manufacturer,substation_id,window_start,window_end,label,fault_event_id,fault_label,configuration_type,lead_time_bucket,estimated_lead_time_hours,split_event_regime_based,priority_regression_target,target,priority_v2_threshold48_score,risk_gated_urgency_x8_score,priority_lgbm_guarded_score,priority_lgbm_leak_diagnostic_score,model_version
manufacturer 1,25,2020-04-06 12:00:00,2020-04-06 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,43.7443,43.7443,61.90802191935658,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-19 06:00:00,2019-08-19 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,43.5474,43.5474,60.60971213917243,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-06 06:00:00,2020-06-06 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,43.5152,43.5152,59.98767236661649,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-07 12:00:00,2020-04-07 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,43.4614,43.4614,61.90802191935658,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-05 12:00:00,2020-04-05 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,43.4507,43.4507,61.90802191935658,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-02-23 12:00:00,2020-02-23 18:00:00,normal,,,SH with buffer tank,,,holdout,0.0,0,43.399,43.399,56.11692278784405,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-09 18:00:00,2020-04-10 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,43.1512,43.1512,61.28526303224668,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-08 00:00:00,2020-06-08 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,42.9733,42.9733,60.20591642431075,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-07 18:00:00,2020-04-08 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,42.536,42.536,61.946988607821396,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-05 18:00:00,2020-04-06 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,41.9072,41.9072,61.28526303224668,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-06 18:00:00,2020-04-07 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,41.7605,41.7605,61.82985613696292,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,18,2020-01-19 12:00:00,2020-01-19 18:00:00,pre_fault,10.0,Leakage,SH with buffer tank,1-3d,40.88333333333333,holdout,80.0,1,41.6734,41.6734,55.65710818371921,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-21 12:00:00,2019-08-21 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,41.4822,41.4822,60.60971213917243,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,45,2020-03-07 18:00:00,2020-03-08 00:00:00,pre_fault,3.0,Motorised control valve (primary side): Incorrect setting of the actuator travel time,SH,1-3d,36.2,holdout,80.0,1,40.5465,40.5465,55.65710818371921,70.23904921717767,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-06 06:00:00,2020-04-06 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,40.5112,40.5112,61.28526303224668,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,18,2020-01-19 06:00:00,2020-01-19 12:00:00,pre_fault,10.0,Leakage,SH with buffer tank,1-3d,46.88333333333333,holdout,80.0,1,40.3626,40.3626,0.0,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-02-23 06:00:00,2020-02-23 12:00:00,normal,,,SH with buffer tank,,,holdout,0.0,0,40.1143,40.1143,55.981930907654494,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,18,2020-01-19 00:00:00,2020-01-19 06:00:00,pre_fault,10.0,Leakage,SH with buffer tank,1-3d,52.88333333333333,holdout,80.0,1,39.9014,39.9014,0.0,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-03-17 18:00:00,2020-03-18 00:00:00,pre_fault,1.0,Shut-off valve closed,SH + DHW,6-24h,11.183333333333334,holdout,70.0,1,39.889,39.889,55.70961309096192,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2020-05-25 12:00:00,2020-05-25 18:00:00,pre_fault,53.0,Shut-off valve closed,SH + DHW,6-24h,16.0,holdout,70.0,1,38.2351,38.2351,56.70867597400956,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,12,2015-11-30 12:00:00,2015-11-30 18:00:00,pre_fault,3.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,16.933333333333334,holdout,70.0,1,37.5422,37.5422,56.42155612230798,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2020-05-26 00:00:00,2020-05-26 06:00:00,pre_fault,53.0,Shut-off valve closed,SH + DHW,0-6h,4.0,holdout,70.0,1,35.5708,35.5708,56.70867597400956,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,12,2015-11-29 12:00:00,2015-11-29 18:00:00,pre_fault,3.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,40.93333333333333,holdout,80.0,1,35.4485,35.4485,56.64537738043337,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-03-16 06:00:00,2020-03-16 12:00:00,pre_fault,1.0,Shut-off valve closed,SH + DHW,1-3d,47.18333333333333,holdout,80.0,1,35.3608,35.3608,55.54487489250462,79.9926625380912,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,45,2020-03-07 06:00:00,2020-03-07 12:00:00,pre_fault,3.0,Motorised control valve (primary side): Incorrect setting of the actuator travel time,SH,1-3d,48.2,holdout,80.0,1,34.792,34.792,55.65710818371921,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,45,2020-03-06 18:00:00,2020-03-07 00:00:00,pre_fault,3.0,Motorised control valve (primary side): Incorrect setting of the actuator travel time,SH,1-3d,60.2,holdout,80.0,1,34.1362,34.1362,55.70961309096192,70.23904921717767,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,45,2020-03-06 12:00:00,2020-03-06 18:00:00,pre_fault,3.0,Motorised control valve (primary side): Incorrect setting of the actuator travel time,SH,1-3d,66.2,holdout,80.0,1,33.2375,33.2375,55.65710818371921,70.23904921717767,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,12,2015-11-30 00:00:00,2015-11-30 06:00:00,pre_fault,3.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,28.933333333333334,holdout,80.0,1,32.6796,32.6796,56.509550542115264,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,45,2020-03-07 00:00:00,2020-03-07 06:00:00,pre_fault,3.0,Motorised control valve (primary side): Incorrect setting of the actuator travel time,SH,1-3d,54.2,holdout,80.0,1,32.3357,32.3357,0.0,79.99666873307144,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2020-03-07 18:00:00,2020-03-08 00:00:00,pre_fault,69.0,unknown,SH + DHW with sub-circuits,1-3d,63.81666666666667,holdout,80.0,1,32.1519,32.1519,0.0,79.99666873307144,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-03-16 12:00:00,2020-03-16 18:00:00,pre_fault,1.0,Shut-off valve closed,SH + DHW,1-3d,41.18333333333333,holdout,80.0,1,31.7817,31.7817,55.725088988635214,70.23904921717767,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-03-17 00:00:00,2020-03-17 06:00:00,pre_fault,1.0,Shut-off valve closed,SH + DHW,1-3d,29.183333333333334,holdout,80.0,1,31.7731,31.7731,55.77253285114218,70.23904921717767,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,45,2020-03-07 12:00:00,2020-03-07 18:00:00,pre_fault,3.0,Motorised control valve (primary side): Incorrect setting of the actuator travel time,SH,1-3d,42.2,holdout,80.0,1,31.7727,31.7727,0.0,79.99666873307144,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,11,2020-03-12 06:00:00,2020-03-12 12:00:00,normal,,,SH,,,holdout,0.0,0,31.4209,31.4209,54.56454841746283,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-03-16 00:00:00,2020-03-16 06:00:00,pre_fault,1.0,Shut-off valve closed,SH + DHW,1-3d,53.18333333333333,holdout,80.0,1,31.167,31.167,55.70961309096192,70.23904921717767,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,12,2015-11-29 18:00:00,2015-11-30 00:00:00,pre_fault,3.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,34.93333333333333,holdout,80.0,1,30.4552,30.4552,56.509550542115264,70.23904921717767,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,11,2020-03-10 12:00:00,2020-03-10 18:00:00,normal,,,SH,,,holdout,0.0,0,30.2823,30.2823,54.6119922799698,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-14 00:00:00,2020-03-14 06:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,1-3d,52.0,holdout,80.0,1,30.1068,30.1068,0.0,70.23850519620686,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,11,2020-03-10 06:00:00,2020-03-10 12:00:00,normal,,,SH,,,holdout,0.0,0,29.0828,29.0828,54.693684553743104,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,18,2020-01-20 18:00:00,2020-01-21 00:00:00,pre_fault,10.0,Leakage,SH with buffer tank,6-24h,10.883333333333333,holdout,70.0,1,27.7926,27.7926,0.08535891506515708,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,18,2020-01-21 00:00:00,2020-01-21 06:00:00,pre_fault,10.0,Leakage,SH with buffer tank,0-6h,4.883333333333334,holdout,70.0,1,27.6395,27.6395,0.08535891506515708,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,18,2020-01-20 12:00:00,2020-01-20 18:00:00,pre_fault,10.0,Leakage,SH with buffer tank,6-24h,16.883333333333333,holdout,70.0,1,27.5663,27.5663,0.08535891506515708,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,12,2015-11-30 06:00:00,2015-11-30 12:00:00,pre_fault,3.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,22.933333333333334,holdout,70.0,1,27.5444,27.5444,0.0,70.02753956051122,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2020-03-10 06:00:00,2020-03-10 12:00:00,pre_fault,69.0,unknown,SH + DHW with sub-circuits,0-6h,3.816666666666667,holdout,70.0,1,27.0695,27.0695,0.15746339858533265,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,11,2020-03-12 00:00:00,2020-03-12 06:00:00,normal,,,SH,,,holdout,0.0,0,26.905,26.905,54.51459641952727,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-13 12:00:00,2020-03-13 18:00:00,normal,,,SH,,,holdout,0.0,0,26.8831,26.8831,55.47072866768064,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-12 12:00:00,2020-03-12 18:00:00,normal,,,SH,,,holdout,0.0,0,26.4254,26.4254,55.47100979485832,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-11 12:00:00,2020-03-11 18:00:00,normal,,,SH,,,holdout,0.0,0,26.0132,26.0132,55.518172530187606,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-02-23 18:00:00,2020-02-24 00:00:00,normal,,,SH with buffer tank,,,holdout,0.0,0,25.729,25.729,55.981930907654494,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2019-12-26 12:00:00,2019-12-26 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,25.6428,25.6428,56.274469695051245,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-02-24 06:00:00,2020-02-24 12:00:00,normal,,,SH with buffer tank,,,holdout,0.0,0,25.5162,25.5162,55.981930907654494,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-19 12:00:00,2019-08-19 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,25.3917,25.3917,56.24960762476044,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-10 06:00:00,2020-04-10 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,25.3602,25.3602,56.716771216912804,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2019-12-26 06:00:00,2019-12-26 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,25.238,25.238,56.274469695051245,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,22,2019-11-07 18:00:00,2019-11-08 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,25.078,25.078,56.60134654948983,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-20 00:00:00,2019-08-20 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,25.0627,25.0627,56.24960762476044,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-13 18:00:00,2020-03-14 00:00:00,normal,,,SH,,,holdout,0.0,0,25.0331,25.0331,55.47072866768064,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-05 00:00:00,2020-04-05 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,25.0199,25.0199,57.57326127800543,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2019-12-26 00:00:00,2019-12-26 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,24.958,24.958,56.274469695051245,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,11,2020-03-11 12:00:00,2020-03-11 18:00:00,normal,,,SH,,,holdout,0.0,0,24.8856,24.8856,54.56454841746283,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-15 18:00:00,2020-03-16 00:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,6-24h,10.0,holdout,70.0,1,24.8397,24.8397,0.10380548558838114,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-05 18:00:00,2020-06-06 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,24.7512,24.7512,56.203294927868505,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-19 00:00:00,2019-08-19 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,24.6971,24.6971,56.24960762476044,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2019-12-25 18:00:00,2019-12-26 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,24.6083,24.6083,56.274469695051245,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-21 00:00:00,2019-08-21 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,24.5626,24.5626,56.24960762476044,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-12 18:00:00,2020-03-13 00:00:00,normal,,,SH,,,holdout,0.0,0,24.5354,24.5354,55.47072866768064,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,18,2020-01-20 00:00:00,2020-01-20 06:00:00,pre_fault,10.0,Leakage,SH with buffer tank,1-3d,28.883333333333333,holdout,80.0,1,24.5094,24.5094,0.08535891506515708,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,11,2020-03-11 18:00:00,2020-03-12 00:00:00,normal,,,SH,,,holdout,0.0,0,24.3565,24.3565,54.56454841746283,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-08 06:00:00,2020-04-08 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,24.1949,24.1949,56.48920312713638,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-22 12:00:00,2020-02-22 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,24.1637,24.1637,55.65710818371921,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-05 06:00:00,2020-04-05 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,24.1626,24.1626,57.534294589540615,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-07 06:00:00,2020-06-07 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,24.15,24.15,56.203294927868505,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,18,2020-01-20 06:00:00,2020-01-20 12:00:00,pre_fault,10.0,Leakage,SH with buffer tank,6-24h,22.883333333333333,holdout,70.0,1,24.1172,24.1172,0.08535891506515708,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-02-24 00:00:00,2020-02-24 06:00:00,normal,,,SH with buffer tank,,,holdout,0.0,0,23.8201,23.8201,55.981930907654494,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-11 06:00:00,2020-04-11 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,23.7535,23.7535,56.79324016876568,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-09 06:00:00,2020-04-09 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,23.6707,23.6707,56.55716511592283,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-18 12:00:00,2019-08-18 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,23.6632,23.6632,56.24960762476044,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-02-24 18:00:00,2020-02-25 00:00:00,normal,,,SH with buffer tank,,,holdout,0.0,0,23.623,23.623,55.981930907654494,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-09-07 00:00:00,2019-09-07 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,23.617,23.617,57.61542069335217,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-25 06:00:00,2018-08-25 12:00:00,normal,,,SH,,,holdout,0.0,0,23.5489,23.5489,54.1487592837395,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-10 12:00:00,2020-03-10 18:00:00,normal,,,SH,,,holdout,0.0,0,23.487,23.487,55.73154038124814,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-02-23 00:00:00,2020-02-23 06:00:00,normal,,,SH with buffer tank,,,holdout,0.0,0,23.3695,23.3695,55.981930907654494,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-09-07 18:00:00,2019-09-08 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,23.2767,23.2767,57.61542069335217,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-13 06:00:00,2020-03-13 12:00:00,normal,,,SH,,,holdout,0.0,0,23.2009,23.2009,55.47078998712495,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-20 06:00:00,2020-03-20 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,23.1478,23.1478,55.685034762543104,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-19 12:00:00,2020-03-19 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.9876,22.9876,54.859055088849544,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-20 18:00:00,2019-08-21 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.9505,22.9505,56.24960762476044,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-21 18:00:00,2019-08-22 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.928,22.928,56.24960762476044,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-02-24 12:00:00,2020-02-24 18:00:00,normal,,,SH with buffer tank,,,holdout,0.0,0,22.9234,22.9234,55.981930907654494,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-18 12:00:00,2020-03-18 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.8932,22.8932,55.25607650321645,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-18 06:00:00,2019-08-18 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.8377,22.8377,56.19959430738057,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-12 12:00:00,2019-12-12 18:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,22.7337,22.7337,56.22417943440857,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-20 00:00:00,2020-03-20 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.7154,22.7154,55.55617975344051,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-02-22 18:00:00,2020-02-23 00:00:00,normal,,,SH with buffer tank,,,holdout,0.0,0,22.5133,22.5133,0.2737530776728287,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-11 18:00:00,2020-04-12 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.4311,22.4311,57.534294589540615,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-09-06 18:00:00,2019-09-07 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.3673,22.3673,57.61542069335217,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-13 00:00:00,2019-12-13 06:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,22.1408,22.1408,55.7700515051734,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-18 18:00:00,2019-08-19 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.1136,22.1136,0.6821852805990174,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-07 06:00:00,2020-04-07 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,22.0989,22.0989,56.79324016876568,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-14 06:00:00,2019-12-14 12:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,22.0926,22.0926,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-11 00:00:00,2020-04-11 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,21.8621,21.8621,0.5653946566743849,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-07 00:00:00,2020-06-07 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,21.8437,21.8437,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-05 12:00:00,2020-06-05 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,21.8087,21.8087,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-09-07 12:00:00,2019-09-07 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,21.7727,21.7727,0.8044583383114111,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-24 12:00:00,2020-02-24 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,21.7093,21.7093,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-14 06:00:00,2020-03-14 12:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,1-3d,46.0,holdout,80.0,1,20.2465,20.2465,0.10380548558838114,79.99666873307144,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-03-16 18:00:00,2020-03-17 00:00:00,pre_fault,1.0,Shut-off valve closed,SH + DHW,1-3d,35.18333333333333,holdout,80.0,1,20.1577,20.1577,0.1482786752454145,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-03-15 12:00:00,2020-03-15 18:00:00,pre_fault,1.0,Shut-off valve closed,SH + DHW,1-3d,65.18333333333334,holdout,80.0,1,20.0697,20.0697,0.0,69.99950984723151,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-16 00:00:00,2020-03-16 06:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,0-6h,4.0,holdout,70.0,1,19.6256,19.6256,0.10380548558838114,79.99666873307144,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-13 12:00:00,2020-03-13 18:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,1-3d,64.0,holdout,80.0,1,18.5194,18.5194,0.16246059819275432,79.99666873307144,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-15 00:00:00,2020-03-15 06:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,1-3d,28.0,holdout,80.0,1,17.6619,17.6619,0.042838680756429645,70.23850519620686,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-14 12:00:00,2020-03-14 18:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,1-3d,40.0,holdout,80.0,1,16.4896,16.4896,0.15396661954391117,70.23850519620686,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-14 18:00:00,2020-03-15 00:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,1-3d,34.0,holdout,80.0,1,16.3987,16.3987,0.15396661954391117,70.23850519620686,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-13 18:00:00,2020-03-14 00:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,1-3d,58.0,holdout,80.0,1,16.3061,16.3061,0.10380548558838114,70.02753956051122,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-15 12:00:00,2020-03-15 18:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,6-24h,16.0,holdout,70.0,1,15.6488,15.6488,0.04049319251587947,70.23850519620686,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-03-15 18:00:00,2020-03-16 00:00:00,pre_fault,1.0,Shut-off valve closed,SH + DHW,1-3d,59.18333333333333,holdout,80.0,1,15.5115,15.5115,0.10111593991612346,70.02753956051122,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2020-03-15 06:00:00,2020-03-15 12:00:00,pre_fault,2.0,Incorrect setting of the differential pressure regulator,SH with buffer tank,6-24h,22.0,holdout,70.0,1,15.4328,15.4328,0.10380548558838114,70.02753956051122,priority_engine_v3_lgbm_regression_candidate
