manufacturer,substation_id,window_start,window_end,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,lead_time_bucket_distance,days_since_last_fault_event,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_bucket_base_score,leadtime_confidence_multiplier,leadtime_component_score,anomaly_component_score,history_adjustment_score,history_adjustment_reason,priority_score,priority_level,priority_reason,engine_version,label,fault_label,fault_event_id,estimated_lead_time_hours,use_for_supervised_training,split_time_based,split_substation_based,split_regime_based,true_bucket,target_score,target_level,is_pre_fault,is_within_3d,rule_based_score,rule_based_level,lgbm_priority_only_score_raw,lgbm_priority_only_score,lgbm_priority_only_level,lgbm_prediction_bundle_score_raw,lgbm_prediction_bundle_score,lgbm_prediction_bundle_level
manufacturer 1,9,2019-01-02 00:00:00,2019-01-02 06:00:00,0.384784102340126,0.0107197710663611,0.0107197710663611,low,,,,,,,9999.0,1407.0,1407.0,4.0,0.1929558791944998,0.0,0.6,0.0,2.308704614040756,0.0,,6.5017,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.5017,low,2.0596267664247,2.0596267664247,low,2.0596267664247,2.0596267664247,low
manufacturer 1,5,2017-09-13 18:00:00,2017-09-14 00:00:00,0.3914138909784566,0.0085073402386889,0.0085073402386889,low,,,,,,,9999.0,163.75,163.75,4.0,0.1531321242964002,0.0,0.6,0.0,2.3484833458707395,0.0,,6.5016,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.5016,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,11,2017-11-01 00:00:00,2017-11-01 06:00:00,0.3983213879731173,0.0061930407273987,0.0061930407273987,low,,,,,,,9999.0,695.0,695.0,4.0,0.1114747330931766,0.0,0.6,0.0,2.389928327838704,0.0,,6.5014,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.5014,low,2.7835958630714503,2.7835958630714503,low,2.7835958630714503,2.7835958630714503,low
manufacturer 1,16,2018-12-05 06:00:00,2018-12-05 12:00:00,0.3741314219020016,0.0142375770069983,0.0142375770069983,low,,,,,,,9999.0,491.51715277777777,491.51715277777777,4.0,0.2562763861259694,0.0,0.6,0.0,2.2447885314120097,0.0,,6.5011,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.5011,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,16,2018-03-05 06:00:00,2018-03-05 12:00:00,0.382004679346228,0.0116127245101271,0.0116127245101271,low,,,,,,,9999.0,216.51715277777777,216.51715277777777,4.0,0.2090290411822878,0.0,0.6,0.0,2.292028076077368,0.0,,6.5011,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.5011,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,9,2019-01-05 00:00:00,2019-01-05 06:00:00,0.3867919922308488,0.0099579322436273,0.0099579322436273,low,,,,,,,9999.0,1410.0,1410.0,4.0,0.1792427803852914,0.0,0.6,0.0,2.320751953385093,0.0,,6.5,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.5,low,2.0596267664247,2.0596267664247,low,2.0596267664247,2.0596267664247,low
manufacturer 1,11,2017-11-03 00:00:00,2017-11-03 06:00:00,0.3967057299942323,0.0066482622268228,0.0066482622268228,low,,,,,,,9999.0,697.0,697.0,4.0,0.1196687200828104,0.0,0.6,0.0,2.380234379965394,0.0,,6.4999,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4999,low,2.3602124224730443,2.3602124224730443,low,2.3602124224730443,2.3602124224730443,low
manufacturer 1,3,2019-01-15 12:00:00,2019-01-15 18:00:00,0.3960543480981788,0.0068531670861286,0.0068531670861286,low,,,,,,,9999.0,1051.5,1051.5,4.0,0.1233570075503148,0.0,0.6,0.0,2.3763260885890727,0.0,,6.4997,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4997,low,1.7836163074892502,1.7836163074892502,low,1.7836163074892502,1.7836163074892502,low
manufacturer 1,17,2016-11-11 18:00:00,2016-11-12 00:00:00,0.3813384974734354,0.011713109626639,0.011713109626639,low,,,,,,,9999.0,345.75,345.75,4.0,0.210835973279502,0.0,0.6,0.0,2.2880309848406126,0.0,,6.4989,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4989,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,16,2018-03-06 06:00:00,2018-03-06 12:00:00,0.3824563453608161,0.0112734003417453,0.0112734003417453,low,,,,,,,9999.0,217.51715277777777,217.51715277777777,4.0,0.2029212061514154,0.0,0.6,0.0,2.2947380721648964,0.0,,6.4977,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4977,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,3,2019-01-16 12:00:00,2019-01-16 18:00:00,0.3955728649291015,0.0068740633870487,0.0068740633870487,low,,,,,,,9999.0,1052.5,1052.5,4.0,0.1237331409668766,0.0,0.6,0.0,2.373437189574609,0.0,,6.4972,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4972,low,1.7836163074892502,1.7836163074892502,low,1.7836163074892502,1.7836163074892502,low
manufacturer 1,3,2019-01-13 18:00:00,2019-01-14 00:00:00,0.3910216462462109,0.0083568610583882,0.0083568610583882,low,,,,,,,9999.0,1049.75,1049.75,4.0,0.1504234990509876,0.0,0.6,0.0,2.346129877477265,0.0,,6.4966,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4966,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,9,2019-01-05 12:00:00,2019-01-05 18:00:00,0.3822767294579036,0.0112350228085719,0.0112350228085719,low,,,,,,,9999.0,1410.5,1410.5,4.0,0.2022304105542942,0.0,0.6,0.0,2.2936603767474217,0.0,,6.4959,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4959,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,4,2018-02-21 18:00:00,2018-02-22 00:00:00,0.3905623924296291,0.0083994256141153,0.0083994256141153,low,,,,,,,460.11597222222224,376.75,376.75,4.0,0.1511896610540754,0.0,0.6,0.0,2.3433743545777745,0.0,,6.4946,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4946,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,3,2019-01-12 18:00:00,2019-01-13 00:00:00,0.3778991041196081,0.0125803676174374,0.0125803676174374,low,,,,,,,9999.0,1048.75,1048.75,4.0,0.2264466171138732,0.0,0.6,0.0,2.2673946247176486,0.0,,6.4938,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4938,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,2,2018-12-05 06:00:00,2018-12-05 12:00:00,0.3810089837780782,0.0114925765601168,0.0114925765601168,low,,,,,,,9999.0,9999.0,9999.0,4.0,0.2068663780821024,0.0,0.6,0.0,2.286053902668469,0.0,,6.4929,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,6.4929,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,3,2019-01-17 18:00:00,2019-01-18 00:00:00,0.3949566815453045,0.006823051829668,0.006823051829668,low,,,,,,,9999.0,1053.75,1053.75,4.0,0.122814932934024,0.0,0.6,0.0,2.369740089271827,0.0,,6.4926,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4926,low,1.7836163074892502,1.7836163074892502,low,1.7836163074892502,1.7836163074892502,low
manufacturer 1,17,2016-11-09 06:00:00,2016-11-09 12:00:00,0.3823084197577523,0.0109976965512616,0.0109976965512616,low,,,,,,,9999.0,343.25,343.25,4.0,0.1979585379227088,0.0,0.6,0.0,2.293850518546514,0.0,,6.4918,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4918,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,2,2018-03-03 18:00:00,2018-03-04 00:00:00,0.3803482298941208,0.0115690910896472,0.0115690910896472,low,,,,,,,9999.0,9999.0,9999.0,4.0,0.2082436396136495,0.0,0.6,0.0,2.282089379364725,0.0,,6.4903,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,6.4903,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,17,2016-11-10 12:00:00,2016-11-10 18:00:00,0.3845028883007855,0.0101685145130411,0.0101685145130411,low,,,,,,,9999.0,344.5,344.5,4.0,0.1830332612347397,0.0,0.6,0.0,2.307017329804713,0.0,,6.4901,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4901,low,2.2993220814515625,2.2993220814515625,low,2.2993220814515625,2.2993220814515625,low
manufacturer 1,15,2019-03-07 18:00:00,2019-03-08 00:00:00,0.3913866569696648,0.007853913192255,0.007853913192255,low,,,,,,,9999.0,647.75,647.75,4.0,0.14137043746059,0.0,0.6,0.0,2.348319941817989,0.0,,6.4897,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,train,normal,0.0,low,False,False,6.4897,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,9,2019-01-07 00:00:00,2019-01-07 06:00:00,0.3876634573185221,0.0089987715335875,0.0089987715335875,low,,,,,,,9999.0,1412.0,1412.0,4.0,0.161977887604575,0.0,0.6,0.0,2.3259807439111326,0.0,,6.488,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.488,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,20,2017-02-06 00:00:00,2017-02-06 06:00:00,0.387020176376314,0.0091192494914018,0.0091192494914018,low,,,,,,,9999.0,181.0,181.0,4.0,0.1641464908452324,0.0,0.6,0.0,2.322121058257884,0.0,,6.4863,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4863,low,2.0596267664247,2.0596267664247,low,2.0596267664247,2.0596267664247,low
manufacturer 1,9,2019-01-07 18:00:00,2019-01-08 00:00:00,0.3889643260518229,0.0083506918627622,0.0083506918627622,low,,,,,,,9999.0,1412.75,1412.75,4.0,0.1503124535297196,0.0,0.6,0.0,2.3337859563109373,0.0,,6.4841,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4841,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,11,2017-10-31 06:00:00,2017-10-31 12:00:00,0.3933685319223131,0.0068577514668241,0.0068577514668241,low,,,,,,,9999.0,694.25,694.25,4.0,0.1234395264028338,0.0,0.6,0.0,2.3602111915338786,0.0,,6.4837,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4837,low,1.6750922477881356,1.6750922477881356,low,1.6750922477881356,1.6750922477881356,low
manufacturer 1,9,2019-01-04 00:00:00,2019-01-04 06:00:00,0.3828464235098659,0.0103334603767344,0.0103334603767344,low,,,,,,,9999.0,1409.0,1409.0,4.0,0.1860022867812192,0.0,0.6,0.0,2.297078541059196,0.0,,6.4831,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4831,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,5,2018-03-02 18:00:00,2018-03-03 00:00:00,0.3826859013732097,0.0103682792862538,0.0103682792862538,low,,,,,,,9999.0,333.75,333.75,4.0,0.1866290271525684,0.0,0.6,0.0,2.296115408239258,0.0,,6.4827,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4827,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,3,2019-01-13 12:00:00,2019-01-13 18:00:00,0.3850302498037663,0.0095857948906509,0.0095857948906509,low,,,,,,,9999.0,1049.5,1049.5,4.0,0.1725443080317162,0.0,0.6,0.0,2.310181498822598,0.0,,6.4827,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4827,low,2.0596267664247,2.0596267664247,low,2.0596267664247,2.0596267664247,low
manufacturer 1,17,2017-10-18 06:00:00,2017-10-18 12:00:00,0.3926148474015585,0.0069823347296609,0.0069823347296609,low,,,,,,,9999.0,686.25,686.25,4.0,0.1256820251338962,0.0,0.6,0.0,2.355689084409351,0.0,,6.4814,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4814,low,1.6750922477881356,1.6750922477881356,low,1.6750922477881356,1.6750922477881356,low
manufacturer 1,2,2018-12-02 12:00:00,2018-12-02 18:00:00,0.3690696097794687,0.014794252274057,0.014794252274057,low,,,,,,,9999.0,9999.0,9999.0,4.0,0.266296540933026,0.0,0.6,0.0,2.214417658676812,0.0,,6.4807,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,6.4807,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,11,2017-10-31 18:00:00,2017-11-01 00:00:00,0.3868423178429172,0.0088550507096008,0.0088550507096008,low,,,,,,,9999.0,694.75,694.75,4.0,0.1593909127728144,0.0,0.6,0.0,2.321053907057504,0.0,,6.4804,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4804,low,2.0596267664247,2.0596267664247,low,2.0596267664247,2.0596267664247,low
manufacturer 1,2,2018-02-27 00:00:00,2018-02-27 06:00:00,0.3674125176124154,0.0153102823248778,0.0153102823248778,low,,,,,,,9999.0,9999.0,9999.0,4.0,0.2755850818478004,0.0,0.6,0.0,2.204475105674492,0.0,,6.4801,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,6.4801,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,17,2017-10-17 18:00:00,2017-10-18 00:00:00,0.3931760259718904,0.0066327034091111,0.0066327034091111,low,,,,,,,9999.0,685.75,685.75,4.0,0.1193886613639998,0.0,0.6,0.0,2.3590561558313423,0.0,,6.4784,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4784,low,1.6750922477881356,1.6750922477881356,low,1.6750922477881356,1.6750922477881356,low
manufacturer 1,17,2017-10-18 00:00:00,2017-10-18 06:00:00,0.3913987757512985,0.0072079710837899,0.0072079710837899,low,,,,,,,9999.0,686.0,686.0,4.0,0.1297434795082182,0.0,0.6,0.0,2.348392654507791,0.0,,6.4781,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4781,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,8,2018-02-02 12:00:00,2018-02-02 18:00:00,0.3810247499246054,0.0105590555333912,0.0105590555333912,low,,,,,,,9999.0,240.5,240.5,4.0,0.1900629996010416,0.0,0.6,0.0,2.2861484995476324,0.0,,6.4762,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4762,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,4,2018-02-19 06:00:00,2018-02-19 12:00:00,0.3911341398376329,0.0071848781090502,0.0071848781090502,low,,,,,,,457.61597222222224,374.25,374.25,4.0,0.1293278059629036,0.0,0.6,0.0,2.3468048390257974,0.0,,6.4761,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4761,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,16,2018-03-06 18:00:00,2018-03-07 00:00:00,0.3765952208319462,0.0120220952416639,0.0120220952416639,low,,,,,,,9999.0,218.01715277777777,218.01715277777777,4.0,0.2163977143499502,0.0,0.6,0.0,2.2595713249916773,0.0,,6.476,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.476,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,11,2016-10-02 18:00:00,2016-10-03 00:00:00,0.3957304312478026,0.0055986847581861,0.0055986847581861,low,,,,,,,9999.0,300.75,300.75,4.0,0.1007763256473498,0.0,0.6,0.0,2.3743825874868154,0.0,,6.4752,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4752,low,1.7836163074892502,1.7836163074892502,low,1.7836163074892502,1.7836163074892502,low
manufacturer 1,16,2018-03-04 18:00:00,2018-03-05 00:00:00,0.3762027426670551,0.0120220952416639,0.0120220952416639,low,,,,,,,9999.0,216.01715277777777,216.01715277777777,4.0,0.2163977143499502,0.0,0.6,0.0,2.2572164560023307,0.0,,6.4736,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4736,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,5,2018-03-04 18:00:00,2018-03-05 00:00:00,0.3804065838317268,0.0105953567885316,0.0105953567885316,low,,,,,,,9999.0,335.75,335.75,4.0,0.1907164221935688,0.0,0.6,0.0,2.282439502990361,0.0,,6.4732,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4732,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,8,2018-02-01 12:00:00,2018-02-01 18:00:00,0.3936021622334649,0.0061983889121594,0.0061983889121594,low,,,,,,,9999.0,239.5,239.5,4.0,0.1115710004188692,0.0,0.6,0.0,2.3616129734007894,0.0,,6.4732,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4732,low,1.6750922477881356,1.6750922477881356,low,1.6750922477881356,1.6750922477881356,low
manufacturer 1,3,2019-01-14 12:00:00,2019-01-14 18:00:00,0.3860262737665996,0.0087067048059967,0.0087067048059967,low,,,,,,,9999.0,1050.5,1050.5,4.0,0.1567206865079406,0.0,0.6,0.0,2.3161576425995976,0.0,,6.4729,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4729,low,2.0596267664247,2.0596267664247,low,2.0596267664247,2.0596267664247,low
manufacturer 1,3,2019-01-13 06:00:00,2019-01-13 12:00:00,0.3872001991792725,0.0082007696815585,0.0082007696815585,low,,,,,,,9999.0,1049.25,1049.25,4.0,0.147613854268053,0.0,0.6,0.0,2.323201195075635,0.0,,6.4708,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4708,low,2.0596267664247,2.0596267664247,low,2.0596267664247,2.0596267664247,low
manufacturer 1,3,2019-01-12 00:00:00,2019-01-12 06:00:00,0.3696758065364305,0.0140364188631288,0.0140364188631288,low,,,,,,,9999.0,1048.0,1048.0,4.0,0.2526555395363183,0.0,0.6,0.0,2.218054839218583,0.0,,6.4707,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4707,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,9,2019-01-03 18:00:00,2019-01-04 00:00:00,0.3848111126032094,0.0089086812665514,0.0089086812665514,low,,,,,,,9999.0,1408.75,1408.75,4.0,0.1603562627979252,0.0,0.6,0.0,2.308866675619256,0.0,,6.4692,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4692,low,2.0596267664247,2.0596267664247,low,2.0596267664247,2.0596267664247,low
manufacturer 1,4,2018-02-20 00:00:00,2018-02-20 06:00:00,0.3849462061093245,0.0088494472229418,0.0088494472229418,low,,,,,,,458.36597222222224,375.0,375.0,4.0,0.1592900500129524,0.0,0.6,0.0,2.309677236655947,0.0,,6.469,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.469,low,2.0596267664247,2.0596267664247,low,2.0596267664247,2.0596267664247,low
manufacturer 1,9,2019-01-08 12:00:00,2019-01-08 18:00:00,0.3829693510182532,0.0094786801081148,0.0094786801081148,low,,,,,,,9999.0,1413.5,1413.5,4.0,0.1706162419460664,0.0,0.6,0.0,2.297816106109519,0.0,,6.4684,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4684,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,8,2018-02-07 06:00:00,2018-02-07 12:00:00,0.3741419882123746,0.0123363486462466,0.0123363486462466,low,,,,,,,9999.0,245.25,245.25,4.0,0.2220542756324388,0.0,0.6,0.0,2.2448519292742475,0.0,,6.4669,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4669,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,5,2018-02-28 00:00:00,2018-02-28 06:00:00,0.3879510743716006,0.0076490653763113,0.0076490653763113,low,,,,,,,9999.0,331.0,331.0,4.0,0.1376831767736034,0.0,0.6,0.0,2.3277064462296035,0.0,,6.4654,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4654,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,4,2018-02-22 18:00:00,2018-02-23 00:00:00,0.391627810372723,0.0063855826510616,0.0063855826510616,low,,,,,,,461.11597222222224,377.75,377.75,4.0,0.1149404877191088,0.0,0.6,0.0,2.349766862236338,0.0,,6.4647,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4647,low,1.6750922477881356,1.6750922477881356,low,1.6750922477881356,1.6750922477881356,low
manufacturer 1,4,2018-02-21 12:00:00,2018-02-21 18:00:00,0.3810434379911941,0.009767137031911,0.009767137031911,low,,,,,,,459.86597222222224,376.5,376.5,4.0,0.175808466574398,0.0,0.6,0.0,2.286260627947165,0.0,,6.4621,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4621,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,16,2018-12-05 18:00:00,2018-12-06 00:00:00,0.3759844131900902,0.0113976222474706,0.0113976222474706,low,,,,,,,9999.0,492.01715277777777,492.01715277777777,4.0,0.2051572004544707,0.0,0.6,0.0,2.255906479140541,0.0,,6.4611,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4611,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,3,2019-01-14 00:00:00,2019-01-14 06:00:00,0.3931949938463354,0.0056298034744069,0.0056298034744069,low,,,,,,,9999.0,1050.0,1050.0,4.0,0.1013364625393242,0.0,0.6,0.0,2.3591699630780125,0.0,,6.4605,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4605,low,1.6750922477881356,1.6750922477881356,low,1.6750922477881356,1.6750922477881356,low
manufacturer 1,2,2018-03-05 06:00:00,2018-03-05 12:00:00,0.3680551450054995,0.0139870502403287,0.0139870502403287,low,,,,,,,9999.0,9999.0,9999.0,4.0,0.2517669043259166,0.0,0.6,0.0,2.208330870032997,0.0,,6.4601,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,6.4601,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,17,2017-10-19 00:00:00,2017-10-19 06:00:00,0.3891851772405503,0.0068574688458094,0.0068574688458094,low,,,,,,,9999.0,687.0,687.0,4.0,0.1234344392245692,0.0,0.6,0.0,2.3351110634433017,0.0,,6.4585,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4585,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
manufacturer 1,2,2018-03-02 00:00:00,2018-03-02 06:00:00,0.3695992710623884,0.0133040756459791,0.0133040756459791,low,,,,,,,9999.0,9999.0,9999.0,4.0,0.2394733616276238,0.0,0.6,0.0,2.2175956263743304,0.0,,6.4571,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,6.4571,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,16,2018-03-02 00:00:00,2018-03-02 06:00:00,0.3673752060394886,0.0139449083457588,0.0139449083457588,low,,,,,,,9999.0,213.26715277777777,213.26715277777777,4.0,0.2510083502236584,0.0,0.6,0.0,2.2042512362369315,0.0,,6.4553,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4553,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,2,2018-03-05 12:00:00,2018-03-05 18:00:00,0.3718683029806101,0.0124339199332955,0.0124339199332955,low,,,,,,,9999.0,9999.0,9999.0,4.0,0.223810558799319,0.0,0.6,0.0,2.231209817883661,0.0,,6.455,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,6.455,low,0.7979239084337675,0.7979239084337675,low,0.7979239084337675,0.7979239084337675,low
manufacturer 1,5,2017-09-16 06:00:00,2017-09-16 12:00:00,0.3881050138697738,0.0069811339352219,0.0069811339352219,low,,,,,,,9999.0,166.25,166.25,4.0,0.1256604108339942,0.0,0.6,0.0,2.328630083218643,0.0,,6.4543,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,6.4543,low,1.996886718737924,1.996886718737924,low,1.996886718737924,1.996886718737924,low
