manufacturer,substation_id,window_start,window_end,source_file,configuration_type,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,priority_score,priority_level,team_lgbm_priority_score,team_lgbm_priority_level,label,estimated_lead_time_hours,split_time_based,true_bucket,target_score
manufacturer 2,4,2018-12-24 18:00:00,2018-12-25 00:00:00,substation_4.csv,SH,0.4227830489737926,0.0081767069187093,0.0081767069187093,low,3-7d,0.8043533420887894,0.091981660262976,0.1036649976482345,0.8043533420887894,10.6839,low,1.3318374186159865,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-25 00:00:00,2018-12-25 06:00:00,substation_4.csv,SH,0.4224210466331852,0.007806410148406,0.007806410148406,low,3-7d,0.7489267180006556,0.0401367483263609,0.2109365336729834,0.7489267180006556,9.875,low,5.939036517838068,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-25 06:00:00,2018-12-25 12:00:00,substation_4.csv,SH,0.4161986014012199,0.0071445920501798,0.0071445920501798,low,3-7d,0.6921446791938616,0.0690143167021653,0.238841004103973,0.6921446791938616,9.8258,low,2.556010391971474,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-25 12:00:00,2018-12-25 18:00:00,substation_4.csv,SH,0.4167828788838006,0.0082239629428709,0.0082239629428709,low,3-7d,0.6393177143891806,0.0567373478652748,0.3039449377455445,0.6393177143891806,9.8487,low,1.922086726694963,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-25 18:00:00,2018-12-26 00:00:00,substation_4.csv,SH,0.42015521253751,0.0075535023061139,0.0075535023061139,low,1-3d,0.5676021574030073,0.2471016960517665,0.5676021574030073,0.1852961465452262,12.6569,low,6.781584194931242,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-26 00:00:00,2018-12-26 06:00:00,substation_4.csv,SH,0.4180900057231814,0.0063176671454599,0.0063176671454599,low,3-7d,0.799399092541677,0.0375368549982947,0.1630640524600282,0.799399092541677,9.8223,low,1.7986838120493989,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-26 06:00:00,2018-12-26 12:00:00,substation_4.csv,SH,0.4121724090293156,0.0071457452637493,0.0071457452637493,low,3-7d,0.7494826388202211,0.0661644749675893,0.1843528862121895,0.7494826388202211,9.8017,low,2.704410588337437,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-26 12:00:00,2018-12-26 18:00:00,substation_4.csv,SH,0.4237432805808908,0.0106919722540206,0.0106919722540206,low,3-7d,0.7462221738250581,0.0660717155921013,0.1877061105828405,0.7462221738250581,9.9349,low,4.040697574130623,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-26 18:00:00,2018-12-27 00:00:00,substation_4.csv,SH,0.4311133400475189,0.007365394461802,0.007365394461802,low,1-3d,0.505562371543235,0.2488036405466229,0.505562371543235,0.245633987910142,12.7193,low,4.98336353985056,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-27 00:00:00,2018-12-27 06:00:00,substation_4.csv,SH,0.412915100579039,0.0057533342096892,0.0057533342096892,low,3-7d,0.7453231908926871,0.0840653660549265,0.1706114430523863,0.7453231908926871,9.7811,low,2.337419316265425,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-27 06:00:00,2018-12-27 12:00:00,substation_4.csv,SH,0.4111770390684088,0.0061718378866055,0.0061718378866055,low,3-7d,0.7760477680430085,0.058973784835116,0.1649784471218754,0.7760477680430085,9.7782,low,1.3046081943513195,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-27 12:00:00,2018-12-27 18:00:00,substation_4.csv,SH,0.421695314147926,0.0075108196484818,0.0075108196484818,low,3-7d,0.8267359663238542,0.0457971452164898,0.1274668884596559,0.8267359663238542,10.6654,low,0.012209441273366942,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-27 18:00:00,2018-12-28 00:00:00,substation_4.csv,SH,0.4285788851261685,0.0069576905481538,0.0069576905481538,low,3-7d,0.7785213412375395,0.1047715750211586,0.1167070837413019,0.7785213412375395,9.8967,low,1.8671877858548833,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-28 00:00:00,2018-12-28 06:00:00,substation_4.csv,SH,0.426620402316706,0.0093130569986574,0.0093130569986574,low,3-7d,0.8687756977812203,0.0469713592848632,0.0842529429339163,0.8687756977812203,10.7274,low,2.1273711750974815,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-28 06:00:00,2018-12-28 12:00:00,substation_4.csv,SH,0.4319788283021289,0.0577029579265076,0.0577029579265076,low,3-7d,0.8005813677701425,0.1179216668422189,0.0814969653876384,0.8005813677701425,11.6305,low,5.077391493518407,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-28 12:00:00,2018-12-28 18:00:00,substation_4.csv,SH,0.4387467861951509,0.0097250162695995,0.0097250162695995,low,1-3d,0.435694108252189,0.246288979406051,0.435694108252189,0.3180169123417598,12.8075,low,2.052936791394247,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-28 18:00:00,2018-12-29 00:00:00,substation_4.csv,SH,0.4242563249052261,0.0099646266608704,0.0099646266608704,low,3-7d,0.793084549284139,0.1345855069686683,0.0723299437471927,0.793084549284139,9.9249,low,3.167212491352512,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-29 00:00:00,2018-12-29 06:00:00,substation_4.csv,SH,0.4272430612404536,0.0109994084926348,0.0109994084926348,low,3-7d,0.668915547352525,0.0811167839671941,0.2499676686802809,0.668915547352525,9.9614,low,7.242814029698271,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-29 06:00:00,2018-12-29 12:00:00,substation_4.csv,SH,0.4792287273259349,0.0514703645434777,0.0514703645434777,low,3-7d,0.6402957529206772,0.0757270803117261,0.2839771667675966,0.6402957529206772,11.0018,low,0.0,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-29 12:00:00,2018-12-29 18:00:00,substation_4.csv,SH,0.498456707491875,0.1780155022666001,0.1780155022666001,low,3-7d,0.6446204144357277,0.0829997489844035,0.2723798365798687,0.6446204144357277,13.395,low,9.626748433993695,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-29 18:00:00,2018-12-30 00:00:00,substation_4.csv,SH,0.4313758300059628,0.008616632014717,0.008616632014717,low,3-7d,0.7927760349145272,0.0496511330297083,0.1575728320557644,0.7927760349145272,9.9434,low,0.47027096918570754,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-30 00:00:00,2018-12-30 06:00:00,substation_4.csv,SH,0.4229163945087863,0.0105418165288391,0.0105418165288391,low,0-24h,0.5112537410210095,0.5112537410210095,0.3306885224655751,0.1580577365134154,17.5273,low,3.7375922488586957,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-30 06:00:00,2018-12-30 12:00:00,substation_4.csv,SH,0.4265194194267924,0.0101305479679927,0.0101305479679927,low,3-7d,0.7391266552038893,0.0403735262574737,0.2204998185386369,0.7391266552038893,9.9415,low,4.722582665391379,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-30 12:00:00,2018-12-30 18:00:00,substation_4.csv,SH,0.4279462545752137,0.0093330706729846,0.0093330706729846,low,1-3d,0.46958200986491,0.2700799379558278,0.46958200986491,0.2603380521792623,12.7357,low,2.8831503122076065,low,normal,,train,normal,0.0
manufacturer 2,4,2018-12-30 18:00:00,2018-12-31 00:00:00,substation_4.csv,SH,0.4217934758472013,0.0106833881653242,0.0106833881653242,low,3-7d,0.8256124027910783,0.0937147523103725,0.0806728448985491,0.8256124027910783,10.7231,low,0.41136579656446737,low,normal,,train,normal,0.0
manufacturer 2,40,2019-08-15 00:00:00,2019-08-15 06:00:00,substation_40.csv,SH + DHW,0.4361070337322114,0.4818672327098788,0.4818672327098788,high,1-3d,0.8160060999405533,0.1815650719172299,0.8160060999405533,0.0024288281422168,51.2903,high,27.275869095238804,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-15 06:00:00,2019-08-15 12:00:00,substation_40.csv,SH + DHW,0.4177166971914381,0.461788970469612,0.461788970469612,high,1-3d,0.6486174163996227,0.3444951821467202,0.6486174163996227,0.006887401453657,48.8185,high,24.692760437693256,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-15 12:00:00,2019-08-15 18:00:00,substation_40.csv,SH + DHW,0.4779503191239962,0.4831511460825707,0.4831511460825707,high,1-3d,0.7276536107427973,0.2608032330485519,0.7276536107427973,0.0115431562086507,49.5644,high,6.240755211505721,low,normal,,train,normal,0.0
manufacturer 2,40,2019-08-15 18:00:00,2019-08-16 00:00:00,substation_40.csv,SH + DHW,0.4763737064306946,0.1850462863116595,0.1850462863116595,low,1-3d,0.5862828320456305,0.4086643481796995,0.5862828320456305,0.00505281977467,16.1891,low,17.756450160822883,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-16 00:00:00,2019-08-16 06:00:00,substation_40.csv,SH + DHW,0.4397872122722851,0.2877674336677225,0.2877674336677225,medium,1-3d,0.5230216360431458,0.4741658948127228,0.5230216360431458,0.0028124691441312,28.8185,low,32.14358101843575,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-16 06:00:00,2019-08-16 12:00:00,substation_40.csv,SH + DHW,0.4233683181375733,0.4447075290222152,0.4447075290222152,high,1-3d,0.5913686299551285,0.4027100197974456,0.5913686299551285,0.0059213502474257,46.5449,medium,30.891922172887366,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-16 12:00:00,2019-08-16 18:00:00,substation_40.csv,SH + DHW,0.4574747044163976,0.2713200074524612,0.2713200074524612,medium,1-3d,0.840258496525473,0.1554255005297788,0.840258496525473,0.0043160029447482,32.6286,low,27.84066629440455,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-16 18:00:00,2019-08-17 00:00:00,substation_40.csv,SH + DHW,0.4424392861334563,0.4639103567157921,0.4639103567157921,high,1-3d,0.7893653529875359,0.2064142995677391,0.7893653529875359,0.004220347444725,49.005,high,34.47575430547834,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-17 00:00:00,2019-08-17 06:00:00,substation_40.csv,SH + DHW,0.4449077904561018,0.2968607959968487,0.2968607959968487,medium,1-3d,0.8187934033933801,0.1790843549869831,0.8187934033933801,0.0021222416196367,33.0129,low,34.00969180007748,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-17 06:00:00,2019-08-17 12:00:00,substation_40.csv,SH + DHW,0.4320505896170846,0.2716890606068649,0.2716890606068649,medium,1-3d,0.7733234967304694,0.2231043999559492,0.7733234967304694,0.0035721033135814,30.4827,low,38.08232422182352,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-17 12:00:00,2019-08-17 18:00:00,substation_40.csv,SH + DHW,0.4629183305935349,0.4585017141263758,0.4585017141263758,high,1-3d,0.9347319893470982,0.0614384685177769,0.9347319893470982,0.0038295421351248,51.0305,high,28.438197900847303,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-17 18:00:00,2019-08-18 00:00:00,substation_40.csv,SH + DHW,0.4626891875696298,0.1644622988494525,0.1644622988494525,low,1-3d,0.6325393335815521,0.3644730042092691,0.6325393335815521,0.0029876622091786,17.7365,low,13.61222275064751,low,normal,,train,normal,0.0
manufacturer 2,40,2019-08-18 00:00:00,2019-08-18 06:00:00,substation_40.csv,SH + DHW,0.4526119627700554,0.2492681350378248,0.2492681350378248,medium,1-3d,0.6877871653776864,0.3101573984627643,0.6877871653776864,0.0020554361595492,30.2025,low,26.279975989059324,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-18 06:00:00,2019-08-18 12:00:00,substation_40.csv,SH + DHW,0.4310071311328454,0.291757174829433,0.291757174829433,medium,1-3d,0.5095103415701866,0.4873043033790072,0.5095103415701866,0.0031853550508061,28.8377,low,37.07939351952443,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-18 12:00:00,2019-08-18 18:00:00,substation_40.csv,SH + DHW,0.4536893645837742,0.3300601640534025,0.3300601640534025,medium,1-3d,0.5360666604463993,0.4585997485916049,0.5360666604463993,0.0053335909619956,29.6632,low,34.91878490651923,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-18 18:00:00,2019-08-19 00:00:00,substation_40.csv,SH + DHW,0.4528559706403565,0.2442462168116722,0.2442462168116722,medium,1-3d,0.7155297304110411,0.2813884404207343,0.7155297304110411,0.0030818291682245,30.1136,low,32.47458469852344,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-19 00:00:00,2019-08-19 06:00:00,substation_40.csv,SH + DHW,0.4393769492535185,0.3922666727827251,0.3922666727827251,medium,1-3d,0.8761371297382659,0.1222824573516233,0.8761371297382659,0.0015804129101107,34.6971,medium,36.78856162089359,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-19 06:00:00,2019-08-19 12:00:00,substation_40.csv,SH + DHW,0.4523893985112049,0.6018394708203378,0.6018394708203378,high,1-3d,0.8116284818863354,0.1827901369421072,0.8116284818863354,0.0055813811715573,53.5474,high,33.64038532186487,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-19 12:00:00,2019-08-19 18:00:00,substation_40.csv,SH + DHW,0.4644406116358548,0.4225058704732752,0.4225058704732752,medium,1-3d,0.5866265284984957,0.4065266899021353,0.5866265284984957,0.0068467815993687,31.3917,low,15.734315094738173,low,normal,,train,normal,0.0
manufacturer 2,40,2019-08-19 18:00:00,2019-08-20 00:00:00,substation_40.csv,SH + DHW,0.4517496869268692,0.1981378767653733,0.1981378767653733,low,1-3d,0.5819304979631922,0.4135206335968177,0.5819304979631922,0.0045488684399901,16.277,low,30.479910427370168,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-20 00:00:00,2019-08-20 06:00:00,substation_40.csv,SH + DHW,0.45655413270547,0.4068524557517221,0.4068524557517221,medium,1-3d,0.8481555776002133,0.1491057081903163,0.8481555776002133,0.0027387142094703,35.0627,medium,30.62991068785494,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-20 06:00:00,2019-08-20 12:00:00,substation_40.csv,SH + DHW,0.4708316115995468,0.1125110659466238,0.1125110659466238,low,1-3d,0.5960546760106658,0.3978472172600796,0.5960546760106658,0.0060981067292545,14.8502,low,5.590713764846656,low,normal,,train,normal,0.0
manufacturer 2,40,2019-08-20 12:00:00,2019-08-20 18:00:00,substation_40.csv,SH + DHW,0.4583656893276217,0.2190221708585808,0.2190221708585808,low,0-24h,0.614062730231977,0.614062730231977,0.3768026115137389,0.009134658254284,25.0926,low,28.98231195164352,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-20 18:00:00,2019-08-21 00:00:00,substation_40.csv,SH + DHW,0.4569502511300374,0.2893789642493449,0.2893789642493449,medium,0-24h,0.6222082596806059,0.6222082596806059,0.3684075019693557,0.0093842383500385,37.3505,medium,27.17984403966511,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-21 00:00:00,2019-08-21 06:00:00,substation_40.csv,SH + DHW,0.4526025910037099,0.3803906833305063,0.3803906833305063,medium,1-3d,0.7984237053300495,0.1990931650090567,0.7984237053300495,0.0024831296608938,32.5626,low,30.33028604608162,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-21 06:00:00,2019-08-21 12:00:00,substation_40.csv,SH + DHW,0.4430879535463394,0.1436329908902121,0.1436329908902121,low,1-3d,0.6987888893269231,0.297203172479188,0.6987888893269231,0.0040079381938887,17.2439,low,30.763881430630192,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-08-21 12:00:00,2019-08-21 18:00:00,substation_40.csv,SH + DHW,0.4637508545425017,0.4833147818845157,0.4833147818845157,high,1-3d,0.7449136444107073,0.2466963072496735,0.7449136444107073,0.0083900483396192,49.4822,high,15.618201249636645,low,normal,,train,normal,0.0
manufacturer 2,40,2019-08-21 18:00:00,2019-08-22 00:00:00,substation_40.csv,SH + DHW,0.4587673938083896,0.2875212965152344,0.2875212965152344,medium,1-3d,0.6671317407331008,0.3302866963840024,0.6671317407331008,0.0025815628828967,30.928,low,18.79910950556929,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-15 00:00:00,2019-12-15 06:00:00,substation_40.csv,SH + DHW,0.4356016403581938,0.0376296820140666,0.0376296820140666,low,1-3d,0.5595249459815584,0.438214565079594,0.5595249459815584,0.0022604889388474,13.2909,low,2.756529506775267,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-15 06:00:00,2019-12-15 12:00:00,substation_40.csv,SH + DHW,0.4191599461008494,0.0770562289307177,0.0770562289307177,low,1-3d,0.6423259104629457,0.3557121147508675,0.6423259104629457,0.0019619747861867,15.902,low,4.047010035380768,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-15 12:00:00,2019-12-15 18:00:00,substation_40.csv,SH + DHW,0.4163666731519905,0.1368139522482151,0.1368139522482151,low,1-3d,0.787834892102156,0.2093996648611133,0.787834892102156,0.0027654430367306,16.9609,low,26.807428979605554,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-15 18:00:00,2019-12-16 00:00:00,substation_40.csv,SH + DHW,0.4278427550889589,0.0709381352426381,0.0709381352426381,low,1-3d,0.7383376769476315,0.2588696931823746,0.7383376769476315,0.0027926298699939,15.8439,low,8.589746128464892,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-16 00:00:00,2019-12-16 06:00:00,substation_40.csv,SH + DHW,0.4313116615866292,0.019709445766415,0.019709445766415,low,1-3d,0.6042981841341036,0.3936708278295366,0.6042981841341036,0.0020309880363597,14.9426,low,1.9400079959541208,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-16 06:00:00,2019-12-16 12:00:00,substation_40.csv,SH + DHW,0.4187165615964748,0.1010730283723477,0.1010730283723477,low,0-24h,0.8129190560664447,0.8129190560664447,0.185616581890656,0.0014643620428993,26.3316,low,25.207030127011905,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-16 12:00:00,2019-12-16 18:00:00,substation_40.csv,SH + DHW,0.4278308608886936,0.0839240776470456,0.0839240776470456,low,1-3d,0.7902792091035084,0.2053432548031014,0.7902792091035084,0.0043775360933902,16.0776,low,13.539281799194463,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-16 18:00:00,2019-12-17 00:00:00,substation_40.csv,SH + DHW,0.4395914034527738,0.0178856026019678,0.0178856026019678,low,1-3d,0.7445545553570696,0.2528244950378585,0.7445545553570696,0.0026209496050718,14.9595,low,4.02254730443629,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-17 00:00:00,2019-12-17 06:00:00,substation_40.csv,SH + DHW,0.4229968877471371,0.0184694213743866,0.0184694213743866,low,1-3d,0.7351639195075522,0.2628843601244654,0.7351639195075522,0.0019517203679824,14.8704,low,3.3064202611221174,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-17 06:00:00,2019-12-17 12:00:00,substation_40.csv,SH + DHW,0.4109927457420851,0.0927543860398681,0.0927543860398681,low,0-24h,0.5982083636500044,0.5982083636500044,0.4003218320695162,0.0014698042804794,18.9355,low,10.15092938401554,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-17 12:00:00,2019-12-17 18:00:00,substation_40.csv,SH + DHW,0.4052195097248487,0.3472174280835409,0.3472174280835409,medium,1-3d,0.878829231859886,0.1190372758072701,0.878829231859886,0.0021334923328436,33.6812,low,36.541393677939645,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-17 18:00:00,2019-12-18 00:00:00,substation_40.csv,SH + DHW,0.4186574563094401,0.1247704343964755,0.1247704343964755,low,1-3d,0.7426368605805748,0.2551966263403158,0.7426368605805748,0.0021665130791094,16.7578,low,22.707605638769635,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-18 00:00:00,2019-12-18 06:00:00,substation_40.csv,SH + DHW,0.4182890474423336,0.2403057760319682,0.2403057760319682,medium,1-3d,0.8315919178999315,0.1667844753449127,0.8315919178999315,0.0016236067551558,31.8352,low,35.16685438795481,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-18 06:00:00,2019-12-18 12:00:00,substation_40.csv,SH + DHW,0.4201651898287398,0.1696134421816078,0.1696134421816078,low,1-3d,0.887715002611366,0.110969941674873,0.887715002611366,0.0013150557137609,19.574,low,28.55112669257183,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-18 12:00:00,2019-12-18 18:00:00,substation_40.csv,SH + DHW,0.4240273867278448,0.0346918570587537,0.0346918570587537,low,1-3d,0.6896378796419985,0.3074866855994614,0.6896378796419985,0.0028754347585399,15.1686,low,0.8476595454224525,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-18 18:00:00,2019-12-19 00:00:00,substation_40.csv,SH + DHW,0.4123450193546922,0.0496662519383244,0.0496662519383244,low,1-3d,0.7418828420351684,0.2547990912497758,0.7418828420351684,0.0033180667150557,15.3681,low,9.769084210013512,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-19 00:00:00,2019-12-19 06:00:00,substation_40.csv,SH + DHW,0.4251376634697177,0.1214466981885291,0.1214466981885291,low,1-3d,0.8237012021964786,0.1735117516842783,0.8237012021964786,0.0027870461192431,18.7369,low,16.07487042594121,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-19 06:00:00,2019-12-19 12:00:00,substation_40.csv,SH + DHW,0.4126584262338015,0.0353069382078506,0.0353069382078506,low,0-24h,0.6859390171616557,0.6859390171616557,0.310730091524369,0.0033308913139753,21.5115,low,8.759932305742808,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-19 12:00:00,2019-12-19 18:00:00,substation_40.csv,SH + DHW,0.42402198464615,0.0938352683880041,0.0938352683880041,low,1-3d,0.596516249684178,0.3994707426824817,0.596516249684178,0.00401300763334,14.2332,low,9.094136157836514,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-19 18:00:00,2019-12-20 00:00:00,substation_40.csv,SH + DHW,0.416146001875124,0.0263533810486859,0.0263533810486859,low,0-24h,0.5253446706103743,0.5253446706103743,0.470938418921846,0.0037169104677797,17.7712,low,7.264359851910243,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-20 00:00:00,2019-12-20 06:00:00,substation_40.csv,SH + DHW,0.4146175716906242,0.3066386811128859,0.3066386811128859,medium,1-3d,0.5386350728019653,0.4570752281994744,0.5386350728019653,0.0042896989985601,29.0072,low,38.00779717319933,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-20 06:00:00,2019-12-20 12:00:00,substation_40.csv,SH + DHW,0.4300335501616593,0.331522691292589,0.331522691292589,medium,0-24h,0.706534200401278,0.706534200401278,0.2903070266550195,0.0031587729437024,37.9476,medium,44.52724370989225,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-20 12:00:00,2019-12-20 18:00:00,substation_40.csv,SH + DHW,0.4367340013383912,0.5259768605673417,0.5259768605673417,high,0-24h,0.626394513107946,0.626394513107946,0.3692862317338296,0.0043192551582242,56.488,high,44.07342027183431,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-20 18:00:00,2019-12-21 00:00:00,substation_40.csv,SH + DHW,0.4222210300572899,0.0998962339585444,0.0998962339585444,low,0-24h,0.5466329183291752,0.5466329183291752,0.4494075401254054,0.0039595415454194,19.1315,low,16.694510557041554,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-21 00:00:00,2019-12-21 06:00:00,substation_40.csv,SH + DHW,0.4385003988073757,0.092500283000721,0.092500283000721,low,1-3d,0.6099616183595956,0.3854618380154771,0.6099616183595956,0.0045765436249271,16.296,low,8.44270540356422,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-21 06:00:00,2019-12-21 12:00:00,substation_40.csv,SH + DHW,0.4292492698469086,0.1020218412934569,0.1020218412934569,low,1-3d,0.5983067763551401,0.3996943449286191,0.5983067763551401,0.0019988787162407,14.4119,low,4.576356522673137,low,normal,,train,normal,0.0
manufacturer 2,40,2019-12-21 12:00:00,2019-12-21 18:00:00,substation_40.csv,SH + DHW,0.430687411100757,0.2100086560162303,0.2100086560162303,low,1-3d,0.610666170525346,0.3873410934685199,0.610666170525346,0.0019927360061341,18.3643,low,28.109561453095377,medium,normal,,train,normal,0.0
manufacturer 2,40,2019-12-21 18:00:00,2019-12-22 00:00:00,substation_40.csv,SH + DHW,0.4305221581446988,0.1427841838862401,0.1427841838862401,low,1-3d,0.9336004501248876,0.0651001977676032,0.9336004501248876,0.0012993521075091,19.1532,low,33.55172599939543,medium,normal,,train,normal,0.0
manufacturer 2,43,2020-01-08 12:00:00,2020-01-08 18:00:00,substation_43.csv,SH + DHW,0.4090551762237535,0.9805468539240436,0.9805468539240436,critical,1-3d,0.9456345452897816,0.0485999927516705,0.9456345452897816,0.0057654619585477,70.1042,urgent,56.84654765424715,high,pre_fault,42.583333333333336,validation,1-3d,66.0
manufacturer 2,43,2020-01-08 18:00:00,2020-01-09 00:00:00,substation_43.csv,SH + DHW,0.4406661825555122,0.9732756038745896,0.9732756038745896,critical,1-3d,0.9233947142690744,0.0648496924442318,0.9233947142690744,0.0117555932866935,70.163,urgent,45.98436241192989,medium,pre_fault,36.583333333333336,validation,1-3d,66.0
manufacturer 2,43,2020-01-09 00:00:00,2020-01-09 06:00:00,substation_43.csv,SH + DHW,0.4319385309270893,0.9833344097824628,0.9833344097824628,critical,1-3d,0.9322043748770872,0.0629544039488495,0.9322043748770872,0.0048412211740631,70.2917,urgent,63.84313428027524,high,pre_fault,30.58333333333333,validation,1-3d,66.0
manufacturer 2,43,2020-01-09 06:00:00,2020-01-09 12:00:00,substation_43.csv,SH + DHW,0.4122859572133817,0.9849015505319582,0.9849015505319582,critical,1-3d,0.965712623073286,0.0111890333935871,0.965712623073286,0.0230983435331269,70.2019,urgent,44.03092219142768,medium,pre_fault,24.58333333333333,validation,1-3d,66.0
manufacturer 2,43,2020-01-09 12:00:00,2020-01-09 18:00:00,substation_43.csv,SH + DHW,0.4417870719009659,0.9618382518584464,0.9618382518584464,critical,0-24h,0.9523466022637982,0.9523466022637982,0.0407015912411327,0.0069518064950691,77.9638,urgent,95.4767491612002,urgent,pre_fault,18.58333333333333,validation,0-24h,100.0
manufacturer 2,43,2020-01-09 18:00:00,2020-01-10 00:00:00,substation_43.csv,SH + DHW,0.436039126636593,0.97142189366549,0.97142189366549,critical,0-24h,0.9645524590978538,0.9645524590978538,0.0242402458800736,0.0112072950220725,78.1018,urgent,82.93113884800778,high,pre_fault,12.583333333333334,validation,0-24h,100.0
manufacturer 2,43,2020-01-10 00:00:00,2020-01-10 06:00:00,substation_43.csv,SH + DHW,0.4128134146092018,0.9784700969506108,0.9784700969506108,critical,0-24h,0.9611120724354943,0.9611120724354943,0.0367884723628567,0.0020994552016488,78.0893,urgent,100.0,urgent,pre_fault,6.583333333333333,validation,0-24h,100.0
manufacturer 2,43,2020-01-10 06:00:00,2020-01-10 12:00:00,substation_43.csv,SH + DHW,0.4110633867606596,0.9822224843627688,0.9822224843627688,critical,0-24h,0.9691462051423516,0.9691462051423516,0.0296966632720428,0.0011571315856053,78.1464,urgent,100.0,urgent,pre_fault,0.5833333333333334,validation,0-24h,100.0
manufacturer 2,43,2020-03-14 00:00:00,2020-03-14 06:00:00,substation_43.csv,SH + DHW,0.4242677620903382,0.1048535622143454,0.1048535622143454,low,1-3d,0.8811819370150823,0.1164872621700263,0.8811819370150823,0.0023308008148912,18.433,low,9.7699710369,low,normal,,holdout,normal,0.0
manufacturer 2,43,2020-03-14 06:00:00,2020-03-14 12:00:00,substation_43.csv,SH + DHW,0.426162369572508,0.1360541139726419,0.1360541139726419,low,1-3d,0.8800591942846824,0.117545714927031,0.8800591942846824,0.0023950907882867,19.0059,low,29.99857170332352,medium,normal,,holdout,normal,0.0
