scope,ranking_date,manufacturer,substation_id,configuration_type,day_label,fault_event_count,fault_event_keys,pre_fault_window_count,normal_window_count,window_count,first_window_start,last_window_end,min_estimated_lead_time_hours,true_most_urgent_lead_time_bucket,representative_priority_reason,representative_priority_level,representative_predicted_lead_time_bucket,representative_risk_level,priority_score,risk_score,anomaly_ensemble_score,mw_anomaly_context_score,multi_horizon_persistence_score,raw_ae_score_ratio_q999_max,risk_high_or_critical_window_count,anomaly_event_label_window_count,mw_anomaly_operational_confirmed_window_count,raw_ae_alarm_q999_c32_window_count,raw_ae_alarm_union_q998_c48_or_q999_spike_window_count,substations_on_date,priority_score_substation_rank,risk_score_substation_rank,anomaly_ensemble_score_substation_rank,mw_anomaly_context_score_substation_rank,multi_horizon_persistence_score_substation_rank,raw_ae_score_ratio_q999_max_substation_rank,priority_top1_substation,priority_top3_substation,priority_top5_substation,priority_top10_substation,priority_top20pct_substation
validation,2020-03-06,manufacturer 1,29,SH + DHW with sub-circuits,pre_fault,1,manufacturer 1|29|15.0,1,0,1,2020-03-06 12:00:00,2020-03-06 18:00:00,13.995277777777778,6-24h,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|raw_ae_q999_c32|high_risk_near_leadtime_raw_ae_q999_c32,urgent,0-24h,critical,100.0,1.0,240.85924165997795,10.0,4.745238095238095,8.457817,1,0,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-26,manufacturer 2,39,SH with buffer tank,pre_fault,1,manufacturer 2|39|4.0,3,0,3,2020-02-25 18:00:00,2020-02-26 12:00:00,46.63333333333333,1-3d,risk=high|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_increasing,urgent,1-3d,high,70.8649,0.7192969362703026,0.7367542846508022,0.5,7.580512576457428,0.7426739,3,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-25,manufacturer 2,39,SH with buffer tank,pre_fault,1,manufacturer 2|39|4.0,1,0,1,2020-02-25 12:00:00,2020-02-25 18:00:00,64.63333333333334,1-3d,leadtime=1-3d,low,1-3d,medium,32.7098,0.4067683960003428,0.6023819995179763,0.5,0.0,0.75675863,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-22,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-21 18:00:00,2020-02-22 18:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,low,0-24h,low,28.8771,0.1413226649297866,0.7715390699870579,0.5,0.6261994340507459,0.71254677,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-21,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-20 18:00:00,2020-02-21 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,high,0-24h,medium,48.7016,0.4400429872742508,0.7613083101657183,0.5,1.967686684018564,0.78149533,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-20,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-19 18:00:00,2020-02-20 18:00:00,,,risk=high|leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,high,0-24h,high,59.1011,0.4889366525269453,0.7960618911635504,0.5,1.7080911777866663,0.8109361,1,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-19,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-18 18:00:00,2020-02-19 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,medium,44.0937,0.3856914077823837,0.7444687705497541,0.5,3.0,0.7577883,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-18,manufacturer 2,8,SH,pre_fault,1,manufacturer 2|8|5.0,3,0,3,2020-02-17 18:00:00,2020-02-18 12:00:00,2.0,6-24h,leadtime=0-24h|repeated_high_48h|risk_3d_persistent|leadtime_near_term_prob_high,high,0-24h,medium,49.785,0.2572052540087821,0.6004612542712056,0.5,2.9761904761904763,0.60642064,0,0,0,0,0,2,1,2,2,1,2,2,True,True,True,True,True
validation,2020-02-18,manufacturer 2,53,SH with buffer tank,normal,0,,0,3,3,2020-02-18 00:00:00,2020-02-18 18:00:00,,,leadtime=1-3d|risk_3d_increasing,medium,1-3d,medium,37.9476,0.4285460086470931,0.7507315424720576,0.5,3.0,0.7966815,0,0,0,0,0,2,2,1,1,2,1,1,False,True,True,True,False
validation,2020-02-17,manufacturer 2,8,SH,pre_fault,1,manufacturer 2|8|5.0,4,0,4,2020-02-16 18:00:00,2020-02-17 18:00:00,20.0,6-24h,leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,high,1-3d,medium,51.6228,0.3563205391249143,0.5631301467133546,0.5,5.976190476190477,0.63455,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-16,manufacturer 2,8,SH,pre_fault,1,manufacturer 2|8|5.0,4,0,4,2020-02-15 18:00:00,2020-02-16 18:00:00,44.0,1-3d,risk=high|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,urgent,1-3d,high,73.6425,0.8353552220776845,0.5635651485587183,0.5,6.976190476190477,0.4506222,4,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-15,manufacturer 2,8,SH,pre_fault,1,manufacturer 2|8|5.0,1,0,1,2020-02-15 12:00:00,2020-02-15 18:00:00,68.0,1-3d,risk=critical|leadtime=1-3d|anomaly_consensus=1,urgent,1-3d,critical,81.5146,0.9745810924239652,2.1085498280628503,3.5736797249005603,1.5952380952380951,0.46624595,1,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-04,manufacturer 2,35,SH with buffer tank,pre_fault,1,manufacturer 2|35|6.0,3,0,3,2020-02-03 18:00:00,2020-02-04 12:00:00,3.45,6-24h,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,medium,0-24h,medium,43.7409,0.3085433097518711,0.87100724593752,1.996189579640182,0.5952380952380951,0.7639361,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-03,manufacturer 2,35,SH with buffer tank,pre_fault,1,manufacturer 2|35|6.0,4,0,4,2020-02-02 18:00:00,2020-02-03 18:00:00,21.45,6-24h,leadtime=1-3d|mw_1h_3h_confirmed|repeated_watch_48h|risk_3d_increasing,high,1-3d,medium,48.6512,0.4229623115121167,0.7398915890720917,4.385875030541504,4.033871171364955,0.6392254,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-02-02,manufacturer 2,35,SH with buffer tank,pre_fault,1,manufacturer 2|35|6.0,4,0,4,2020-02-01 18:00:00,2020-02-02 18:00:00,45.45,1-3d,risk=high|leadtime=1-3d|risk_3d_increasing,high,1-3d,high,55.9593,0.4699581239023519,0.9173767542677014,0.5,4.595238095238095,0.66334933,1,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-01-24,manufacturer 2,59,SH,pre_fault,1,manufacturer 2|59|8.0,3,0,3,2020-01-23 18:00:00,2020-01-24 12:00:00,2.7666666666666666,0-6h,risk=high|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|leadtime_near_term_prob_high,urgent,0-24h,high,77.9742,0.4305135517449164,0.6409950710114327,0.5,9.547619047619047,0.49869138,2,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-01-23,manufacturer 2,59,SH,pre_fault,1,manufacturer 2|59|8.0,4,0,4,2020-01-22 18:00:00,2020-01-23 18:00:00,20.766666666666666,6-24h,risk=high|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|leadtime_near_term_prob_high,urgent,0-24h,high,76.7448,0.4454846891935782,0.6549800881740949,0.5,9.357142857142858,0.5807403,4,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-01-22,manufacturer 2,59,SH,pre_fault,1,manufacturer 2|59|8.0,4,0,4,2020-01-21 18:00:00,2020-01-22 18:00:00,44.766666666666666,1-3d,risk=high|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,urgent,1-3d,high,73.9719,0.852633969549066,0.6269987608918031,0.5,6.976190476190477,0.5582237,4,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-01-21,manufacturer 2,59,SH,pre_fault,1,manufacturer 2|59|8.0,1,0,1,2020-01-21 12:00:00,2020-01-21 18:00:00,68.76666666666667,1-3d,risk=critical|leadtime=1-3d|anomaly_consensus=1,urgent,1-3d,critical,83.0316,0.9947396311405772,3.701522738917424,6.122436382267878,1.5952380952380951,0.45853502,1,0,0,0,0,2,1,1,1,1,2,2,True,True,True,True,True
validation,2020-01-21,manufacturer 2,61,SH,pre_fault,1,manufacturer 2|61|11.0,2,0,2,2020-01-20 18:00:00,2020-01-21 06:00:00,4.066666666666666,0-6h,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,29.3684,0.0226461877382137,0.7035395289108152,1.8327913440532828,3.69047619047619,0.7051353,0,0,0,0,0,2,2,2,2,2,1,1,False,True,True,True,False
validation,2020-01-20,manufacturer 1,27,SH + DHW,pre_fault,1,manufacturer 1|27|23.0,3,0,3,2020-01-19 18:00:00,2020-01-20 12:00:00,0.95,6-24h,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,medium,0-24h,medium,43.3893,0.4323598413206442,0.5060229612047883,0.0,0.0,0.4212536,0,0,0,0,0,2,1,1,2,2,2,2,True,True,True,True,True
validation,2020-01-20,manufacturer 2,61,SH,pre_fault,1,manufacturer 2|61|11.0,4,0,4,2020-01-19 18:00:00,2020-01-20 18:00:00,16.066666666666666,6-24h,leadtime=0-24h|repeated_high_48h|risk_3d_persistent|leadtime_near_term_prob_high,medium,0-24h,low,39.3642,0.0434569527531267,0.5746739832981886,0.5,5.357142857142857,0.73498106,0,0,0,0,0,2,2,2,1,1,1,1,False,True,True,True,False
validation,2020-01-19,manufacturer 1,27,SH + DHW,pre_fault,1,manufacturer 1|27|23.0,4,0,4,2020-01-18 18:00:00,2020-01-19 18:00:00,18.95,6-24h,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,medium,0-24h,medium,43.4885,0.4398897549345483,0.4881680453716703,0.0,0.0,0.64358145,0,0,0,0,0,2,1,1,2,2,2,1,True,True,True,True,True
validation,2020-01-19,manufacturer 2,61,SH,pre_fault,1,manufacturer 2|61|11.0,4,0,4,2020-01-18 18:00:00,2020-01-19 18:00:00,40.06666666666667,1-3d,leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,medium,1-3d,low,43.1508,0.2114492768782782,0.5647799868241966,0.5,9.023809523809524,0.62247074,0,0,0,0,0,2,2,2,1,1,1,2,False,True,True,True,False
validation,2020-01-18,manufacturer 2,61,SH,pre_fault,1,manufacturer 2|61|11.0,4,0,4,2020-01-17 18:00:00,2020-01-18 18:00:00,64.06666666666666,1-3d,risk=high|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|leadtime_near_term_prob_high,urgent,0-24h,high,83.3767,0.588853106415187,0.5619791681494868,0.5,11.857142857142858,0.5357817,3,0,0,0,0,3,1,2,1,3,1,1,True,True,True,True,True
validation,2020-01-18,manufacturer 1,27,SH + DHW,pre_fault,1,manufacturer 1|27|23.0,4,0,4,2020-01-17 18:00:00,2020-01-18 18:00:00,42.95,1-3d,leadtime=1-3d|repeated_watch_48h,medium,1-3d,medium,43.753,0.7527440317567914,0.4774219714235529,0.5,0.0,0.3247556,0,0,0,0,0,3,2,1,3,1,3,3,False,True,True,True,False
validation,2020-01-18,manufacturer 2,8,SH,normal,0,,0,1,1,2020-01-17 18:00:00,2020-01-18 00:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,12.3665,0.0277784212291671,0.5402061131706086,0.5,0.0208534419107139,0.47418937,0,0,0,0,0,3,3,3,2,2,2,2,False,True,True,True,False
validation,2020-01-17,manufacturer 2,61,SH,pre_fault,1,manufacturer 2|61|11.0,4,0,4,2020-01-16 18:00:00,2020-01-17 18:00:00,88.06666666666666,3-7d,risk=high|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|leadtime_near_term_prob_high,urgent,0-24h,high,84.5238,0.7162118493335241,0.5731026329055617,0.5,11.321428571428571,0.4898421,4,0,0,0,0,3,1,2,3,3,1,1,True,True,True,True,True
validation,2020-01-17,manufacturer 1,27,SH + DHW,pre_fault,1,manufacturer 1|27|23.0,1,0,1,2020-01-17 12:00:00,2020-01-17 18:00:00,66.95,1-3d,leadtime=1-3d,medium,1-3d,medium,41.6422,0.8782013703829233,0.8296602870588997,0.5,0.0,0.23593605,0,0,0,0,0,3,2,1,1,1,2,3,False,True,True,True,False
validation,2020-01-17,manufacturer 2,8,SH,normal,0,,0,2,2,2020-01-17 00:00:00,2020-01-17 12:00:00,,,leadtime=0-24h,low,0-24h,low,16.0829,0.0277784212291671,0.5856329377897523,0.5,0.0,0.4737031,0,0,0,0,0,3,3,3,2,2,3,2,False,True,True,True,False
validation,2020-01-16,manufacturer 2,61,SH,pre_fault,1,manufacturer 2|61|11.0,4,0,4,2020-01-15 18:00:00,2020-01-16 18:00:00,112.06666666666666,3-7d,risk=high|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|leadtime_near_term_prob_high,urgent,0-24h,high,83.7792,0.7928889835139024,0.5596315272464939,0.5,9.357142857142858,0.5124525,4,0,0,0,0,2,1,1,2,2,1,2,True,True,True,True,True
validation,2020-01-16,manufacturer 2,8,SH,normal,0,,0,4,4,2020-01-15 18:00:00,2020-01-16 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,18.2619,0.0308649124768524,0.5874088184427555,0.5,0.0,0.54411495,0,0,0,0,0,2,2,2,1,1,2,1,False,True,True,True,False
validation,2020-01-15,manufacturer 2,61,SH,pre_fault,1,manufacturer 2|61|11.0,4,0,4,2020-01-14 18:00:00,2020-01-15 18:00:00,136.06666666666666,3-7d,risk=high|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,urgent,1-3d,high,73.7991,0.8805869097207143,0.7992775836163991,1.8,6.976190476190477,0.9900072,4,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2020-01-14,manufacturer 2,61,SH,pre_fault,1,manufacturer 2|61|11.0,1,0,1,2020-01-14 12:00:00,2020-01-14 18:00:00,160.06666666666666,3-7d,risk=critical|leadtime=1-3d,high,1-3d,critical,68.3413,0.9263538198925068,0.5669376863878688,0.5,1.5952380952380951,0.5754028,1,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-25,manufacturer 1,13,SH + DHW,normal,0,,0,2,2,2019-12-24 18:00:00,2019-12-25 06:00:00,,,leadtime=0-24h|raw_ae_union|repeated_watch_48h|leadtime_near_term_prob_high,low,0-24h,low,30.6287,0.054744587833352,0.6491171286724435,1.0,4.5,0.8959576,0,0,0,0,2,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-24,manufacturer 1,13,SH + DHW,normal,0,,0,4,4,2019-12-23 18:00:00,2019-12-24 18:00:00,,,leadtime=0-24h|raw_ae_union|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,high,0-24h,medium,48.8223,0.2207143431967125,0.650249653581161,1.0,4.6052200914212245,0.90768147,0,0,0,0,4,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-23,manufacturer 1,13,SH + DHW,normal,0,,0,4,4,2019-12-22 18:00:00,2019-12-23 18:00:00,,,leadtime=0-24h|raw_ae_union|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,high,0-24h,medium,54.4114,0.4284661708404779,0.6838451918344173,1.0,4.70266236764951,0.9649818,0,0,0,0,4,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-22,manufacturer 1,13,SH + DHW,normal,0,,0,4,4,2019-12-21 18:00:00,2019-12-22 18:00:00,,,leadtime=0-24h|raw_ae_union|repeated_watch_48h|leadtime_near_term_prob_high,high,0-24h,medium,52.0015,0.4760735231560866,0.7531981436757946,1.0,4.5,0.9816055,0,0,0,0,4,2,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-22,manufacturer 2,40,SH + DHW,normal,0,,0,1,1,2019-12-21 18:00:00,2019-12-22 00:00:00,,,leadtime=0-24h|risk_3d_increasing,low,0-24h,low,14.8611,0.0130384085702457,0.4995861764842849,0.0,0.000967167503596,0.6445426,0,0,0,0,0,2,2,2,2,2,2,2,False,True,True,True,False
validation,2019-12-21,manufacturer 1,13,SH + DHW,normal,0,,0,4,4,2019-12-20 18:00:00,2019-12-21 18:00:00,,,leadtime=0-24h|raw_ae_union|repeated_watch_48h|leadtime_near_term_prob_high,high,0-24h,medium,51.2761,0.4392628523838078,0.6999572709732511,1.0,4.5,1.05298,0,0,0,0,4,2,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-21,manufacturer 2,40,SH + DHW,normal,0,,0,4,4,2019-12-20 18:00:00,2019-12-21 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.5138,0.0095732006521987,0.4950601835532867,0.0,0.0010084837593477,0.67992526,0,0,0,0,0,2,2,2,2,2,2,2,False,True,True,True,False
validation,2019-12-20,manufacturer 1,13,SH + DHW,normal,0,,0,3,3,2019-12-20 00:00:00,2019-12-20 18:00:00,,,leadtime=0-24h|raw_ae_union|repeated_watch_48h|leadtime_near_term_prob_high,high,0-24h,medium,50.9057,0.5124733277811092,0.7436840625103147,1.0,4.5,0.9695476,0,0,0,0,3,2,1,1,1,1,1,2,True,True,True,True,True
validation,2019-12-20,manufacturer 2,40,SH + DHW,normal,0,,0,4,4,2019-12-19 18:00:00,2019-12-20 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.6284,0.0110188884205204,0.5084852361538879,0.0,0.0,0.9996821,0,0,0,0,0,2,2,2,2,2,2,1,False,True,True,True,False
validation,2019-12-19,manufacturer 2,40,SH + DHW,normal,0,,0,1,1,2019-12-19 12:00:00,2019-12-19 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.6478,0.0102223504366253,0.4801305198937271,0.0,0.0,0.6439928,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-12,manufacturer 1,26,SH + DHW with sub-circuits,normal,0,,0,2,2,2019-12-11 18:00:00,2019-12-12 06:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,low,0-24h,low,26.0504,0.1159765260954605,0.5762507748309948,0.5,0.0223760160274685,0.389807,0,0,0,0,0,2,1,1,2,2,2,2,True,True,True,True,True
validation,2019-12-12,manufacturer 1,14,SH + DHW,normal,0,,0,1,1,2019-12-11 18:00:00,2019-12-12 00:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,23.8817,0.0622552073103276,0.5851691111858552,1.0,0.5357142857142857,0.8613062,0,0,0,0,0,2,2,2,1,1,1,1,False,True,True,True,False
validation,2019-12-11,manufacturer 1,26,SH + DHW with sub-circuits,normal,0,,0,4,4,2019-12-10 18:00:00,2019-12-11 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,medium,41.5012,0.2760129594973112,0.6321883685235409,0.5,0.4674242624892327,0.43516013,0,0,0,0,0,2,1,1,1,2,2,2,True,True,True,True,True
validation,2019-12-11,manufacturer 1,14,SH + DHW,normal,0,,0,4,4,2019-12-10 18:00:00,2019-12-11 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,23.4782,0.0691724525670307,0.6138528257178908,1.0,0.5357142857142857,0.91236395,0,0,0,0,0,2,2,2,2,1,1,1,False,True,True,True,False
validation,2019-12-10,manufacturer 1,26,SH + DHW with sub-circuits,normal,0,,0,4,4,2019-12-09 18:00:00,2019-12-10 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,medium,39.8825,0.3066810661081235,0.6097976761191708,0.5,0.6003607737474538,0.42045966,0,0,0,0,0,2,1,1,2,2,1,2,True,True,True,True,True
validation,2019-12-10,manufacturer 1,14,SH + DHW,normal,0,,0,4,4,2019-12-09 18:00:00,2019-12-10 18:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,low,0-24h,low,25.6477,0.0447740710357661,0.6620453334279026,1.0,0.5357142857142857,0.95453143,0,0,0,0,0,2,2,2,1,1,2,1,False,True,True,True,False
validation,2019-12-09,manufacturer 1,14,SH + DHW,normal,0,,0,4,4,2019-12-08 18:00:00,2019-12-09 18:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,medium,0-24h,medium,42.1697,0.2572628792365584,0.5943718097994392,1.0,0.5357142857142857,1.0291003,0,0,0,0,0,2,1,2,2,1,2,1,True,True,True,True,True
validation,2019-12-09,manufacturer 1,26,SH + DHW with sub-circuits,normal,0,,0,4,4,2019-12-08 18:00:00,2019-12-09 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing,medium,0-24h,medium,34.9099,0.2740576927598837,0.6176317711701673,0.5,2.196371622135836,0.43909433,0,0,0,0,0,2,2,1,1,2,1,2,False,True,True,True,False
validation,2019-12-08,manufacturer 1,14,SH + DHW,normal,0,,0,4,4,2019-12-07 18:00:00,2019-12-08 18:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,medium,0-24h,medium,43.4083,0.6402895407433437,0.608506100853444,1.0,1.7857142857142856,0.90943927,0,0,0,0,0,2,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-08,manufacturer 1,1,SH + DHW,normal,0,,0,1,1,2019-12-07 18:00:00,2019-12-08 00:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,low,0-24h,low,25.3523,0.084741222021744,0.5034523853492576,0.5,0.0834636154238449,0.605741,0,0,0,0,0,2,2,2,2,2,2,2,False,True,True,True,False
validation,2019-12-07,manufacturer 1,14,SH + DHW,normal,0,,0,4,4,2019-12-06 18:00:00,2019-12-07 18:00:00,,,leadtime=0-24h|repeated_high_48h|leadtime_near_term_prob_high,high,0-24h,medium,56.7698,0.7114328230481596,0.6462458417777286,1.0,1.7857142857142856,0.97410065,0,0,0,0,0,2,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-07,manufacturer 1,1,SH + DHW,normal,0,,0,4,4,2019-12-06 18:00:00,2019-12-07 18:00:00,,,leadtime=1-3d|repeated_watch_48h,medium,1-3d,medium,35.1174,0.4230875802914293,0.5855751403742818,0.5,0.6692405009704632,0.78492934,0,0,0,0,0,2,2,2,2,2,2,2,False,True,True,True,False
validation,2019-12-06,manufacturer 1,14,SH + DHW,normal,0,,0,4,4,2019-12-05 18:00:00,2019-12-06 18:00:00,,,leadtime=0-24h|repeated_high_48h|risk_24h_persistent|leadtime_near_term_prob_high,high,0-24h,medium,64.9311,0.8421952757604542,0.6330412598031777,1.0,4.785714285714286,0.84414357,0,0,0,0,0,2,1,1,2,2,1,2,True,True,True,True,True
validation,2019-12-06,manufacturer 1,1,SH + DHW,normal,0,,0,3,3,2019-12-06 00:00:00,2019-12-06 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,medium,44.1986,0.4700973114349214,0.7995418838008469,1.0,2.510018202400528,0.9764316,0,0,0,0,0,2,2,2,1,1,2,1,False,True,True,True,False
validation,2019-12-05,manufacturer 1,14,SH + DHW,normal,0,,0,3,3,2019-12-05 00:00:00,2019-12-05 18:00:00,,,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_increasing,urgent,1-3d,critical,82.2205,0.9643372214436736,0.7146742122455207,1.0,5.034651562379588,1.0638007,3,0,0,0,0,2,1,1,2,2,1,1,True,True,True,True,True
validation,2019-12-05,manufacturer 1,1,SH + DHW,normal,0,,0,3,3,2019-12-04 18:00:00,2019-12-05 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,high,0-24h,medium,55.8456,0.81893719406051,0.7175748289576218,1.0,3.0,0.83047175,0,0,0,0,0,2,2,2,1,1,2,2,False,True,True,True,False
validation,2019-12-04,manufacturer 1,1,SH + DHW,normal,0,,0,3,3,2019-12-04 00:00:00,2019-12-04 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,high,0-24h,medium,52.3761,0.9099302156227888,0.6059828162662318,0.5,3.0,0.5768754,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-03,manufacturer 1,1,SH + DHW,normal,0,,0,4,4,2019-12-02 18:00:00,2019-12-03 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,medium,44.43,0.4292133475965582,0.5495718283427841,0.5,2.4144216837514545,0.73971575,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-12-02,manufacturer 1,1,SH + DHW,normal,0,,0,1,1,2019-12-02 12:00:00,2019-12-02 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,17.2927,0.1058772783572101,0.717549759909053,1.0,0.1489792334715146,0.73093843,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-11-11,manufacturer 2,28,SH with buffer tank,pre_fault,1,manufacturer 2|28|23.0,2,0,2,2019-11-10 18:00:00,2019-11-11 06:00:00,3.216666666666667,0-6h,risk=critical|leadtime=0-24h|anomaly_consensus=1|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high,urgent,0-24h,critical,100.0,1.0,1.1332885801986086,10.0,13.847619047619045,0.7196518,2,0,1,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-11-10,manufacturer 2,28,SH with buffer tank,pre_fault,1,manufacturer 2|28|23.0,4,0,4,2019-11-09 18:00:00,2019-11-10 18:00:00,15.216666666666669,6-24h,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high,urgent,0-24h,critical,100.0,1.0,11.407321412165624,10.0,11.007142857142862,1.0421379,4,0,1,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-11-09,manufacturer 2,28,SH with buffer tank,pre_fault,1,manufacturer 2|28|23.0,4,0,4,2019-11-08 18:00:00,2019-11-09 18:00:00,39.21666666666667,1-3d,risk=critical|leadtime=1-3d|anomaly_consensus=1|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,urgent,1-3d,critical,91.7276,1.0,0.9945745243478435,1.8,6.976190476190477,0.57202226,4,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
validation,2019-11-08,manufacturer 2,28,SH with buffer tank,pre_fault,1,manufacturer 2|28|23.0,1,0,1,2019-11-08 12:00:00,2019-11-08 18:00:00,63.21666666666667,1-3d,risk=critical|leadtime=1-3d|anomaly_consensus=1,urgent,1-3d,critical,74.2532,1.0,0.9783095665755857,1.8,1.5952380952380951,0.57508403,1,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
