manufacturer,substation_id,window_start,window_end,configuration_type,label,fault_label,fault_event_id,anomaly_ensemble_score,anomaly_policy_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,anomaly_criticality,anomaly_event_label,anomaly_evidence_event_label,anomaly_evidence_source,risk_probability,risk_score,risk_level_calibrated,predicted_lead_time_bucket,leadtime_urgency_score,current_best_priority_score,current_best_priority_level,priority_score,priority_level,shadow_priority_score,priority_policy_agreement,operational_label,primary_state,review_required,review_reasons,trust_level,first_crossing_time,stable_crossing_time,stable_crossing_lead_hours,why_reason,recommended_action,split_time_based,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_fault_prediction,m1_specialist_task_prediction,m1_specialist_activity_prediction,m1_specialist_pre_event_prediction,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_leadtime_urgency,m1_specialist_priority_score,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons,m1_hybrid_priority_score,m1_specialist_priority_level,m1_specialist_priority_high_label,m1_hybrid_priority_level,m1_hybrid_priority_high_label,m1_priority_agreement,m1_priority_review_required,m1_why_reason,m1_recommended_action,current_best_priority_high_label,priority_source,priority_high_label
manufacturer 1,23,2017-10-06 00:00:00,2017-10-06 06:00:00,SH + DHW with sub-circuits,normal,,,0.693180030155,0.457974027504,0.958412331017,0.457974027504,1,0,0,0,no_active_anomaly,0.0382052281367,0.0401154895436,low,1-3d,0.667281903956,14.2392,low,28.2326878643,low,26.7248090436,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.604; pre_event=0.595; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2017-09-29 06:00:00,2017-10-06 06:00:00,1008,1008,1,0.604294318068,0.152127118998,0.0787208861646,0.594584305077,1,0,0,0,fault,,unknown_review,0.1,0.667281903956,54.2205938979,False,,28.2326878643,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.604; pre_event=0.595; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2018-09-30 18:00:00,2018-10-01 00:00:00,SH + DHW with sub-circuits,normal,,,0.72064733926,0.603499940903,0.852749724642,0.603499940903,0,0,0,0,no_active_anomaly,0.0112751294342,0.0292769744974,low,1-3d,0.675284533385,14.1969,low,19.5933638631,low,23.3687695989,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.255; pre_event=0.143; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-09-24 00:00:00,2018-10-01 00:00:00,1008,1008,1,0.254724203065,0.0578147481877,0.0442136442862,0.142851494158,0,0,0,0,normal,,unknown_review,0.1,0.675284533385,29.6153681802,False,,19.5933638631,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.255; pre_event=0.143; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2018-10-02 00:00:00,2018-10-02 06:00:00,SH + DHW with sub-circuits,normal,,,0.49981834839,0.249670908675,0.781899503813,0.249670908675,0,0,0,0,no_active_anomaly,0.00667922552173,0.0691393667666,low,1-3d,0.688078847139,14.1793,low,17.4842579469,low,25.9450305863,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.332; pre_event=0.027; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-09-25 06:00:00,2018-10-02 06:00:00,1008,1008,1,0.33215049056,0.0449378057426,0.0195408622909,0.0269031195787,0,0,0,0,normal,,unknown_review,0.1,0.688078847139,23.622036991,False,,17.4842579469,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.332; pre_event=0.027; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,2,2016-09-17 06:00:00,2016-09-17 12:00:00,SH + DHW,normal,,,0.615773457499,0.308535708155,0.962233047186,0.308535708155,1,0,0,0,no_active_anomaly,0.0204828372917,0.0299001367925,low,1-3d,0.667730288798,14.1762,low,33.1643544178,low,26.1764161875,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.874; pre_event=0.853; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2016-09-10 12:00:00,2016-09-17 12:00:00,1008,1008,1,0.873531328441,0.102133060899,0.0439860667924,0.852657474565,1,0,0,1,fault,,unknown_review,0.1,0.667730288798,68.428069765,False,,33.1643544178,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.874; pre_event=0.853; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,5,2018-03-01 18:00:00,2018-03-02 00:00:00,SH + DHW,normal,,,0.446419418202,0.139740504657,0.792248831348,0.139740504657,0,0,0,0,no_active_anomaly,0.00605619421858,0.0243358365086,low,1-3d,0.69173577088,14.1595,low,19.4795713037,low,23.5905441344,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.509; pre_event=0.129; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-23 00:00:00,2018-03-02 00:00:00,1008,1008,1,0.509050077833,0.236561300428,0.217351469458,0.129229647246,1,0,0,0,fault,,unknown_review,0.1,0.69173577088,29.3597037249,True,m1_specialist_gate_near_threshold,19.4795713037,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.509; pre_event=0.129; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2019-03-02 18:00:00,2019-03-03 00:00:00,SH + DHW with sub-circuits,normal,,,0.473022447557,0.181497411038,0.801763446186,0.181497411038,0,0,0,0,no_active_anomaly,0.00492593563949,0.0174390522712,low,1-3d,0.692688447684,14.1433,low,17.5959738677,low,23.2398013054,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.109; pre_event=0.031; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-02-24 00:00:00,2019-03-03 00:00:00,1008,1008,1,0.109012862127,0.110112233586,0.126784762457,0.0314078008844,0,0,0,0,normal,,unknown_review,0.1,0.692688447684,24.0080824792,False,,17.5959738677,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.109; pre_event=0.031; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,16,2018-03-01 18:00:00,2018-03-02 00:00:00,SH + DHW,normal,,,0.403423174673,0.116744621696,0.726698989732,0.116744621696,0,0,0,0,no_active_anomaly,0.00800782100699,0.0280330712123,low,1-3d,0.658891066241,14.1415,low,17.334812952,low,22.8085509039,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.092; pre_event=0.036; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-23 00:00:00,2018-03-02 00:00:00,1008,1008,1,0.0920795108528,0.0660517979271,0.0637454279781,0.036336714619,0,0,0,0,normal,,unknown_review,0.1,0.658891066241,23.2652512913,False,,17.334812952,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.092; pre_event=0.036; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,4,2018-06-19 18:00:00,2018-06-20 00:00:00,SH + DHW,normal,,,0.53230874404,0.284789673229,0.811425994103,0.284789673229,0,0,0,0,no_active_anomaly,0.0119704773182,0.0238562728388,low,1-3d,0.70488001131,14.1391,low,17.1261678837,low,23.9584953454,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.167; pre_event=0.000; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-06-13 00:00:00,2018-06-20 00:00:00,1008,1008,1,0.16699771033,0.0603932998078,0.0713584865915,0.000494169607689,0,0,0,0,normal,,unknown_review,0.1,0.70488001131,22.6735796677,False,,17.1261678837,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.167; pre_event=0.000; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,2,2016-09-17 12:00:00,2016-09-17 18:00:00,SH + DHW,normal,,,0.617512591759,0.305571588912,0.969275850288,0.305571588912,1,0,0,0,no_active_anomaly,0.0189165717613,0.0284661744435,low,1-3d,0.682641967364,14.1367,low,34.4659640195,low,26.5448986153,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.869; pre_event=0.913; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2016-09-10 18:00:00,2016-09-17 18:00:00,1008,1008,1,0.868516990636,0.11701811837,0.0439860667924,0.91347368115,1,0,0,1,fault,,unknown_review,0.1,0.682641967364,72.2203114842,False,,34.4659640195,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.869; pre_event=0.913; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2019-03-02 06:00:00,2019-03-02 12:00:00,SH + DHW with sub-circuits,normal,,,0.507603719582,0.236860581587,0.812909811364,0.236860581587,0,0,0,0,no_active_anomaly,0.0120782164605,0.0174390522712,low,1-3d,0.694501808006,14.13,low,34.8689253683,low,23.2942021151,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.672; pre_event=0.928; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-02-23 12:00:00,2019-03-02 12:00:00,1008,1008,1,0.672234421383,0.19638195615,0.162275975114,0.928163968015,1,0,0,1,fault,,unknown_review,0.1,0.694501808006,73.384072481,False,,34.8689253683,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.672; pre_event=0.928; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2018-09-30 00:00:00,2018-09-30 06:00:00,SH + DHW with sub-circuits,normal,,,0.608914889908,0.405377071648,0.838436259434,0.405377071648,0,0,0,0,no_active_anomaly,0.0325299716638,0.034156470247,low,1-3d,0.66454825166,14.1215,low,24.5900836468,low,23.3150534134,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.580; pre_event=0.411; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-09-23 06:00:00,2018-09-30 06:00:00,1008,1008,1,0.580238876339,0.152159949286,0.0520898364195,0.410823480748,1,0,0,0,fault,,unknown_review,0.1,0.66454825166,44.0317389909,False,,24.5900836468,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.580; pre_event=0.411; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,5,2018-02-28 00:00:00,2018-02-28 06:00:00,SH + DHW,normal,,,0.495220922943,0.26631915948,0.753344188125,0.26631915948,0,0,0,0,no_active_anomaly,0.0321274853904,0.0337338596599,low,1-3d,0.666653081439,14.12,low,32.6992279254,low,23.3549547245,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.533; pre_event=0.831; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-21 06:00:00,2018-02-28 06:00:00,1008,1008,1,0.533376874863,0.126900000222,0.0800377741494,0.830980289365,1,0,0,1,fault,,unknown_review,0.1,0.666653081439,67.2035083582,True,m1_specialist_gate_near_threshold,32.6992279254,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.533; pre_event=0.831; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2018-09-30 06:00:00,2018-09-30 12:00:00,SH + DHW with sub-circuits,normal,,,0.564113465947,0.355036156203,0.799881496083,0.355036156203,0,0,0,0,no_active_anomaly,0.0238552192048,0.029602225206,low,1-3d,0.679173066057,14.1163,low,36.047415238,low,23.503314368,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.745; pre_event=0.998; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-09-23 12:00:00,2018-09-30 12:00:00,1008,1008,1,0.745063083268,0.144133358668,0.0475730845535,0.998207950361,1,0,0,1,fault,,unknown_review,0.1,0.679173066057,76.7766292515,False,,36.047415238,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.745; pre_event=0.998; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,7,2019-01-07 00:00:00,2019-01-07 06:00:00,SH + DHW,normal,,,0.619620317601,0.355193819037,0.91780339045,0.355193819037,1,0,0,0,no_active_anomaly,0.0135143155613,0.0135143155613,low,1-3d,0.785847340403,14.1008,low,35.2176251045,low,28.818707568,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.657; pre_event=0.897; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-12-31 06:00:00,2019-01-07 06:00:00,1008,1008,1,0.656564755243,0.0766123029795,0.0270708433391,0.897439378195,1,0,0,1,fault,,unknown_review,0.1,0.785847340403,74.4345860128,False,,35.2176251045,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.657; pre_event=0.897; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,3,2019-01-11 06:00:00,2019-01-11 12:00:00,SH + DHW,normal,,,0.431325427756,0.108885599737,0.794927787012,0.108885599737,0,0,0,0,no_active_anomaly,0.0201372481685,0.0201372481685,low,1-3d,0.679278832844,14.0869,low,24.2682571871,low,22.9859136346,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.638; pre_event=0.387; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-01-04 12:00:00,2019-01-11 12:00:00,1008,1008,1,0.63794808142,0.0564183254611,0.0196112068286,0.387238672325,1,0,0,0,fault,,unknown_review,0.1,0.679278832844,43.1764919632,False,,24.2682571871,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.638; pre_event=0.387; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,17,2017-10-18 00:00:00,2017-10-18 06:00:00,SH + DHW,normal,,,0.520471860846,0.246233951417,0.829718865095,0.246233951417,0,0,0,0,no_active_anomaly,0.00524067416235,0.0239575259984,low,1-3d,0.667287618343,14.0828,low,17.4023245683,low,22.8362924802,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.325; pre_event=0.037; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2017-10-11 06:00:00,2017-10-18 06:00:00,1008,1008,1,0.32486667227,0.0647132735685,0.0242778734953,0.0372459519842,0,0,0,0,normal,,unknown_review,0.1,0.667287618343,23.5671559094,False,,17.4023245683,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.325; pre_event=0.037; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,17,2016-11-10 12:00:00,2016-11-10 18:00:00,SH + DHW,normal,,,0.468155467177,0.170536048493,0.803768854203,0.170536048493,0,0,0,0,no_active_anomaly,0.00840879144647,0.0493814326943,low,1-3d,0.74642495045,14.0759,low,33.1314833021,low,26.6087273117,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.625; pre_event=0.811; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2016-11-03 18:00:00,2016-11-10 18:00:00,1008,1008,1,0.625482188608,0.106706277635,0.0386409247472,0.811412276485,1,0,0,1,fault,,unknown_review,0.1,0.74642495045,68.5204237202,False,,33.1314833021,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.625; pre_event=0.811; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2018-10-02 18:00:00,2018-10-03 00:00:00,SH + DHW with sub-circuits,normal,,,0.694522982962,0.539818801269,0.86897663466,0.539818801269,0,0,0,0,no_active_anomaly,0.018809949334,0.0215223664576,low,1-3d,0.683575648017,14.0643,low,16.8490206729,low,23.1909995957,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.281; pre_event=0.000; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-09-26 00:00:00,2018-10-03 00:00:00,1008,1008,1,0.280614339125,0.0162419028543,0.0216172898316,0.000243187983031,0,0,0,0,normal,,unknown_review,0.1,0.683575648017,22.0206447796,False,,16.8490206729,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.281; pre_event=0.000; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,2,2016-09-17 18:00:00,2016-09-18 00:00:00,SH + DHW,normal,,,0.618223547986,0.302123463718,0.9746768345,0.302123463718,1,0,0,0,no_active_anomaly,0.0198472001992,0.0275128476642,low,1-3d,0.667597525622,14.0593,low,25.9817142624,low,26.0411323902,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.683; pre_event=0.484; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2016-09-11 00:00:00,2016-09-18 00:00:00,1008,1008,1,0.682870353667,0.0822943618607,0.0470971779035,0.483552999655,1,0,0,0,fault,,unknown_review,0.1,0.667597525622,48.1233407497,False,,25.9817142624,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.683; pre_event=0.484; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,16,2018-11-30 18:00:00,2018-12-01 00:00:00,SH + DHW,normal,,,0.453824416021,0.206772443455,0.732414938276,0.206772443455,0,0,0,0,no_active_anomaly,0.0205115357942,0.0211310684613,low,1-3d,0.664840303044,14.0512,low,21.4908909071,low,22.6074178567,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.361; pre_event=0.252; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-11-24 00:00:00,2018-12-01 00:00:00,1008,1008,1,0.360764881627,0.150983545361,0.102791314481,0.252040920785,0,0,0,0,normal,,unknown_review,0.1,0.664840303044,35.3074597345,False,,21.4908909071,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.361; pre_event=0.252; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,2,2018-02-27 18:00:00,2018-02-28 00:00:00,SH + DHW,normal,,,0.402542491411,0.139310861816,0.699378158827,0.139310861816,0,0,0,0,no_active_anomaly,0.0103588623745,0.0234607247396,low,1-3d,0.673029071824,14.0462,low,18.8066139242,low,22.9812120154,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.231; pre_event=0.108; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-21 00:00:00,2018-02-28 00:00:00,1008,1008,1,0.231344964016,0.173946430247,0.179535910449,0.108300190652,0,0,0,0,normal,,unknown_review,0.1,0.673029071824,27.6473826406,False,,18.8066139242,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.231; pre_event=0.108; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,17,2017-10-18 06:00:00,2017-10-18 12:00:00,SH + DHW,normal,,,0.512879087261,0.225547121042,0.836891730018,0.225547121042,0,0,0,0,no_active_anomaly,0.00565614784239,0.020954430871,low,1-3d,0.680168662124,14.0401,low,35.2187571232,low,23.0575535616,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.665; pre_event=0.957; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2017-10-11 12:00:00,2017-10-18 12:00:00,1008,1008,1,0.664644848122,0.0859396784467,0.0345419683445,0.957190710173,1,0,0,1,fault,,unknown_review,0.1,0.680168662124,74.5505489233,False,,35.2187571232,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.665; pre_event=0.957; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2019-03-03 00:00:00,2019-03-03 06:00:00,SH + DHW with sub-circuits,normal,,,0.498779395783,0.222139021114,0.810735562963,0.222139021114,0,0,0,0,no_active_anomaly,0.0154250520923,0.0154250520923,low,1-3d,0.711628671854,14.035,low,31.4947667711,low,23.6972380207,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.649; pre_event=0.747; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-02-24 06:00:00,2019-03-03 06:00:00,1008,1008,1,0.648558076717,0.164909503873,0.0871935873061,0.746748868394,1,0,0,1,fault,,unknown_review,0.1,0.711628671854,63.9200479173,False,,31.4947667711,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.649; pre_event=0.747; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,4,2018-06-19 00:00:00,2018-06-19 06:00:00,SH + DHW,normal,,,0.503908374351,0.257938715536,0.781278415143,0.257938715536,0,0,0,0,no_active_anomaly,0.0265069698209,0.0278323183119,low,1-3d,0.673636834986,14.0325,low,16.8598255731,low,23.2398825567,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.429; pre_event=0.007; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-06-12 06:00:00,2018-06-19 06:00:00,1008,1008,1,0.428605580812,0.109619433818,0.0961224376708,0.00729941848022,0,0,0,0,normal,,unknown_review,0.1,0.673636834986,22.110573066,False,,16.8598255731,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.429; pre_event=0.007; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2019-03-02 00:00:00,2019-03-02 06:00:00,SH + DHW with sub-circuits,normal,,,0.529960235001,0.274843155078,0.817645452787,0.274843155078,0,0,0,0,no_active_anomaly,0.0193767247458,0.0193767247458,low,1-3d,0.663175495963,14.0187,low,23.0798968707,low,22.4609847399,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.352; pre_event=0.337; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-02-23 06:00:00,2019-03-02 06:00:00,1008,1008,1,0.351836635909,0.193897817052,0.169460294153,0.336592164318,0,0,0,0,normal,,unknown_review,0.1,0.663175495963,39.9078339164,False,,23.0798968707,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.352; pre_event=0.337; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
