manufacturer,substation_id,window_start,window_end,source_file,configuration_type,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,lead_time_bucket,anomaly_score,anomaly_ensemble_score,iforest_anomaly_score,mahalanobis_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,strong_anomaly_label,anomaly_criticality,anomaly_event_label,mw_anomaly_1h_iforest_score_ratio,mw_anomaly_1h_mahalanobis_score_ratio,mw_anomaly_1h_score,mw_anomaly_1h_label,mw_anomaly_1h_strong_label,mw_anomaly_1h_criticality,mw_anomaly_1h_event_label,mw_anomaly_3h_iforest_score_ratio,mw_anomaly_3h_mahalanobis_score_ratio,mw_anomaly_3h_score,mw_anomaly_3h_label,mw_anomaly_3h_strong_label,mw_anomaly_3h_criticality,mw_anomaly_3h_event_label,mw_anomaly_6h_iforest_score_ratio,mw_anomaly_6h_mahalanobis_score_ratio,mw_anomaly_6h_score,mw_anomaly_6h_label,mw_anomaly_6h_strong_label,mw_anomaly_6h_criticality,mw_anomaly_6h_event_label,mw_anomaly_12h_iforest_score_ratio,mw_anomaly_12h_mahalanobis_score_ratio,mw_anomaly_12h_score,mw_anomaly_12h_label,mw_anomaly_12h_strong_label,mw_anomaly_12h_criticality,mw_anomaly_12h_event_label,mw_anomaly_multi_window_count,mw_anomaly_short_term_confirmed,mw_anomaly_main_confirmed,mw_anomaly_persistent_confirmed,mw_anomaly_fast_spike,mw_anomaly_operational_confirmed,mw_anomaly_context_score,mw_anomaly_has_raw_data,group_mahalanobis_global_score_ratio,group_mahalanobis_global_label,group_mahalanobis_manufacturer_score_ratio,group_mahalanobis_manufacturer_label,group_mahalanobis_configuration_score_ratio,group_mahalanobis_configuration_label,group_mahalanobis_aux_count,risk_probability,risk_probability_raw,risk_probability_roll4_max,risk_probability_roll8_mean,risk_probability_roll8_max,risk_probability_delta1,risk_temporal_boost,risk_score,risk_watch_label,risk_recent_high_count_48h,risk_recent_watch_count_48h,risk_repeated_high_48h,risk_repeated_watch_48h,risk_high_episode_start,risk_score_24h_max,risk_score_24h_mean,risk_high_count_24h,risk_watch_count_24h,risk_score_3d_max,risk_score_3d_mean,risk_score_3d_slope,risk_high_count_3d,risk_watch_count_3d,risk_episode_start_count_3d,risk_score_7d_max,risk_score_7d_mean,risk_score_7d_slope,risk_high_count_7d,risk_watch_count_7d,risk_episode_start_count_7d,anomaly_criticality_24h_max,anomaly_criticality_3d_max,anomaly_criticality_7d_max,mw_anomaly_confirmed_count_24h,mw_anomaly_confirmed_count_3d,mw_anomaly_confirmed_count_7d,mw_anomaly_persistent_count_3d,mw_anomaly_persistent_count_7d,multi_horizon_persistence_score,risk_level_calibrated,risk_threshold_medium_applied,risk_threshold_high_applied,risk_threshold_critical_applied,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,expected_lead_time_hours,leadtime_near_term_probability,leadtime_within_3d_probability,leadtime_urgency_score,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_component_score,leadtime_ordinal_component_score,anomaly_component_score,multi_window_anomaly_component_score,risk_episode_component_score,multi_horizon_component_score,history_adjustment_score,history_adjustment_reason,urgency_bonus_score,urgency_bonus_reason,priority_score,priority_level,priority_reason,engine_version,anomaly_policy_score
manufacturer 1,30,2020-03-15 12:00:00,2020-03-15 18:00:00,substation_30.csv,SH + DHW,spring,pre_fault,Leakage,10,21.0666666667,6-24h,19.0158708121,37.6708617959,0.560313984749,12224.1324902,1.13737350619,70.0684834868,2,1,12,1,0.941053600697,12.476976292,7.05509262709,1,0,12,1,0.959819550125,21.9242719924,12.0709793446,1,0,12,1,1.04579422467,34.9515991066,19.0158708121,1,1,12,1,0.974747706053,55.662167966,29.9590804438,1,0,12,1,4,1,1,1,1,1,10,1,34.9515991066,1,70.340319232,1,118.289265405,1,2,0.951766409467,0.951766409467,0.962898636515,0.954078487781,0.962898636515,0.00228430806028,0.0482335905326,1,1,8,8,1,1,0,1,1,4,4,1,0.994665874313,0.00197124806838,12,12,1,1,0.994665874313,0.00197124806838,12,12,1,12,12,12,4,12,12,12,12,18,critical,0.22,0.92,0.92,0-24h,0.695702817697,0.695702817697,0.297245594915,0.00705158738867,23.4624128549,0.695702817697,0.992948412611,0.89386654764,69.4439467593,69.4439467593,38,18,10.8,2.68159964292,21,12,9.88586872426,18,0,,8,high_risk_0_24h_strong_anomaly,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=2|criticality|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high|high_risk_0_24h_strong_anomaly,best_priority_engine_v1,1.26374834021
manufacturer 1,30,2020-03-15 00:00:00,2020-03-15 06:00:00,substation_30.csv,SH + DHW,spring,pre_fault,Leakage,10,33.0666666667,1-3d,19.0144970133,37.4907267654,0.555302222794,12226.1271302,1.1493974182,69.7179433563,2,1,10,1,0.945279788023,12.8727081057,7.2668167964,1,0,10,1,0.952909422765,22.3849068568,12.3118680628,1,0,10,1,1.03644005567,34.9573022398,19.0144970133,1,1,10,1,0.981881705438,54.2910510288,29.2357414468,1,0,10,1,4,1,1,1,1,1,10,1,34.9573022398,1,69.9771553509,1,117.439729633,1,2,0.951053747571,0.951053747571,0.962898636515,0.956439078468,0.966511331992,-0.011844888944,0.0489462524294,1,1,8,8,1,1,0,1,0.999305645492,4,4,1,0.993599049175,0.00264095715798,10,10,1,1,0.993599049175,0.00264095715798,10,10,1,10,10,10,4,10,10,10,10,18,critical,0.22,0.92,0.92,0-24h,0.782854053985,0.782854053985,0.213212496266,0.00393344974888,20.1004624385,0.782854053985,0.996066550251,0.924995718162,68.9439467593,68.9439467593,38,18,10.8,2.77498715449,21,12,9.89157001943,18,0,,8,high_risk_0_24h_strong_anomaly,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=2|criticality|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high|high_risk_0_24h_strong_anomaly,best_priority_engine_v1,1.27710824244
manufacturer 1,30,2020-03-14 18:00:00,2020-03-15 00:00:00,substation_30.csv,SH + DHW,spring,pre_fault,Leakage,10,39.0666666667,1-3d,18.5305862899,36.5406849623,0.557336409009,11905.6191021,1.14816847585,67.9265014692,2,1,9,1,0.945978511131,12.3379602477,6.98372883149,1,0,9,1,0.947883816946,21.4729818792,11.8261857899,1,0,9,1,1.04023674869,34.0408962604,18.5305862899,1,1,9,1,0.9699878086,53.5556586433,28.840393351,1,0,9,1,4,1,1,1,1,1,10,1,34.0408962604,1,68.192605484,1,114.691395505,1,2,0.962898636515,0.962898636515,0.962898636515,0.957145771961,0.966511331992,0.00120663085068,0.0371013634854,1,1,8,8,1,1,0,1,0.998790641943,4,4,1,0.992887832417,0.0030979035235,9,9,1,1,0.992887832417,0.0030979035235,9,9,1,9,9,9,4,9,9,9,9,18,critical,0.22,0.92,0.92,0-24h,0.768219189003,0.768219189003,0.226648836709,0.00513197428769,20.7136113446,0.768219189003,0.994868025712,0.919318413476,68.6939467593,68.6939467593,38,18,10.8,2.75795524043,21,12,9.79681090788,18,0,,8,high_risk_0_24h_strong_anomaly,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=2|criticality|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high|high_risk_0_24h_strong_anomaly,best_priority_engine_v1,1.27574275095
manufacturer 1,10,2014-05-04 00:00:00,2014-05-04 06:00:00,substation_10.csv,SH + DHW,spring,pre_fault,Motorised control valve (primary side): Actuator defective,1,8.73333333333,6-24h,16.6155666778,32.1067107719,0.479948601397,10686.7045631,0.972230804885,59.7165326294,2,0,2,0,0.780637453531,10.2549125491,5.80200325419,1,0,2,0,0.767322230763,18.4057506046,10.1156892689,1,0,2,0,0.895796801688,30.5557399641,16.6155666778,1,0,2,0,0.782742282153,47.5068266604,25.5465070026,1,0,2,0,4,1,1,1,1,1,10,1,30.5557399641,1,59.9403539828,1,98.4246930042,1,2,0.990872287908,0.990872287908,0.992726536162,0.991799412035,0.992726536162,-0.00185424825355,0.00912771209162,1,1,2,2,1,0,0,1,1,2,2,1,1,-1.11022302463e-16,2,2,1,1,1,-1.11022302463e-16,2,2,1,2,2,2,2,2,2,2,2,9.49047619048,critical,0.22,0.92,0.92,1-3d,0.503431907013,0.489961401399,0.503431907013,0.00660669158806,30.837071344,0.489961401399,0.993393308412,0.825582672741,275,275,38,18,4.5,2.47674801822,17.2,12,8.07302169673,13.4904761905,0,,6,,100,urgent,risk=critical|leadtime=1-3d|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent,best_priority_engine_v1,1.08025644987
manufacturer 1,10,2014-05-03 18:00:00,2014-05-04 00:00:00,substation_10.csv,SH + DHW,spring,pre_fault,Motorised control valve (primary side): Actuator defective,1,14.7333333333,6-24h,16.3445769286,30.7884753072,0.482606666579,10506.3409649,0.972967463192,57.2286426406,2,0,1,0,0.77535041608,11.7429277835,6.58816642082,1,0,1,0,0.7720398915,20.3670622617,11.1574017477,1,0,1,0,0.900757929363,30.04003906,16.3445769286,1,0,1,0,0.887836765163,27.5399446579,15.0134539483,1,0,1,0,4,1,1,1,1,1,10,1,30.04003906,1,57.4680729139,1,90.9552180222,1,2,0.992726536162,0.992726536162,0.992726536162,0.992726536162,0.992726536162,0,0.00727346383807,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4.74523809524,critical,0.22,0.92,0.92,1-3d,0.864889996428,0.132344697798,0.864889996428,0.00276530577332,43.4346928949,0.132344697798,0.997234694227,0.708938028751,274.75,274.75,38,18,7.5,2.12681408625,16.6,12,1.5581877107,6.74523809524,0,,6,,100,urgent,risk=critical|leadtime=1-3d|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent,best_priority_engine_v1,1.0810749591
manufacturer 1,8,2018-04-27 00:00:00,2018-04-27 06:00:00,substation_8.csv,SH + DHW,spring,pre_fault,Temperature monitor/controller defective,44,2.25,0-6h,12.5021589614,24.1108405104,0.474330142487,7975.53796946,0.94891533952,44.650660945,2,0,3,0,0.777448912984,7.5468874564,4.36525134099,1,0,3,0,0.783766199003,13.5078663321,7.52753926957,1,0,3,0,0.885310267282,22.803892709,12.5021589614,1,0,3,0,0.791296383299,34.9866590361,18.9148385893,1,0,3,0,4,1,1,1,1,1,10,1,22.803892709,1,44.8507803196,1,75.1757090974,1,2,0.989864206492,0.989864206492,0.991616527069,0.973233202531,0.991616527069,-0.000773140460918,0.0101357935083,1,1,4,4,1,1,0,1,0.991713866523,4,4,1,0.991713866523,0.00994336017241,4,4,1,1,0.991713866523,0.00994336017241,4,4,1,3,3,3,3,3,3,3,3,16.2784035887,critical,0.22,0.92,0.92,0-24h,0.989528123333,0.989528123333,0.00551718880935,0.00495468785743,12.7337250857,0.989528123333,0.995045312143,0.993206249206,324,324,38,18,13.5,2.97961874762,17.8,12,9.58108634807,18,0,,6,,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1,1.05435037724
manufacturer 1,8,2018-04-26 18:00:00,2018-04-27 00:00:00,substation_8.csv,SH + DHW,spring,pre_fault,Temperature monitor/controller defective,44,8.25,6-24h,12.255291383,23.0811874196,0.479590423257,7809.58611396,0.962447844524,42.6959187409,2,0,2,0,0.78273652303,8.82522365117,5.04525470094,1,0,2,0,0.793458907744,15.0146323367,8.33068082509,1,0,2,0,0.895128282536,22.3293982834,12.255291383,1,0,2,0,0.819397083847,30.5142861301,16.5576882784,1,0,2,0,4,1,1,1,1,1,10,1,22.3293982834,1,42.8876464935,1,70.7048407805,1,2,0.990637346953,0.990637346953,0.991616527069,0.967689534544,0.991616527069,-0.000979180116418,0.00936265304735,1,1,3,3,1,1,0,1,0.988951822031,3,3,1,0.988951822031,0.016572266954,3,3,1,1,0.988951822031,0.016572266954,3,3,1,2,2,2,2,2,2,2,2,11.8314662986,critical,0.22,0.92,0.92,0-24h,0.984883363234,0.984883363234,0.00738532842193,0.00773130834384,13.1008531243,0.984883363234,0.992268691656,0.989806915516,323.75,323.75,38,18,13.5,2.96942074655,17.2,12,9.57490122438,16.1629116377,0,,6,,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1,1.06938649392
manufacturer 1,8,2018-04-26 12:00:00,2018-04-26 18:00:00,substation_8.csv,SH + DHW,spring,pre_fault,Temperature monitor/controller defective,44,14.25,6-24h,9.16669642499,16.5814550707,0.486380529273,5767.50573092,0.974013870436,30.4220161351,2,0,1,0,0.790394400857,6.48359788078,3.80779224521,1,0,1,0,0.795790834581,10.9844142157,6.19576122655,1,0,1,0,0.907801629712,16.4906219982,9.16669642499,1,0,1,0,0.866782332211,11.6689945508,6.59195480806,1,0,1,0,4,1,1,1,1,1,10,1,16.4906219982,1,30.769983172,1,43.8227059176,1,2,0.991616527069,0.991616527069,0.991616527069,0.95621562834,0.991616527069,0.0708017974577,0.00838347293093,1,1,2,2,1,0,0,1,0.983427733046,2,2,1,0.983427733046,0.033144533908,2,2,1,1,0.983427733046,0.033144533908,2,2,1,1,1,1,1,1,1,1,1,7.83198021634,critical,0.22,0.92,0.92,0-24h,0.990165001928,0.990165001928,0.00660122841477,0.00323376965767,12.586891346,0.990165001928,0.996766230342,0.994565820871,323.5,323.5,38,18,13.5,2.98369746261,16.6,12,8.06706778345,12.4948708945,0,,6,,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1,1.08223763382
manufacturer 1,29,2020-03-06 18:00:00,2020-03-07 00:00:00,substation_29.csv,SH + DHW with sub-circuits,spring,pre_fault,Failure of the domestic hot water storage charging pump,15,7.99527777778,6-24h,7.3886228708,14.565922056,0.52295194592,4572.99267423,1.08067164715,26.5245403431,2,1,2,0,0.953229768979,4.28952752714,2.7214675808,1,0,2,0,0.947440045485,9.32318413499,5.38658441292,1,0,2,0,0.976060101495,13.0752351379,7.3886228708,1,0,2,0,0.947074602358,8.75334931952,5.08440020246,1,0,2,0,4,1,1,1,1,1,10,1,13.0752351379,1,26.6892471656,1,61.9579554814,1,2,0.966398805615,0.966398805615,0.978119716645,0.97225926113,0.978119716645,-0.0117209110302,0.033601194385,1,1,2,2,1,0,0,1,1,2,2,1,1,-1.11022302463e-16,2,2,1,1,1,-1.11022302463e-16,2,2,1,2,2,2,2,2,2,2,2,9.49047619048,critical,0.22,0.92,0.92,0-24h,0.554419773379,0.554419773379,0.416461342396,0.0291188842246,30.1374478225,0.554419773379,0.970881115775,0.83206066831,172.01349537,172.01349537,38,18,8.1,2.49618200493,17.2,12,8.26880955508,13.4904761905,0,,6,,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent,best_priority_engine_v1,1.20074627462
manufacturer 1,29,2020-03-07 00:00:00,2020-03-07 06:00:00,substation_29.csv,SH + DHW with sub-circuits,spring,pre_fault,Failure of the domestic hot water storage charging pump,15,1.99527777778,0-6h,4.75825389088,12.5119876804,0.510693696884,2844.32021724,1.06043913706,22.6671345018,2,1,3,0,0.906965253162,3.4982229257,2.28033181961,1,0,3,0,0.865706175876,5.13989603576,3.13102680161,1,0,3,0,0.953180775982,8.13256401164,4.75825389088,1,0,3,0,0.879550530758,11.6014207584,6.56214175143,1,0,3,0,4,1,1,1,1,1,10,1,8.13256401164,1,22.8193145193,1,52.7588213122,1,2,0.971481595641,0.971481595641,0.978119716645,0.972000039301,0.978119716645,0.00508279002637,0.0285184043586,1,1,3,3,1,1,0,1,1,3,3,1,1,0,3,3,1,1,1,0,3,3,1,3,3,3,3,3,3,3,3,14.2357142857,critical,0.22,0.92,0.92,1-3d,0.792017199324,0.197277214112,0.792017199324,0.0107055865645,41.6688225246,0.197277214112,0.989294413435,0.725288680328,172.26349537,172.26349537,38,18,6,2.17586604098,17.8,12,9.72814723487,16,0,,6,,100,urgent,risk=critical|leadtime=1-3d|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent,best_priority_engine_v1,1.17826570784
manufacturer 1,21,2019-01-20 18:00:00,2019-01-21 00:00:00,substation_21.csv,SH + DHW,winter,pre_fault,Control unit: Incorrect parameterisation,62,8.28333333333,6-24h,4.37877748911,13.0504527476,0.471263708361,2616.7306602,1.00595066255,23.7314262948,2,1,2,0,0.722405902147,0.164123563161,0.426516262484,0,0,0,0,0.734127309788,0.209504054212,0.456076984333,0,0,0,0,0.87958694217,7.48183325714,4.37877748911,1,0,2,0,0.766261405582,3.51464776385,2.22290617547,1,0,2,0,2,0,0,1,0,1,10,1,7.48183325714,1,25.1580052389,1,38.0011316004,1,2,0.995161756551,0.995161756551,0.995161756551,0.979092770966,0.995578126175,0.0363179712849,0.00483824344933,1,1,8,8,1,1,0,1,1,4,4,1,1,1.13164409274e-17,11,11,1,1,1,1.13164409274e-17,11,11,1,3,3,3,2,4,4,4,4,18,critical,0.22,0.92,0.92,0-24h,0.989120156921,0.989120156921,0.00991918068988,0.000960662388783,12.4608420428,0.989120156921,0.999039337611,0.995732944048,110.20287037,110.20287037,38,18,13.5,2.98719883214,17.2,10.6,9.53870594759,18,0,,6,,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1,1.11772295839
manufacturer 1,21,2019-01-19 18:00:00,2019-01-20 00:00:00,substation_21.csv,SH + DHW,winter,pre_fault,Control unit: Incorrect parameterisation,62,32.2833333333,1-3d,3.41929489409,20.21958129,0.46638693645,1986.39553016,0.989718891673,37.2724781338,2,0,2,0,0.722953328118,0.160357497279,0.424777537773,0,0,0,0,0.728441686599,0.207864333397,0.452535689402,0,0,0,0,0.870484724416,5.67956051626,3.41929489409,1,0,2,0,0.774308877941,1.84491021841,1.34172758839,1,0,2,0,2,0,0,1,0,1,8.64677217778,1,5.67956051626,1,37.8277405708,1,67.1936197178,1,2,0.994944375151,0.994944375151,0.995578126175,0.976482851776,0.995578126175,-0.000633751024226,0.00505562484931,1,1,7,7,1,1,0,1,1,4,4,1,1,-2.32765992419e-17,7,7,1,1,1,-2.32765992419e-17,7,7,1,2,2,2,2,2,2,2,2,15.9666666667,critical,0.22,0.92,0.92,1-3d,0.980568507502,0.0191471386014,0.980568507502,0.000284353896544,47.3311764909,0.0191471386014,0.999715646103,0.672859476936,109.20287037,109.20287037,38,18,7.5,2.01857843081,17.2,9.99104748,9.54044499879,18,0,,6,,100,urgent,risk=critical|leadtime=1-3d|anomaly_consensus=1|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1,1.09968765741
manufacturer 1,21,2019-01-19 12:00:00,2019-01-19 18:00:00,substation_21.csv,SH + DHW,winter,pre_fault,Control unit: Incorrect parameterisation,62,38.2833333333,1-3d,3.11362976427,8.60551980485,0.470102012609,1782.53792493,1.01651612101,15.3353909962,2,1,1,0,0.725546881946,0.171948371698,0.432139671515,0,0,0,0,0.733832629001,0.20591830084,0.454038035076,0,0,0,0,0.877418703037,5.0966848563,3.11362976427,1,0,1,0,0.769863361699,3.27874973829,2.09957314129,1,0,1,0,2,0,0,1,0,1,8.99133807825,1,5.0966848563,1,15.8661338295,1,23.9779680631,1,2,0.995578126175,0.995578126175,0.995578126175,0.973405931214,0.995578126175,0.0182580472896,0.00442187382508,1,1,6,6,1,1,0,1,1,4,4,1,1,0,6,6,1,1,1,0,6,6,1,1,1,1,1,1,1,1,1,13.7214285714,critical,0.22,0.92,0.92,1-3d,0.975442434036,0.0242480069902,0.975442434036,0.000309558974008,47.1493599945,0.0242480069902,0.999690441026,0.674542963014,108.95287037,108.95287037,38,18,7.5,2.02362888904,15.35,10.1461021352,9.5353749906,18,0,,0,,100,urgent,risk=critical|leadtime=1-3d|anomaly_consensus=1|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1,1.12946235668
manufacturer 1,7,2017-11-25 12:00:00,2017-11-25 18:00:00,substation_7.csv,SH + DHW,autumn,pre_fault,Motorised control valve (primary side) defective,67,19.25,6-24h,2.76216429455,17.1636756454,0.452105079711,1561.02550937,0.902768857527,31.583725061,2,0,4,0,0.732182364819,0.183265841316,0.441256607363,0,0,0,0,0.760502120774,0.244734197688,0.487145121538,0,0,0,0,0.843828450075,4.46333004343,2.76216429455,1,0,25,1,0.740209676241,0.329414096277,0.52248801886,0,0,0,0,1,0,0,0,0,0,4.61946287128,1,4.46333004343,1,32.1027808284,1,61.2388448643,1,2,0.996477329027,0.996477329027,0.997070319871,0.99666168273,0.997477931383,0.00164698596533,0.00352267097273,1,1,8,8,1,1,0,1,1,4,4,1,1,2.96132601424e-17,12,12,0,1,1,1.26882631386e-17,25,25,1,25,25,25,0,0,0,0,0,17.9642857143,critical,0.22,0.92,0.92,0-24h,0.975193558032,0.975193558032,0.0104285231298,0.0143779188385,13.9282420672,0.975193558032,0.985622081162,0.982145906785,650.091666667,650.091666667,38,18,13.5,2.94643772035,19,3.87875829208,9.52818136778,18,0,,5,high_risk_near_leadtime_criticality,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=1|criticality|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high|high_risk_near_leadtime_criticality,best_priority_engine_v1,1.00307650836
manufacturer 1,7,2017-11-25 18:00:00,2017-11-26 00:00:00,substation_7.csv,SH + DHW,autumn,pre_fault,Motorised control valve (primary side) defective,67,13.25,6-24h,2.7314972062,16.9061770795,0.452905722892,1540.32496207,0.91917589687,31.0833290717,2,0,5,1,0.724756802569,0.162889318505,0.426967036015,0,0,0,0,0.757323586423,0.212161394214,0.468387624552,0,0,0,0,0.845322805092,4.40414242982,2.7314972062,1,0,26,1,0.75421437343,0.297568000926,0.512191796003,0,0,0,0,1,0,0,0,0,0,4.57039552992,1,4.40414242982,1,31.6007465978,1,60.1087614569,1,2,0.996583290829,0.996583290829,0.997070319871,0.99661297043,0.997477931383,0.000105961801701,0.00341670917102,1,1,8,8,1,1,0,1,1,4,4,1,1,2.96132601424e-17,12,12,0,1,1,1.19490691829e-17,26,26,1,26,26,26,0,0,0,0,0,18,critical,0.22,0.92,0.92,0-24h,0.979186587252,0.979186587252,0.00821951097352,0.0125939017746,13.6560437867,0.979186587252,0.987406098225,0.984666261234,650.341666667,650.341666667,38,18,13.5,2.9539987837,19,3.85667798846,9.52733367337,18,0,,5,high_risk_near_leadtime_criticality,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=1|criticality|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high|high_risk_near_leadtime_criticality,best_priority_engine_v1,1.02130655208
manufacturer 1,7,2017-11-26 00:00:00,2017-11-26 06:00:00,substation_7.csv,SH + DHW,autumn,pre_fault,Motorised control valve (primary side) defective,67,7.25,6-24h,2.72359341578,16.6037458137,0.452917079524,1535.10271269,0.922360727251,30.5098797583,2,0,6,1,0.74446597689,0.160795900649,0.435120836483,0,0,0,0,0.758041383576,0.216418441212,0.470981224123,0,0,0,0,0.845344001601,4.38921082081,2.72359341578,1,0,27,1,0.739427131846,0.280975339735,0.496447682027,0,0,0,0,1,0,0,0,0,0,4.55774946525,1,4.38921082081,1,31.0260238773,1,58.6113749634,1,2,0.996146224478,0.996146224478,0.996583290829,0.996446507067,0.997214386423,-0.00043706635137,0.00385377552239,1,1,8,8,1,1,0,1,1,4,4,1,1,2.96132601424e-17,12,12,0,1,1,-5.63948382629e-18,27,27,1,27,27,27,0,0,0,0,0,18,critical,0.22,0.92,0.92,0-24h,0.989350644517,0.989350644517,0.00743260081762,0.00321675466582,12.6149831333,0.989350644517,0.996783245334,0.994305711728,650.591666667,650.591666667,38,18,13.5,2.98291713518,19,3.85098725936,9.53083020418,18,0,,5,high_risk_near_leadtime_criticality,100,urgent,risk=critical|leadtime=0-24h|anomaly_consensus=1|criticality|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high|high_risk_near_leadtime_criticality,best_priority_engine_v1,1.0248452525
manufacturer 1,7,2017-11-24 12:00:00,2017-11-24 18:00:00,substation_7.csv,SH + DHW,autumn,pre_fault,Motorised control valve (primary side) defective,67,43.25,1-3d,2.6753254588,16.7367727975,0.435403533877,1513.38913096,0.892285651729,30.7875444174,1,0,0,0,0.697479234523,0.147441795407,0.405959391791,0,0,0,0,0.720066276678,0.193951460854,0.441225424291,0,0,0,0,0.812655963483,4.32712670937,2.6753254588,1,0,21,1,0.717113158596,0.265975238163,0.478010060767,0,0,0,0,1,0,0,0,0,0,4.48052073408,1,4.32712670937,1,31.2925067924,1,60.3058278553,1,2,0.997214386423,0.997214386423,0.997477931383,0.996603186147,0.997487077239,0.000912405082436,0.00278561357741,1,1,8,8,1,1,0,1,1,4,4,1,1,2.96132601424e-17,12,12,0,1,1,-2.48685536479e-17,21,21,1,21,21,21,0,0,0,0,0,17.25,critical,0.22,0.92,0.92,1-3d,0.987330308693,0.00379319380132,0.987330308693,0.00887649750541,48.5025528435,0.00379319380132,0.991123502495,0.662013399597,649.091666667,649.091666667,38,18,7.5,1.98604019879,19,3.81623433034,9.52228490862,18,0,,5,high_risk_near_leadtime_criticality,100,urgent,risk=critical|leadtime=1-3d|anomaly_consensus=1|criticality|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|high_risk_near_leadtime_criticality,best_priority_engine_v1,0.991428501921
