manufacturer,substation_id,source_file,window_start,window_end,main_missing_sensors,main_changed_sensors,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,normal_event_related,maintenance_related,disturbance_count,leakage_blocked_fault_count,window_source_type,use_for_supervised_training,configuration_type,normal_reference_group,s_hc1_control_unit_mode__dominant,s_dhw_control_unit_mode__dominant,s_hc1_heating_pump_status_setpoint__dominant,s_dhw_3-way_valve_status__dominant,s_hc1.2_heating_pump_status__dominant,s_hc1.3_heating_pump_status__dominant,s_hc1.1_control_unit_mode__dominant,s_hc1.2_control_unit_mode__dominant,s_hc1.2_dhw_control unit_mode__dominant,s_hc1.1_heating_pump_status__dominant,s_hc1.3_control_unit_mode__dominant,split_time_based,split_substation_based,split_regime_based,normal_reference_outlier,normal_reference_outlier_count,normal_reference_filter_reason,configuration_type__is__missing,configuration_type__is__sh,configuration_type__is__sh_with_buffer_tank,configuration_type__is__sh_with_sub_circuits,manufacturer__is__manufacturer_1,manufacturer__is__manufacturer_2,s_dhw_3-way_valve_status__dominant__is__aus,s_dhw_3-way_valve_status__dominant__is__ein,s_dhw_3-way_valve_status__dominant__is__missing,s_dhw_control_unit_mode__dominant__is__missing,s_dhw_control_unit_mode__dominant__is__standby,s_dhw_control_unit_mode__dominant__is__tag,s_hc1.1_control_unit_mode__dominant__is__missing,s_hc1.1_control_unit_mode__dominant__is__nacht,s_hc1.1_control_unit_mode__dominant__is__tag,s_hc1.1_heating_pump_status__dominant__is__ein,s_hc1.1_heating_pump_status__dominant__is__missing,s_hc1.2_control_unit_mode__dominant__is__missing,s_hc1.2_control_unit_mode__dominant__is__nacht,s_hc1.2_control_unit_mode__dominant__is__standby,s_hc1.2_control_unit_mode__dominant__is__tag,s_hc1.2_dhw_control unit_mode__dominant__is__missing,s_hc1.2_dhw_control unit_mode__dominant__is__standby,s_hc1.2_heating_pump_status__dominant__is__aus,s_hc1.2_heating_pump_status__dominant__is__ein,s_hc1.2_heating_pump_status__dominant__is__missing,s_hc1.3_control_unit_mode__dominant__is__missing,s_hc1.3_control_unit_mode__dominant__is__tag,s_hc1.3_heating_pump_status__dominant__is__aus,s_hc1.3_heating_pump_status__dominant__is__ein,s_hc1.3_heating_pump_status__dominant__is__missing,s_hc1_control_unit_mode__dominant__is__missing,s_hc1_control_unit_mode__dominant__is__nacht,s_hc1_control_unit_mode__dominant__is__standby,s_hc1_control_unit_mode__dominant__is__tag,s_hc1_heating_pump_status_setpoint__dominant__is__aus,s_hc1_heating_pump_status_setpoint__dominant__is__ein,s_hc1_heating_pump_status_setpoint__dominant__is__missing,has_buffer_tank,has_dhw,s_hc1_supply_temperature_setpoint__missing_count,s_hc1_supply_temperature_setpoint__missing_rate,s_dhw_lower_storage_temperature__missing_count,s_dhw_lower_storage_temperature__missing_rate,s_dhw_upper_storage_temperature__missing_count,s_dhw_upper_storage_temperature__missing_rate,s_dhw_supply_temperature__missing_count,s_dhw_supply_temperature__missing_rate,s_dhw_supply_temperature_setpoint__missing_count,s_dhw_supply_temperature_setpoint__missing_rate,iforest_anomaly_score,mahalanobis_score,iforest_threshold,mahalanobis_threshold,iforest_score_ratio,mahalanobis_score_ratio,iforest_q99_label,mahalanobis_q99_label,iforest_anomaly_label,mahalanobis_anomaly_label,anomaly_consensus_count,anomaly_ensemble_score,anomaly_policy_score,anomaly_score,anomaly_label,strong_anomaly_label,anomaly_criticality,anomaly_event_label
manufacturer 1,5,substation_5.csv,2018-03-02 12:00:00,2018-03-02 18:00:00,,p_net_meter_energy|p_net_meter_flow|s_dhw_supply_temperature|p_hc1_return_temperature|p_net_supply_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.404461093305,44.5176388019,0.543030891697,239.472775395,0.744821518425,0.185898537854,0,0,0,0,0,0.448592338722,0.185898537854,0.185898537854,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-02 18:00:00,2018-03-03 00:00:00,,p_net_meter_flow|p_net_meter_energy|p_hc1_return_temperature|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.395580352612,42.7883542859,0.543030891697,239.472775395,0.728467493582,0.178677322361,0,0,0,0,0,0.437078702835,0.178677322361,0.178677322361,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-03 00:00:00,2018-03-03 06:00:00,,p_net_meter_energy|p_net_meter_flow|p_hc1_return_temperature|p_net_supply_temperature|s_hc1_supply_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.396493915304,28.5954020478,0.543030891697,239.472775395,0.730149833769,0.119409824355,0,0,0,0,0,0.40645762878,0.119409824355,0.119409824355,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-03 06:00:00,2018-03-03 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_return_temperature|p_net_supply_temperature|s_hc1_supply_temperature_setpoint,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.402112285987,43.7690764022,0.543030891697,239.472775395,0.740496152494,0.182772661025,0,0,0,0,0,0.444902702015,0.182772661025,0.182772661025,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-03 12:00:00,2018-03-03 18:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature|p_hc1_return_temperature|p_net_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.399330888002,47.8797316871,0.543030891697,239.472775395,0.73537416399,0.199938099886,0,0,0,0,0,0.451593050015,0.199938099886,0.199938099886,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-03 18:00:00,2018-03-04 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_return_temperature|s_hc1_supply_temperature|p_hc1_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.399475121799,36.155864877,0.543030891697,239.472775395,0.735639772815,0.150981107632,0,0,0,0,0,0.425770680268,0.150981107632,0.150981107632,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-04 00:00:00,2018-03-04 06:00:00,,p_net_meter_energy|p_net_supply_temperature|p_hc1_return_temperature|p_net_return_temperature|p_net_meter_flow,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.395939757133,31.6872228585,0.543030891697,239.472775395,0.729129342708,0.132320773441,0,0,0,0,0,0.412820800997,0.132320773441,0.132320773441,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-04 06:00:00,2018-03-04 12:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature|p_net_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.410880095253,83.5473314645,0.543030891697,239.472775395,0.756642212323,0.348880290574,0,0,0,0,0,0.540528393796,0.348880290574,0.348880290574,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-04 12:00:00,2018-03-04 18:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature|p_hc1_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.405053045138,46.3579984767,0.543030891697,239.472775395,0.745911607114,0.193583585442,0,0,0,0,0,0.453177755628,0.193583585442,0.193583585442,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-04 18:00:00,2018-03-05 00:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_net_supply_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.397842663863,33.8207239373,0.543030891697,239.472775395,0.732633575633,0.141229932636,0,0,0,0,0,0.419189644845,0.141229932636,0.141229932636,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-05 00:00:00,2018-03-05 06:00:00,p_net_meter_energy|p_net_meter_volume|p_net_meter_heat_power|p_net_meter_flow|p_net_supply_temperature,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_hc1_supply_temperature|p_hc1_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.433778054429,47.2920108008,0.543030891697,239.472775395,0.798809167327,0.197483871487,0,0,0,0,0,0.480106760532,0.197483871487,0.197483871487,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-05 06:00:00,2018-03-05 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_hc1_return_temperature|p_net_meter_heat_power|s_hc1_supply_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.411096311176,101.040702381,0.543030891697,239.472775395,0.757040377374,0.421929808991,0,0,0,0,0,0.579431776131,0.421929808991,0.421929808991,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-05 12:00:00,2018-03-05 18:00:00,,p_net_meter_energy|p_net_meter_flow|s_dhw_lower_storage_temperature|s_dhw_upper_storage_temperature|s_hc1_supply_temperature_setpoint,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.389196143945,39.0125344069,0.543030891697,239.472775395,0.716710872064,0.162910102589,0,0,0,0,0,0.423196464242,0.162910102589,0.162910102589,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-05 18:00:00,2018-03-06 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_return_temperature|p_hc1_return_temperature|s_dhw_lower_storage_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.389421030274,32.8520921141,0.543030891697,239.472775395,0.717125003805,0.137185081101,0,0,0,0,0,0.409756844772,0.137185081101,0.137185081101,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-06 00:00:00,2018-03-06 06:00:00,,p_net_meter_flow|p_net_meter_energy|s_dhw_upper_storage_temperature|s_dhw_lower_storage_temperature|p_net_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.39759254478,42.5681879438,0.543030891697,239.472775395,0.732172977375,0.177757942937,0,0,0,0,0,0.438333009123,0.177757942937,0.177757942937,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-06 06:00:00,2018-03-06 12:00:00,,p_net_meter_flow|p_net_meter_energy|s_dhw_upper_storage_temperature|s_dhw_lower_storage_temperature|p_net_meter_heat_power,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.404412409177,62.0127635014,0.543030891697,239.472775395,0.744731865831,0.258955379788,0,0,0,0,0,0.487270328228,0.258955379788,0.258955379788,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-06 12:00:00,2018-03-06 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_supply_temperature|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.396887951782,32.7976421492,0.543030891697,239.472775395,0.730875458194,0.136957706758,0,0,0,0,0,0.416099049933,0.136957706758,0.136957706758,0,0,0,0
manufacturer 1,5,substation_5.csv,2018-03-06 18:00:00,2018-03-07 00:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature|p_hc1_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.391000729779,26.2614589887,0.543030891697,239.472775395,0.720034045499,0.109663651517,0,0,0,0,0,0.396537736688,0.109663651517,0.109663651517,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-13 06:00:00,2019-04-13 12:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|p_net_meter_heat_power|p_net_return_temperature,spring,pre_fault,Differential pressure regulator defective,64,69.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.43580873634,124.622784887,0.543030891697,239.472775395,0.802548700275,0.520404812955,0,0,0,0,0,0.653012439995,0.520404812955,0.520404812955,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-13 12:00:00,2019-04-13 18:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature_setpoint|outdoor_temperature|s_hc1_supply_temperature,spring,pre_fault,Differential pressure regulator defective,64,63.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.444618070077,139.133971269,0.543030891697,239.472775395,0.818771228075,0.581001205835,0,0,0,0,0,0.692753116288,0.581001205835,0.581001205835,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-13 18:00:00,2019-04-14 00:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature_setpoint|p_net_meter_heat_power|s_hc1_supply_temperature,spring,pre_fault,Differential pressure regulator defective,64,57.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.450159649172,158.485591081,0.543030891697,239.472775395,0.828976133873,0.66181047436,0,0,0,0,0,0.740378334331,0.66181047436,0.66181047436,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-14 00:00:00,2019-04-14 06:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature_setpoint|p_net_meter_heat_power|s_hc1_supply_temperature,spring,pre_fault,Differential pressure regulator defective,64,51.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.438534647322,118.785334462,0.543030891697,239.472775395,0.807568508583,0.496028553834,0,0,0,0,0,0.642452332566,0.496028553834,0.496028553834,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-14 06:00:00,2019-04-14 12:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|p_net_meter_heat_power|p_net_supply_temperature,spring,pre_fault,Differential pressure regulator defective,64,45.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.439312866856,144.828709498,0.543030891697,239.472775395,0.809001612197,0.604781521652,0,0,0,0,0,0.700764964208,0.604781521652,0.604781521652,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-14 12:00:00,2019-04-14 18:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|p_net_meter_heat_power|p_net_return_temperature,spring,pre_fault,Differential pressure regulator defective,64,39.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.444375051351,149.782411832,0.543030891697,239.472775395,0.818323705236,0.625467390122,0,0,0,0,0,0.716109858226,0.625467390122,0.625467390122,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-14 18:00:00,2019-04-15 00:00:00,,p_net_meter_flow|p_net_meter_energy|outdoor_temperature|s_hc1_supply_temperature_setpoint|p_net_supply_temperature,spring,pre_fault,Differential pressure regulator defective,64,33.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.451578026356,147.82038107,0.543030891697,239.472775395,0.831588097953,0.61727426354,0,0,0,0,0,0.718001765714,0.61727426354,0.61727426354,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-15 00:00:00,2019-04-15 06:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_net_return_temperature,spring,pre_fault,Differential pressure regulator defective,64,27.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.427101971852,97.6638497356,0.543030891697,239.472775395,0.786515055374,0.407828612561,0,0,0,0,0,0.585811240683,0.407828612561,0.407828612561,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-15 06:00:00,2019-04-15 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature,spring,pre_fault,Differential pressure regulator defective,64,21.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.391678903606,69.5280910739,0.543030891697,239.472775395,0.721282913358,0.290338185454,0,0,0,0,0,0.492882207569,0.290338185454,0.290338185454,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-15 12:00:00,2019-04-15 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_return_temperature|p_hc1_return_temperature|p_net_meter_heat_power,spring,pre_fault,Differential pressure regulator defective,64,15.6833333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.411763883599,90.4789305261,0.543030891697,239.472775395,0.75826972258,0.377825539361,0,0,0,0,0,0.556634305474,0.377825539361,0.377825539361,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-15 18:00:00,2019-04-16 00:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature_setpoint|p_net_meter_heat_power|s_hc1_supply_temperature,spring,pre_fault,Differential pressure regulator defective,64,9.68333333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.431734861729,100.997258846,0.543030891697,239.472775395,0.795046595562,0.421748395737,0,0,0,0,0,0.597198549655,0.421748395737,0.421748395737,0,0,0,0
manufacturer 1,6,substation_6.csv,2019-04-16 00:00:00,2019-04-16 06:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_hc1_return_temperature,spring,pre_fault,Differential pressure regulator defective,64,3.68333333333,False,False,0,0,pre_fault_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,validation,train,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.422392921646,94.5774767213,0.543030891697,239.472775395,0.777843264729,0.394940412601,0,0,0,0,0,0.574904753101,0.394940412601,0.394940412601,0,0,0,0
manufacturer 1,6,substation_6.csv,2020-06-02 00:00:00,2020-06-02 06:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature_setpoint|p_net_supply_temperature|p_hc1_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|summer,,,,,,,,,,,,holdout,train,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.423633421216,89.4307371373,0.543030891697,239.472775395,0.780127664362,0.373448451456,0,0,0,0,0,0.564587681522,0.373448451456,0.373448451456,0,0,0,0
manufacturer 1,6,substation_6.csv,2020-06-02 06:00:00,2020-06-02 12:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature|outdoor_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|summer,,,,,,,,,,,,holdout,train,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.410704108846,92.7374844316,0.543030891697,239.472775395,0.756318130562,0.387256899154,0,0,0,0,0,0.560715677916,0.387256899154,0.387256899154,0,0,0,0
manufacturer 1,6,substation_6.csv,2020-06-02 18:00:00,2020-06-03 00:00:00,,p_net_meter_energy|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature|p_net_return_temperature|p_net_supply_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|summer,,,,,,,,,,,,holdout,train,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.427951224684,78.0589200894,0.543030891697,239.472775395,0.788078967932,0.325961562689,0,0,0,0,0,0.543156743153,0.325961562689,0.325961562689,0,0,0,0
