manufacturer,substation_id,window_start,window_end,label,fault_label,fault_event_id,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_fault_prediction,m1_specialist_task_prediction,m1_specialist_activity_prediction,m1_specialist_pre_event_prediction,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_leadtime_urgency,m1_specialist_priority_score,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons
manufacturer 1,30,2020-03-13 18:00:00,2020-03-14 00:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-07 00:00:00,2020-03-14 00:00:00,1008,1008,1,0.462234367879,0.0362346695898,0.0226280158257,0.78977582868,0,0,0,1,normal,,unknown_review,0.1,0.767433184459,67.9606661112,True,m1_specialist_gate_near_threshold
manufacturer 1,30,2020-03-14 00:00:00,2020-03-14 06:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-07 06:00:00,2020-03-14 06:00:00,1008,1008,1,0.539137470775,0.0520457226055,0.0265724602701,0.999841813992,1,0,0,1,fault,,unknown_review,0.1,0.853501556578,82.0963464669,True,m1_specialist_gate_near_threshold
manufacturer 1,30,2020-03-14 06:00:00,2020-03-14 12:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-07 12:00:00,2020-03-14 12:00:00,1008,1008,1,0.88770857315,0.0793903584505,0.023461349159,0.999999927129,1,0,0,1,fault,,unknown_review,0.1,0.835592224685,81.5677627327,False,
manufacturer 1,30,2020-03-14 12:00:00,2020-03-14 18:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-07 18:00:00,2020-03-14 18:00:00,1008,1008,1,0.804614175291,0.061549851735,0.0226280158257,0.999998502667,1,0,0,1,fault,,unknown_review,0.1,0.880485992308,82.9144974159,False,
manufacturer 1,30,2020-03-14 18:00:00,2020-03-15 00:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-08 00:00:00,2020-03-15 00:00:00,1008,1008,1,0.444413653861,0.0373457807009,0.0226280158257,0.947358677078,0,0,0,1,normal,,unknown_review,0.1,0.871862572439,79.7606044125,False,
manufacturer 1,30,2020-03-15 00:00:00,2020-03-15 06:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-08 06:00:00,2020-03-15 06:00:00,1008,1008,1,0.537179422618,0.0440111246162,0.0339851586828,0.999710265502,1,0,0,1,fault,,unknown_review,0.1,0.909470788477,83.7681882569,True,m1_specialist_gate_near_threshold
manufacturer 1,30,2020-03-15 06:00:00,2020-03-15 12:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-08 12:00:00,2020-03-15 12:00:00,1008,1008,1,0.885575000868,0.0793903584505,0.023461349159,0.99999942089,1,0,0,1,fault,,unknown_review,0.1,0.915547641131,83.9663973829,False,
manufacturer 1,30,2020-03-15 12:00:00,2020-03-15 18:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-08 18:00:00,2020-03-15 18:00:00,1008,1008,1,0.826659112903,0.0647977149828,0.0226280158257,0.99999769182,1,0,0,1,fault,,unknown_review,0.1,0.911049624442,83.8313617834,False,
manufacturer 1,30,2020-03-15 18:00:00,2020-03-16 00:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-09 00:00:00,2020-03-16 00:00:00,1008,1008,1,0.443906416647,0.0373457807009,0.0226280158257,0.823006850233,0,0,0,1,normal,,unknown_review,0.1,0.828494901067,71.6202237948,False,
manufacturer 1,30,2020-03-16 00:00:00,2020-03-16 06:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-09 06:00:00,2020-03-16 06:00:00,1008,1008,1,0.534045752045,0.050086658278,0.023461349159,0.99937261134,1,0,0,1,fault,,unknown_review,0.1,0.853230773759,82.0624168365,True,m1_specialist_gate_near_threshold
manufacturer 1,30,2020-03-16 06:00:00,2020-03-16 12:00:00,pre_fault,Leakage,10,m1_runtime_model,2020-03-09 12:00:00,2020-03-16 12:00:00,1008,1008,1,0.893981260022,0.0909011469159,0.0265724602701,0.999999052545,1,0,0,1,fault,,unknown_review,0.1,0.807123411667,80.71365024,False,
manufacturer 1,31,2020-01-10 18:00:00,2020-01-11 00:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-04 00:00:00,2020-01-11 00:00:00,1008,1008,1,0.686163957757,0.0781731603662,0.022804660432,0.540999867685,1,0,0,0,fault,,unknown_review,0.1,0.743045741615,53.5463649711,False,
manufacturer 1,31,2020-01-11 00:00:00,2020-01-11 06:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-04 06:00:00,2020-01-11 06:00:00,1008,1008,1,0.723478676859,0.140151358338,0.0645335555081,0.799908570447,1,0,0,1,fault,,unknown_review,0.1,0.681047195682,65.926387245,False,
manufacturer 1,31,2020-01-11 06:00:00,2020-01-11 12:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-04 12:00:00,2020-01-11 12:00:00,1008,1008,1,0.742580483123,0.259132959123,0.147469217692,0.867748397169,1,0,0,1,fault,,unknown_review,0.1,0.670767978276,69.3492011926,False,
manufacturer 1,31,2020-01-11 12:00:00,2020-01-11 18:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-04 18:00:00,2020-01-11 18:00:00,1008,1008,1,0.5482756384,0.226744409076,0.154413662137,0.630203182701,1,0,0,1,fault,,unknown_review,0.1,0.666461611048,56.15502338,True,m1_specialist_gate_near_threshold
manufacturer 1,31,2020-01-11 18:00:00,2020-01-12 00:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-05 00:00:00,2020-01-12 00:00:00,1008,1008,1,0.28715018037,0.152941049277,0.142634226085,0.265170646684,0,0,0,0,normal,,unknown_review,0.1,0.667425843876,36.1071608839,False,
manufacturer 1,31,2020-01-12 00:00:00,2020-01-12 06:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-05 06:00:00,2020-01-12 06:00:00,1008,1008,1,0.61092993446,0.268481737454,0.172276917772,0.586507024838,1,0,0,0,fault,,unknown_review,0.1,0.676055986389,54.0395659577,False,
manufacturer 1,31,2020-01-12 06:00:00,2020-01-12 12:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-05 12:00:00,2020-01-12 12:00:00,1008,1008,1,0.602252481962,0.291231317144,0.205671918277,0.664418303822,1,0,0,1,fault,,unknown_review,0.1,0.672226163323,58.2097916099,False,
manufacturer 1,31,2020-01-12 12:00:00,2020-01-12 18:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-05 18:00:00,2020-01-12 18:00:00,1008,1008,1,0.538166621945,0.163356082766,0.106747756586,0.290833242211,1,0,0,0,fault,,unknown_review,0.1,0.752419301375,40.0684073629,True,m1_specialist_gate_near_threshold
manufacturer 1,31,2020-01-12 18:00:00,2020-01-13 00:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-06 00:00:00,2020-01-13 00:00:00,1008,1008,1,0.500221891489,0.089586389789,0.0635793056681,0.815841370424,1,0,0,1,fault,,unknown_review,0.1,0.884653086798,72.9108679773,True,m1_specialist_gate_near_threshold
manufacturer 1,31,2020-01-13 00:00:00,2020-01-13 06:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-06 06:00:00,2020-01-13 06:00:00,1008,1008,1,0.525942285421,0.0818228570254,0.0754285120173,0.407231729955,1,0,0,0,fault,,unknown_review,0.1,0.858957715183,49.666476603,True,m1_specialist_gate_near_threshold
manufacturer 1,31,2020-01-13 06:00:00,2020-01-13 12:00:00,pre_fault,"Heat exchanger: Leakage, external",45,m1_runtime_model,2020-01-06 12:00:00,2020-01-13 12:00:00,1008,1008,1,0.447696537216,0.317846234024,0.284657480452,0.165230306815,0,0,0,0,normal,,unknown_review,0.1,0.875697041332,36.8585781148,False,
manufacturer 1,4,2015-03-17 12:00:00,2015-03-17 18:00:00,pre_fault,Control unit: Incorrect parameterisation,60,m1_runtime_model,2015-03-10 18:00:00,2015-03-17 18:00:00,1008,1008,1,0.734924719315,0.0700620404749,0.0212332318606,0.931231707152,1,0,0,1,fault,,unknown_review,0.1,0.717775689217,74.2510145699,False,
manufacturer 1,4,2015-03-17 18:00:00,2015-03-18 00:00:00,pre_fault,Control unit: Incorrect parameterisation,60,m1_runtime_model,2015-03-11 00:00:00,2015-03-18 00:00:00,1008,1008,1,0.798251575458,0.0609023192097,0.0354327262859,0.368093153946,1,0,0,0,fault,,unknown_review,0.1,0.862079647634,47.6075128961,False,
manufacturer 1,4,2015-03-18 00:00:00,2015-03-18 06:00:00,pre_fault,Control unit: Incorrect parameterisation,60,m1_runtime_model,2015-03-11 06:00:00,2015-03-18 06:00:00,1008,1008,1,0.496026519985,0.0294017124674,0.035984697612,0.06375715924,0,0,0,0,normal,,unknown_review,0.1,0.870094719617,31.1094853467,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2015-03-18 06:00:00,2015-03-18 12:00:00,pre_fault,Control unit: Incorrect parameterisation,60,m1_runtime_model,2015-03-11 12:00:00,2015-03-18 12:00:00,1008,1008,1,0.93079745302,0.110758791893,0.0527284910349,0.91904826027,1,0,0,1,fault,,unknown_review,0.1,0.840866344401,77.2736446469,False,
manufacturer 1,4,2015-03-18 12:00:00,2015-03-18 18:00:00,pre_fault,Control unit: Incorrect parameterisation,60,m1_runtime_model,2015-03-11 18:00:00,2015-03-18 18:00:00,1008,1008,1,0.894555831855,0.156428323747,0.0930011232571,0.951598673921,1,0,0,1,fault,,unknown_review,0.1,0.949576678694,82.3252274265,False,
manufacturer 1,4,2016-11-11 18:00:00,2016-11-12 00:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-05 00:00:00,2016-11-12 00:00:00,1008,1008,1,0.193404696601,0.0506945121456,0.0266426021478,0.0915853156217,0,0,0,0,normal,,unknown_review,0.1,0.829709938523,31.4284905149,False,
manufacturer 1,4,2016-11-12 00:00:00,2016-11-12 06:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-05 06:00:00,2016-11-12 06:00:00,1008,1008,1,0.566462477386,0.0970219532825,0.0258503330134,0.516096709093,1,0,0,0,fault,,unknown_review,0.1,0.754167738712,52.5103511615,False,
manufacturer 1,4,2016-11-12 06:00:00,2016-11-12 12:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-05 12:00:00,2016-11-12 12:00:00,1008,1008,1,0.62092214826,0.110355286616,0.0237947774578,0.854680961661,1,0,0,1,fault,,unknown_review,0.1,0.682263353384,68.9753534929,False,
manufacturer 1,4,2016-11-12 12:00:00,2016-11-12 18:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-05 18:00:00,2016-11-12 18:00:00,1008,1008,1,0.452553112613,0.123220058581,0.0596755133422,0.644426928324,0,0,0,1,normal,,unknown_review,0.1,0.710679337202,58.2638611739,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2016-11-12 18:00:00,2016-11-13 00:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-06 00:00:00,2016-11-13 00:00:00,1008,1008,1,0.425349196268,0.112213844193,0.0775041646716,0.363711304986,0,0,0,0,normal,,unknown_review,0.1,0.723232901858,43.20110883,False,
manufacturer 1,4,2016-11-13 00:00:00,2016-11-13 06:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-06 06:00:00,2016-11-13 06:00:00,1008,1008,1,0.256453368045,0.100485440652,0.0778327746581,0.249007948213,0,0,0,0,normal,,unknown_review,0.1,0.83707781423,40.3077715786,False,
manufacturer 1,4,2016-11-13 06:00:00,2016-11-13 12:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-06 12:00:00,2016-11-13 12:00:00,1008,1008,1,0.334192977938,0.0863803755037,0.0323315841701,0.523775475325,0,0,0,0,normal,,unknown_review,0.1,0.82556975051,55.0747436582,False,
manufacturer 1,4,2016-11-13 12:00:00,2016-11-13 18:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-06 18:00:00,2016-11-13 18:00:00,1008,1008,1,0.365962362329,0.0926319152918,0.0414982508368,0.574379335615,0,0,0,0,normal,,unknown_review,0.1,0.694268166859,53.9189084646,False,
manufacturer 1,4,2016-11-13 18:00:00,2016-11-14 00:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-07 00:00:00,2016-11-14 00:00:00,1008,1008,1,0.339504183715,0.0729630970879,0.0433521645152,0.145589630989,0,0,0,0,normal,,unknown_review,0.1,0.725760976863,31.2802590103,False,
manufacturer 1,4,2016-11-14 00:00:00,2016-11-14 06:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-07 06:00:00,2016-11-14 06:00:00,1008,1008,1,0.540297455182,0.110446440502,0.0363151274782,0.729698231969,1,0,0,1,fault,,unknown_review,0.1,0.754939987067,64.2816023703,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2016-11-14 06:00:00,2016-11-14 12:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-07 12:00:00,2016-11-14 12:00:00,1008,1008,1,0.643534133855,0.110355286616,0.0221281107912,0.784084391488,1,0,0,1,fault,,unknown_review,0.1,0.687913882669,65.2620580119,False,
manufacturer 1,4,2016-11-14 12:00:00,2016-11-14 18:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-07 18:00:00,2016-11-14 18:00:00,1008,1008,1,0.428890495216,0.0775322522216,0.0478698167824,0.780087347484,0,0,0,1,normal,,unknown_review,0.1,0.818638951917,68.9639726691,False,
manufacturer 1,4,2016-11-14 18:00:00,2016-11-15 00:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-08 00:00:00,2016-11-15 00:00:00,1008,1008,1,0.198546582976,0.0458561495295,0.0480317601023,0.0771615143898,0,0,0,0,normal,,unknown_review,0.1,0.965965889025,34.7228599622,False,
manufacturer 1,4,2016-11-15 00:00:00,2016-11-15 06:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-08 06:00:00,2016-11-15 06:00:00,1008,1008,1,0.584996661151,0.149890699706,0.0749340756748,0.507945362173,1,0,0,0,fault,,unknown_review,0.1,0.901487968032,56.4816339605,False,
manufacturer 1,4,2016-11-15 06:00:00,2016-11-15 12:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-08 12:00:00,2016-11-15 12:00:00,1008,1008,1,0.607204642724,0.0876899043332,0.0427004137532,0.69055878909,1,0,0,1,fault,,unknown_review,0.1,0.765512910616,62.4461207184,False,
manufacturer 1,4,2016-11-15 12:00:00,2016-11-15 18:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-08 18:00:00,2016-11-15 18:00:00,1008,1008,1,0.373648959624,0.0862573199631,0.0383609896115,0.712466860038,0,0,0,1,normal,,unknown_review,0.1,0.77588795823,63.962316049,False,
manufacturer 1,4,2016-11-15 18:00:00,2016-11-16 00:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-09 00:00:00,2016-11-16 00:00:00,1008,1008,1,0.149651878758,0.0231236322179,0.0195110713496,0.0132767153586,0,0,0,0,normal,,unknown_review,0.1,0.915049073816,29.6816915592,False,
manufacturer 1,4,2016-11-16 00:00:00,2016-11-16 06:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-09 06:00:00,2016-11-16 06:00:00,1008,1008,1,0.32414394561,0.0378173486405,0.0327004137532,0.55963211188,0,0,0,0,normal,,unknown_review,0.1,0.864938297396,58.2279150753,False,
manufacturer 1,4,2016-11-16 06:00:00,2016-11-16 12:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-09 12:00:00,2016-11-16 12:00:00,1008,1008,1,0.614753581326,0.124486770926,0.0539115198774,0.945787580579,1,0,0,1,fault,,unknown_review,0.1,0.760011361354,76.3186577725,False,
manufacturer 1,4,2016-11-16 12:00:00,2016-11-16 18:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-09 18:00:00,2016-11-16 18:00:00,1008,1008,1,0.50876821676,0.101748425766,0.0546671763675,0.983336163101,1,0,0,1,fault,,unknown_review,0.1,0.757471991013,78.307648701,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2016-11-16 18:00:00,2016-11-17 00:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-10 00:00:00,2016-11-17 00:00:00,1008,1008,1,0.157307120469,0.0289865283036,0.0230742260794,0.00622059272243,0,0,0,0,normal,,unknown_review,0.1,0.812564417019,26.2190651103,False,
manufacturer 1,4,2016-11-17 00:00:00,2016-11-17 06:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-10 06:00:00,2016-11-17 06:00:00,1008,1008,1,0.662856545449,0.104164810425,0.0263631535262,0.822918342689,1,0,0,1,fault,,unknown_review,0.1,0.924123781764,74.4842223008,False,
manufacturer 1,4,2016-11-17 06:00:00,2016-11-17 12:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-10 12:00:00,2016-11-17 12:00:00,1008,1008,1,0.679867483891,0.117762694023,0.0414770991044,0.967659953141,1,0,0,1,fault,,unknown_review,0.1,0.84582430133,80.0960264626,False,
manufacturer 1,4,2016-11-17 12:00:00,2016-11-17 18:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-10 18:00:00,2016-11-17 18:00:00,1008,1008,1,0.494143423101,0.067649364127,0.0392503980951,0.703307245499,0,0,0,1,normal,,unknown_review,0.1,0.983418241948,69.6844457609,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2016-11-17 18:00:00,2016-11-18 00:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-11 00:00:00,2016-11-18 00:00:00,1008,1008,1,0.212735414,0.0445846548205,0.0413650934356,0.0421960008199,0,0,0,0,normal,,unknown_review,0.1,0.972049996703,32.9822799462,False,
manufacturer 1,4,2016-11-18 00:00:00,2016-11-18 06:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-11 06:00:00,2016-11-18 06:00:00,1008,1008,1,0.325624779009,0.0852836956784,0.0455317601023,0.487655562285,0,0,0,0,normal,,unknown_review,0.1,0.928947918059,56.1894934674,False,
manufacturer 1,4,2016-11-18 06:00:00,2016-11-18 12:00:00,pre_fault,Motorised control valve (primary side): Actuator defective,11,m1_runtime_model,2016-11-11 12:00:00,2016-11-18 12:00:00,1008,1008,1,0.564078796815,0.113629825342,0.118065234704,0.00652656047459,1,0,0,0,fault,,unknown_review,0.1,0.737396373815,23.9808520406,False,
manufacturer 1,4,2018-02-19 00:00:00,2018-02-19 06:00:00,normal,,,m1_runtime_model,2018-02-12 06:00:00,2018-02-19 06:00:00,1008,1008,1,0.804309238288,0.0845588143275,0.0373771707303,0.68222538883,1,0,0,1,fault,,unknown_review,0.1,0.866674347328,65.0226268055,False,
manufacturer 1,4,2018-02-19 06:00:00,2018-02-19 12:00:00,normal,,,m1_runtime_model,2018-02-12 12:00:00,2018-02-19 12:00:00,1008,1008,1,0.867796836608,0.0912254809941,0.0385958087231,0.860492619304,1,0,0,1,fault,,unknown_review,0.1,0.794638603433,72.6662521647,False,
manufacturer 1,4,2018-02-19 12:00:00,2018-02-19 18:00:00,normal,,,m1_runtime_model,2018-02-12 18:00:00,2018-02-19 18:00:00,1008,1008,1,0.779141663927,0.13602918314,0.0733533061783,0.881325067292,1,0,0,1,fault,,unknown_review,0.1,0.802316078506,74.0423610562,False,
manufacturer 1,4,2018-02-19 18:00:00,2018-02-20 00:00:00,normal,,,m1_runtime_model,2018-02-13 00:00:00,2018-02-20 00:00:00,1008,1008,1,0.481897249396,0.0752962247253,0.056221993047,0.00818495386445,0,0,0,0,normal,,unknown_review,0.1,0.718555704039,23.5068435837,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2018-02-20 00:00:00,2018-02-20 06:00:00,normal,,,m1_runtime_model,2018-02-13 06:00:00,2018-02-20 06:00:00,1008,1008,1,0.505786440935,0.142219762458,0.128450861257,0.69551316856,1,0,0,1,fault,,unknown_review,0.1,0.770796553563,62.8771208777,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2018-02-20 06:00:00,2018-02-20 12:00:00,normal,,,m1_runtime_model,2018-02-13 12:00:00,2018-02-20 12:00:00,1008,1008,1,0.750659410953,0.117845651394,0.0535524919132,0.955730062788,1,0,0,1,fault,,unknown_review,0.1,0.806577332212,78.2624734197,False,
manufacturer 1,4,2018-02-20 12:00:00,2018-02-20 18:00:00,normal,,,m1_runtime_model,2018-02-13 18:00:00,2018-02-20 18:00:00,1008,1008,1,0.658558431085,0.0942084185947,0.0444978019259,0.991065943199,1,0,0,1,fault,,unknown_review,0.1,0.935357623919,84.0693555935,False,
manufacturer 1,4,2018-02-20 18:00:00,2018-02-21 00:00:00,normal,,,m1_runtime_model,2018-02-14 00:00:00,2018-02-21 00:00:00,1008,1008,1,0.325412929787,0.0613397338519,0.0562842281243,0.000258378295904,0,0,0,0,normal,,unknown_review,0.1,0.866114129093,27.4976346791,False,
manufacturer 1,4,2018-02-21 00:00:00,2018-02-21 06:00:00,normal,,,m1_runtime_model,2018-02-14 06:00:00,2018-02-21 06:00:00,1008,1008,1,0.437711202205,0.0601922859839,0.0506059335507,0.176081753967,0,0,0,0,normal,,unknown_review,0.1,0.906680843114,38.3849217616,False,
manufacturer 1,4,2018-02-21 06:00:00,2018-02-21 12:00:00,normal,,,m1_runtime_model,2018-02-14 12:00:00,2018-02-21 12:00:00,1008,1008,1,0.654706681048,0.131829547559,0.0696059335507,0.932746291626,1,0,0,1,fault,,unknown_review,0.1,0.944038944524,81.1222143752,False,
manufacturer 1,4,2018-02-21 12:00:00,2018-02-21 18:00:00,normal,,,m1_runtime_model,2018-02-14 18:00:00,2018-02-21 18:00:00,1008,1008,1,0.543411806092,0.0703873708498,0.0313574053821,0.985940833318,1,0,0,1,fault,,unknown_review,0.1,0.926517043711,83.5222571438,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2018-02-21 18:00:00,2018-02-22 00:00:00,normal,,,m1_runtime_model,2018-02-15 00:00:00,2018-02-22 00:00:00,1008,1008,1,0.196683034388,0.0456761314699,0.0463192425993,0.00216334280104,0,0,0,0,normal,,unknown_review,0.1,0.905017454779,28.7695074974,False,
manufacturer 1,4,2018-02-22 00:00:00,2018-02-22 06:00:00,normal,,,m1_runtime_model,2018-02-15 06:00:00,2018-02-22 06:00:00,1008,1008,1,0.497249894023,0.135298777947,0.12165449912,0.259161612125,0,0,0,0,normal,,unknown_review,0.1,0.950661600519,44.2737366825,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2018-02-22 06:00:00,2018-02-22 12:00:00,normal,,,m1_runtime_model,2018-02-15 12:00:00,2018-02-22 12:00:00,1008,1008,1,0.792967208695,0.131366168958,0.0551888638528,0.984179890101,1,0,0,1,fault,,unknown_review,0.1,0.936874250089,83.7361214582,False,
manufacturer 1,4,2018-02-22 12:00:00,2018-02-22 18:00:00,normal,,,m1_runtime_model,2018-02-15 18:00:00,2018-02-22 18:00:00,1008,1008,1,0.636250083151,0.0942664463248,0.055935705583,0.965181945907,1,0,0,1,fault,,unknown_review,0.1,0.904577127973,81.7223208641,False,
manufacturer 1,4,2018-02-22 18:00:00,2018-02-23 00:00:00,normal,,,m1_runtime_model,2018-02-16 00:00:00,2018-02-23 00:00:00,1008,1008,1,0.443409943816,0.0806018099233,0.0651660810277,0.0170106842424,0,0,0,0,normal,,unknown_review,0.1,0.972744382937,31.6179191214,False,
manufacturer 1,4,2018-02-23 00:00:00,2018-02-23 06:00:00,normal,,,m1_runtime_model,2018-02-16 06:00:00,2018-02-23 06:00:00,1008,1008,1,0.814780716509,0.0665435219564,0.0190824382098,0.813367055945,1,0,0,1,fault,,unknown_review,0.1,0.978102021001,75.578248707,False,
manufacturer 1,4,2018-02-23 06:00:00,2018-02-23 12:00:00,normal,,,m1_runtime_model,2018-02-16 12:00:00,2018-02-23 12:00:00,1008,1008,1,0.866188943602,0.119863016548,0.0625708429324,0.918739686525,1,0,0,1,fault,,unknown_review,0.1,0.837709608738,77.161971021,False,
manufacturer 1,4,2018-02-23 12:00:00,2018-02-23 18:00:00,normal,,,m1_runtime_model,2018-02-16 18:00:00,2018-02-23 18:00:00,1008,1008,1,0.686863031932,0.062053733288,0.0301328457602,0.126753045752,1,0,0,0,fault,,unknown_review,0.1,0.911195584139,35.8072850405,False,
manufacturer 1,4,2018-02-23 18:00:00,2018-02-24 00:00:00,normal,,,m1_runtime_model,2018-02-17 00:00:00,2018-02-24 00:00:00,1008,1008,1,0.360675570871,0.127162759903,0.131142128504,0.0505199730473,0,0,0,0,normal,,unknown_review,0.1,0.717412168682,25.8009635781,False,
manufacturer 1,4,2018-02-24 00:00:00,2018-02-24 06:00:00,normal,,,m1_runtime_model,2018-02-17 06:00:00,2018-02-24 06:00:00,1008,1008,1,0.858101056814,0.111848867215,0.069890448277,0.917927022501,1,0,0,1,fault,,unknown_review,0.1,0.893496618113,78.790884781,False,
manufacturer 1,4,2018-02-24 06:00:00,2018-02-24 12:00:00,normal,,,m1_runtime_model,2018-02-17 12:00:00,2018-02-24 12:00:00,1008,1008,1,0.887617710431,0.113921185055,0.0481358252465,0.975145509576,1,0,0,1,fault,,unknown_review,0.1,0.903269230015,82.2310799271,False,
manufacturer 1,4,2018-02-24 12:00:00,2018-02-24 18:00:00,normal,,,m1_runtime_model,2018-02-17 18:00:00,2018-02-24 18:00:00,1008,1008,1,0.634810445782,0.0910861010012,0.0370402531676,0.456939925847,1,0,0,0,fault,,unknown_review,0.1,0.902003742647,53.691808201,False,
manufacturer 1,4,2018-02-24 18:00:00,2018-02-25 00:00:00,normal,,,m1_runtime_model,2018-02-18 00:00:00,2018-02-25 00:00:00,1008,1008,1,0.495185399134,0.148671254105,0.119984404395,0.181919912788,0,0,0,0,normal,,unknown_review,0.1,0.946170053971,39.8906968225,True,m1_specialist_gate_near_threshold
manufacturer 1,4,2018-02-25 00:00:00,2018-02-25 06:00:00,normal,,,m1_runtime_model,2018-02-18 06:00:00,2018-02-25 06:00:00,1008,1008,1,0.637982650853,0.142852773053,0.0860034622238,0.210876023918,1,0,0,0,fault,,unknown_review,0.1,0.9701901857,42.2038868865,False,
manufacturer 1,4,2018-02-25 06:00:00,2018-02-25 12:00:00,normal,,,m1_runtime_model,2018-02-18 12:00:00,2018-02-25 12:00:00,1008,1008,1,0.373591678061,0.0396912178054,0.0140630426758,0.318626042294,0,0,0,0,normal,,unknown_review,0.1,0.921288506857,46.6630875319,False,
manufacturer 1,4,2018-02-25 12:00:00,2018-02-25 18:00:00,normal,,,m1_runtime_model,2018-02-18 18:00:00,2018-02-25 18:00:00,1008,1008,1,0.743135760552,0.164694306048,0.072918272808,0.985162493018,1,0,0,1,fault,,unknown_review,0.1,0.861052283771,81.5155056291,False,
