manufacturer,substation_id,window_start,window_end,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean
manufacturer 1,6,2019-04-13 06:00:00,2019-04-13 12:00:00,m1_runtime_model,2019-04-06 12:00:00,2019-04-13 12:00:00,1008,1008,1,-0.195763888889,1.82013888889,3.48,-3.29555555556,-3.91472511574,-71.7407450129,-3.92158564815,0.00686053240741,-0.77,-5.1761720679,0.93108514161,-9.38,-4.85522588735
manufacturer 1,6,2019-04-13 12:00:00,2019-04-13 18:00:00,m1_runtime_model,2019-04-06 18:00:00,2019-04-13 18:00:00,1008,1008,1,3.34541666667,3.75916666667,5.6325,-4.54465277778,-6.11633391204,-59.1502506788,-6.19039351852,0.0740596064815,0.155,-7.49798341049,2.20793968029,-7.5625,-6.32700250772
manufacturer 1,6,2019-04-13 18:00:00,2019-04-14 00:00:00,m1_runtime_model,2019-04-07 00:00:00,2019-04-14 00:00:00,1008,1008,1,4.16020833333,-1.01805555556,5.24,-3.47902777778,-7.42000192901,-53.9851257915,-7.43402777778,0.0140258487654,-0.2,-9.0466398534,2.61466762056,0.4,-7.61781944444
manufacturer 1,6,2019-04-14 00:00:00,2019-04-14 06:00:00,m1_runtime_model,2019-04-07 06:00:00,2019-04-14 06:00:00,1008,1008,1,0.319722222222,-1.08361111111,7.47,-0.605,-8.65365933642,-68.7579802741,-8.60821759259,-0.0454417438272,-0.75,-10.2404708719,2.44485155884,-8.17,-8.75761111111
manufacturer 1,6,2019-04-14 06:00:00,2019-04-14 12:00:00,m1_runtime_model,2019-04-07 12:00:00,2019-04-14 12:00:00,1008,1008,1,-1.19194444444,0.801388888889,7.37,0.390972222222,-8.72707368827,-79.3935528741,-8.6869212963,-0.0401523919753,-1.84,-10.4151583719,1.97556178767,-7.41,-9.36162731481
manufacturer 1,6,2019-04-14 12:00:00,2019-04-14 18:00:00,m1_runtime_model,2019-04-07 18:00:00,2019-04-14 18:00:00,1008,1008,1,1.37430555556,2.22944444444,6.24,-0.0886111111111,-8.66090181327,-84.9572697216,-8.61631944444,-0.0445823688272,0.29,-9.67589274691,1.81465328246,6.05,-9.32605709877
manufacturer 1,6,2019-04-14 18:00:00,2019-04-15 00:00:00,m1_runtime_model,2019-04-08 00:00:00,2019-04-15 00:00:00,1008,1008,1,1.48076388889,-2.29875,2.21,0.0802083333333,-8.19469984568,-90.5706916814,-8.23236882716,0.0376689814815,0.5375,-9.08261824846,1.19380106553,0.0075,-8.84789679784
manufacturer 1,6,2019-04-15 00:00:00,2019-04-15 06:00:00,m1_runtime_model,2019-04-08 06:00:00,2019-04-15 06:00:00,1008,1008,1,-3.13423611111,-3.90041666667,3.39,2.95652777778,-6.80045717593,-93.9011413463,-6.94000771605,0.139550540123,0.48,-7.12503954475,1.51530002488,0.87,-7.2957195216
manufacturer 1,6,2019-04-15 06:00:00,2019-04-15 12:00:00,m1_runtime_model,2019-04-08 12:00:00,2019-04-15 12:00:00,1008,1008,1,-4.46899305556,1.16159722222,6.45,8.2137037037,-3.43813078704,-90.2072828932,-3.5987654321,0.160634645062,-0.1,-5.76951292438,0.755701678806,0.515,-5.78021701389
manufacturer 1,6,2019-04-15 12:00:00,2019-04-15 18:00:00,m1_runtime_model,2019-04-08 18:00:00,2019-04-15 18:00:00,1008,1008,1,0.650486111111,2.87819444444,7.34,5.55291666667,-1.92921296296,-102.869813957,-1.97781635802,0.0486033950617,-0.46,-4.44512056327,-0.651607395375,-1.67,-4.35361400463
manufacturer 1,6,2019-04-15 18:00:00,2019-04-16 00:00:00,m1_runtime_model,2019-04-09 00:00:00,2019-04-16 00:00:00,1008,1008,1,2.79548611111,-1.32701388889,6.14,-4.98925925926,-1.38330825617,-106.931180951,-1.37017746914,-0.013130787037,0.08,-3.7633439429,-0.897710082166,0.05,-3.49044849537
manufacturer 1,6,2019-04-16 00:00:00,2019-04-16 06:00:00,m1_runtime_model,2019-04-09 06:00:00,2019-04-16 06:00:00,1008,1008,1,-0.311805555556,-0.847777777778,6.2,-5.83594907407,-1.77032214506,-115.681730502,-1.69656635802,-0.073755787037,-1.68,-4.2914226466,-1.53790078247,-1.22,-3.92894386574
manufacturer 1,6,2020-06-02 00:00:00,2020-06-02 06:00:00,m1_runtime_model,2020-05-26 06:00:00,2020-06-02 06:00:00,1008,1008,1,-1.52979166667,-1.71180555556,0.52,-2.10027777778,-3.75467814429,-7.78860139291,-3.69777199074,-0.0569061535494,-0.55,-3.39434538966,0.432115610487,4.32,-3.79707725694
manufacturer 1,6,2020-06-02 06:00:00,2020-06-02 12:00:00,m1_runtime_model,2020-05-26 12:00:00,2020-06-02 12:00:00,1008,1008,1,-1.37746527778,2.32173611111,-0.62,2.0590625,-3.81366830633,-2.30972040593,-4.02242476852,0.208756462191,0.3525,-3.32445052083,0.600035125813,-7.01,-4.18514342207
manufacturer 1,6,2020-06-02 18:00:00,2020-06-03 00:00:00,m1_runtime_model,2020-05-27 00:00:00,2020-06-03 00:00:00,1008,1008,1,0.789849537037,-2.63055555556,-0.778,-0.38124537037,-2.76603713349,-11.0614286179,-2.9658275463,0.199790412809,-0.282,-3.17878115355,-0.681202478662,0.816,-3.93365113812
manufacturer 1,6,2020-06-03 06:00:00,2020-06-03 12:00:00,m1_runtime_model,2020-05-27 12:00:00,2020-06-03 12:00:00,1008,1008,1,-0.611884259259,1.37937037037,-0.87,-2.00054398148,-3.5125857446,-13.3788447672,-3.37691936728,-0.135666377315,-0.28,-4.27122077546,-1.03600989691,15.3,-3.89325260417
manufacturer 1,6,2020-06-03 12:00:00,2020-06-03 18:00:00,m1_runtime_model,2020-05-27 18:00:00,2020-06-03 18:00:00,1008,1008,1,1.37509027778,-0.0222685185185,-1.61,1.29832407407,-4.42134442515,-11.6892966634,-4.35840084877,-0.0629435763889,0.16,-3.83626996528,0.209536931166,4.4,-3.46454407793
manufacturer 1,6,2020-06-03 18:00:00,2020-06-04 00:00:00,m1_runtime_model,2020-05-28 00:00:00,2020-06-04 00:00:00,1008,1008,1,-0.580916666667,-2.49666666667,-0.323333333333,0.256893518519,-4.31473254244,-21.0386031443,-4.23291859568,-0.0818139467593,0.153333333333,-3.40259828318,0.705750910121,6.86,-2.97982494213
manufacturer 1,6,2020-06-04 00:00:00,2020-06-04 06:00:00,m1_runtime_model,2020-05-28 06:00:00,2020-06-04 06:00:00,1008,1008,1,-3.61196759259,-2.20833333333,1.51,-0.680115740741,-3.78258979552,-15.1384250558,-3.6825617284,-0.10002806713,-3.37,-2.03848109568,1.13468193206,-11.51,-1.47701668596
manufacturer 1,6,2020-06-04 06:00:00,2020-06-04 12:00:00,m1_runtime_model,2020-05-28 12:00:00,2020-06-04 12:00:00,1008,1008,1,-2.11375,2.68583333333,3.57,0.519722222222,-3.16276726466,-14.3015466078,-3.1837191358,0.020951871142,-0.53,-1.23137075617,1.14546655904,4.29,-0.445546778549
manufacturer 1,6,2020-06-04 12:00:00,2020-06-04 18:00:00,m1_runtime_model,2020-05-28 18:00:00,2020-06-04 18:00:00,1008,1008,1,2.38319444444,1.60305555556,3.74,0.744166666667,-2.76657378472,-4.1075674463,-2.75470679012,-0.0118669945988,2.9,-0.399091242284,1.23098916954,10.97,0.0518324652778
manufacturer 1,6,2020-06-04 18:00:00,2020-06-05 00:00:00,m1_runtime_model,2020-05-29 00:00:00,2020-06-05 00:00:00,1008,1008,1,2.55243055556,-0.787083333333,6.32,-0.854375,-2.46680044367,3.72073874385,-2.48213734568,0.0153369020062,-0.71,-0.761558449074,1.63961760094,-4.29,-0.218771315586
manufacturer 1,6,2020-06-05 00:00:00,2020-06-05 06:00:00,m1_runtime_model,2020-05-29 06:00:00,2020-06-05 06:00:00,1008,1008,1,0.347013888889,0.665138888889,7.058,-2.05361111111,-2.57067698688,4.18930577765,-2.67484567901,0.10416869213,0.284,-1.37667341821,2.03422163105,0.376,-1.62357185571
manufacturer 1,6,2020-06-05 06:00:00,2020-06-05 12:00:00,m1_runtime_model,2020-05-29 12:00:00,2020-06-05 12:00:00,1008,1008,1,1.58548611111,2.62777777778,8.39,-1.28208333333,-2.61527961034,7.10964874175,-2.67145061728,0.0561710069444,-0.0966666666667,-2.55555189043,2.15465156722,4.32666666667,-2.88647810571
manufacturer 1,6,2020-06-05 12:00:00,2020-06-05 18:00:00,m1_runtime_model,2020-05-29 18:00:00,2020-06-05 18:00:00,1008,1008,1,4.34131944444,2.76194444444,9.172,-1.32180555556,-3.50725395448,-0.266600175134,-3.48944830247,-0.0178056520062,-0.558,-5.73073013117,1.50875002444,13.362,-8.93703057485
manufacturer 1,6,2020-06-05 18:00:00,2020-06-06 00:00:00,m1_runtime_model,2020-05-30 00:00:00,2020-06-06 00:00:00,1008,1008,1,3.28986111111,-1.57194444444,8.5,-3.013125,-4.32610127315,-0.525209384242,-4.3127507716,-0.0133505015432,-0.87,-7.65079928627,0.924212808259,4.16,-12.6060104167
manufacturer 1,6,2020-06-06 00:00:00,2020-06-06 06:00:00,m1_runtime_model,2020-05-30 06:00:00,2020-06-06 06:00:00,1008,1008,1,-1.00305555556,-1.62416666667,7.84666666667,-1.04805555556,-4.27452430556,-8.79049832128,-4.22206790123,-0.052456404321,-0.766666666667,-8.8530552662,-0.0477101004805,0.263333333333,-13.0411246142
manufacturer 1,6,2020-06-06 06:00:00,2020-06-06 12:00:00,m1_runtime_model,2020-05-30 12:00:00,2020-06-06 12:00:00,1008,1008,1,-1.461875,1.89652777778,6.27,2.27166666667,-4.2589693287,-13.0979028748,-4.17037037037,-0.0885989583333,1.03666666667,-8.97228134645,-0.404801619108,26.12,-14.3168890818
manufacturer 1,6,2020-06-06 12:00:00,2020-06-06 18:00:00,m1_runtime_model,2020-05-30 18:00:00,2020-06-06 18:00:00,1008,1008,1,2.41444444444,2.66,7.96333333333,-0.374930555556,-4.54000231481,-14.9033158603,-4.56986882716,0.0298665123457,-0.22,-9.40659837963,-0.775220642679,16.2033333333,-15.5152984182
manufacturer 1,6,2020-06-06 18:00:00,2020-06-07 00:00:00,m1_runtime_model,2020-05-31 00:00:00,2020-06-07 00:00:00,1008,1008,1,2.81097222222,-1.59458333333,7.42,-5.15756944444,-5.19742033179,-36.1384686186,-5.2458912037,0.0484708719136,0.28,-10.7092748843,-1.12974695976,14.38,-18.6703649691
manufacturer 1,6,2020-06-07 00:00:00,2020-06-07 06:00:00,m1_runtime_model,2020-05-31 06:00:00,2020-06-07 06:00:00,1008,1008,1,-1.22916666667,-1.92916666667,5.87,-3.70256944444,-6.12863368056,-41.4863719607,-6.14056712963,0.0119334490741,0.35,-12.3879940201,-2.14990619644,3.98,-23.4139596836
manufacturer 1,6,2020-06-07 06:00:00,2020-06-07 12:00:00,m1_runtime_model,2020-05-31 12:00:00,2020-06-07 12:00:00,1008,1008,1,-1.98479166667,1.48333333333,7.115,2.66493055556,-6.06533256173,-41.4787101775,-6.1147183642,0.0493858024691,0.055,-13.1593908179,-4.47460260774,20.325,-25.2011062886
manufacturer 1,6,2020-06-07 12:00:00,2020-06-07 18:00:00,m1_runtime_model,2020-05-31 18:00:00,2020-06-07 18:00:00,1008,1008,1,1.06083333333,1.08416666667,3.92,3.51111111111,-5.71889158951,-40.3197411243,-5.8658757716,0.146984182099,0.57,-12.8802878086,-4.67544599795,4.44,-23.7997752701
manufacturer 1,6,2020-06-07 18:00:00,2020-06-08 00:00:00,m1_runtime_model,2020-06-01 00:00:00,2020-06-08 00:00:00,1008,1008,1,0.453541666667,-2.74458333333,3.86,-2.53916666667,-5.30952816358,-38.6423271223,-5.57690972222,0.267381558642,-0.13,-12.3112407407,-4.96110407947,13.575,-22.466956983
manufacturer 1,6,2020-06-08 00:00:00,2020-06-08 06:00:00,m1_runtime_model,2020-06-01 06:00:00,2020-06-08 06:00:00,1008,1008,1,-3.16270833333,-1.92041666667,3.55,-0.703888888889,-3.59092476852,-17.2395325399,-3.93165509259,0.340730324074,-0.83,-8.76891917438,-2.71464427405,-1.59,-16.1081587577
manufacturer 1,6,2020-06-08 12:00:00,2020-06-08 18:00:00,m1_runtime_model,2020-06-01 18:00:00,2020-06-08 18:00:00,1008,1008,1,0.791111111111,0.653935185185,0.16,5.92678240741,-0.428106481481,-6.42082198544,-0.549131944444,0.121025462963,0.28,-2.66981616512,-0.512254326862,-22.63,-2.5637027392
manufacturer 1,6,2020-06-08 18:00:00,2020-06-09 00:00:00,m1_runtime_model,2020-06-02 00:00:00,2020-06-09 00:00:00,1008,1008,1,-0.172893518519,-3.07800925926,-0.07,0.666875,1.93523842593,1.89936909576,1.95549768519,-0.0202592592593,0.12,1.53505073302,-1.90839513089,-10.33,6.23261670525
manufacturer 1,7,2015-03-23 06:00:00,2015-03-23 12:00:00,m1_runtime_model,2015-03-16 12:00:00,2015-03-23 12:00:00,1008,1008,1,-4.28888888889,3.91527777778,3.05,0.874305555556,-2.20862268519,-94.677983878,0.924768518519,-3.1333912037,-31.1666666667,-4.56950231481,-2.97701340533,0.6,-4.69027777778
manufacturer 1,7,2015-03-23 12:00:00,2015-03-23 18:00:00,m1_runtime_model,2015-03-16 18:00:00,2015-03-23 18:00:00,1008,1008,1,4.84236111111,5.69027777778,4.7,1.70486111111,-2.77604166667,-73.3029909489,1.08796296296,-3.86400462963,-15.7833333333,-4.73333333333,-2.6634716587,1.35,-4.82146990741
manufacturer 1,7,2015-03-23 18:00:00,2015-03-24 00:00:00,m1_runtime_model,2015-03-17 00:00:00,2015-03-24 00:00:00,1008,1008,1,4.9625,-5.37083333333,1.65,-2.42847222222,-2.47737268519,-84.2410633849,1.40277777778,-3.88015046296,-1.15,-3.85393518519,-2.17838263316,1.4,-3.97887731481
manufacturer 1,7,2015-03-24 00:00:00,2015-03-24 06:00:00,m1_runtime_model,2015-03-17 06:00:00,2015-03-24 06:00:00,1008,1008,1,-2.97222222222,-0.893055555556,2.55,-1.68541666667,-2.46498842593,-17.3437937769,0.750578703704,-3.21556712963,-2.7,-3.72957175926,-2.85508963013,3.35,-3.90908564815
manufacturer 1,7,2015-03-24 06:00:00,2015-03-24 12:00:00,m1_runtime_model,2015-03-17 12:00:00,2015-03-24 12:00:00,1008,1008,1,-3.25347222222,0.65,0.85,1.8625,-2.57922453704,54.3810314219,0.0480324074074,-2.62725694444,-4.63333333333,-3.84606481481,-2.8529243778,-0.65,-3.96614583333
manufacturer 1,7,2015-03-24 12:00:00,2015-03-24 18:00:00,m1_runtime_model,2015-03-17 18:00:00,2015-03-24 18:00:00,1008,1008,1,2.29513888889,4.18333333333,1.5,0.952083333333,-2.39872685185,52.7280885111,-0.0115740740741,-2.38715277778,-4.41666666667,-2.82644675926,-2.91573007944,-0.2,-3.04884259259
manufacturer 1,7,2015-03-24 18:00:00,2015-03-25 00:00:00,m1_runtime_model,2015-03-18 00:00:00,2015-03-25 00:00:00,1008,1008,1,2.40625,-4.20416666667,-3.9,-1.59236111111,-2.09849537037,82.6512435981,-0.755208333333,-1.34328703704,-0.3,-2.48859953704,-2.94675810091,0.9,-2.63252314815
manufacturer 1,7,2015-03-25 00:00:00,2015-03-25 06:00:00,m1_runtime_model,2015-03-18 06:00:00,2015-03-25 06:00:00,1008,1008,1,-3.91111111111,-3.59722222222,-2.25,0.269444444444,-1.61527777778,60.3149203005,-0.401041666667,-1.21423611111,3.05,-1.9552662037,-2.52070042336,-0.15,-2.11319444444
manufacturer 1,7,2015-03-25 06:00:00,2015-03-25 12:00:00,m1_runtime_model,2015-03-18 12:00:00,2015-03-25 12:00:00,1008,1008,1,-3.14861111111,5.10138888889,2.3,1.92708333333,-1.98622685185,63.6427561485,-1.86747685185,-0.11875,-10.25,-2.91475694444,-2.60171642151,-0.1,-3.02546296296
manufacturer 1,7,2015-03-25 12:00:00,2015-03-25 18:00:00,m1_runtime_model,2015-03-18 18:00:00,2015-03-25 18:00:00,1008,1008,1,6.19791666667,5.79027777778,2.2,-0.886111111111,-2.08287037037,68.6266007522,-3.44328703704,1.36041666667,-0.75,-4.49409722222,-1.89676167434,-0.9,-4.31811342593
manufacturer 1,7,2015-03-25 18:00:00,2015-03-26 00:00:00,m1_runtime_model,2015-03-19 00:00:00,2015-03-26 00:00:00,1008,1008,1,6.85347222222,-2.975,1.3,-3.34722222222,-2.74357638889,107.166007329,-3.96527777778,1.22170138889,-2.41666666667,-5.55659722222,-1.41298382262,0.6,-5.5578125
manufacturer 1,7,2015-03-26 00:00:00,2015-03-26 06:00:00,m1_runtime_model,2015-03-19 06:00:00,2015-03-26 06:00:00,1008,1008,1,-0.898611111111,-1.6375,-0.15,-0.913194444444,-3.05405092593,108.420911995,-3.28703703704,0.232986111111,1.26666666667,-7.52604166667,-2.95226684188,-0.85,-7.51944444444
manufacturer 1,7,2015-03-30 18:00:00,2015-03-31 00:00:00,m1_runtime_model,2015-03-24 00:00:00,2015-03-31 00:00:00,1008,1008,1,4.25694444444,-3.66388888889,-7.8,-2.60763888889,5.92916666667,-66.968228177,3.00810185185,2.92106481481,8.53333333333,9.66979166667,-1.39293655413,0.9,9.61961805556
manufacturer 1,7,2015-03-31 00:00:00,2015-03-31 06:00:00,m1_runtime_model,2015-03-24 06:00:00,2015-03-31 06:00:00,1008,1008,1,-3.12638888889,-3.76527777778,-11.75,-1.33402777778,6.26377314815,-58.359170219,3.37094907407,2.89282407407,7.85,8.8490162037,-2.07590995682,0.25,8.67222222222
manufacturer 1,7,2015-03-31 06:00:00,2015-03-31 12:00:00,m1_runtime_model,2015-03-24 12:00:00,2015-03-31 12:00:00,1008,1008,1,-4.03888888889,3.11666666667,-5.3,4.12847222222,5.93344907407,-81.9053447839,3.40509259259,2.52835648148,5.05,7.96765046296,-2.67249943355,-2.6,7.70515046296
manufacturer 1,7,2015-03-31 12:00:00,2015-03-31 18:00:00,m1_runtime_model,2015-03-24 18:00:00,2015-03-31 18:00:00,1008,1008,1,4.07361111111,5.67916666667,-6.1,1.35555555556,5.4703125,-54.3792457814,2.84722222222,2.62309027778,4.18333333333,7.0865162037,-2.44284537333,-0.7,6.80792824074
manufacturer 1,7,2015-03-31 18:00:00,2015-04-01 00:00:00,m1_runtime_model,2015-03-25 00:00:00,2015-04-01 00:00:00,1008,1008,1,5.18611111111,-4.10277777778,-4.75,-3.77986111111,5.43622685185,2.35053795163,2.14988425926,3.28634259259,6.41666666667,6.7796875,-2.16849635117,-2.1,6.61435185185
manufacturer 1,7,2015-04-01 00:00:00,2015-04-01 06:00:00,m1_runtime_model,2015-03-25 06:00:00,2015-04-01 06:00:00,1008,1008,1,-3.30833333333,-4.09027777778,-9.5,-0.395833333333,5.27957175926,-19.4220063833,1.61747685185,3.66209490741,8.61666666667,5.40005787037,-3.1366900599,0.05,5.3021412037
manufacturer 1,7,2015-04-01 06:00:00,2015-04-01 12:00:00,m1_runtime_model,2015-03-25 12:00:00,2015-04-01 12:00:00,1008,1008,1,-4.80902777778,2.66527777778,-7.8,4.64375,5.01319444444,52.1046684492,0.451967592593,4.56122685185,9.66666666667,4.53819444444,-3.15690832247,0.95,4.50827546296
manufacturer 1,7,2015-04-01 12:00:00,2015-04-01 18:00:00,m1_runtime_model,2015-03-25 18:00:00,2015-04-01 18:00:00,1008,1008,1,3.93680555556,6.63333333333,-6.55,-0.29375,4.07737268519,48.8007020038,-0.25,4.32737268519,5.18333333333,3.62748842593,-2.63927295957,1.35,3.66996527778
manufacturer 1,7,2015-04-01 18:00:00,2015-04-02 00:00:00,m1_runtime_model,2015-03-26 00:00:00,2015-04-02 00:00:00,1008,1008,1,5.83888888889,-4.25416666667,-10.5,-6.36944444444,3.33142361111,36.8552323902,-0.442708333333,3.77413194444,8.71666666667,2.72650462963,-1.64314102566,-1.1,2.6650462963
manufacturer 1,7,2015-04-02 00:00:00,2015-04-02 06:00:00,m1_runtime_model,2015-03-26 06:00:00,2015-04-02 06:00:00,1008,1008,1,-2.87777777778,-3.88055555556,-12.2,-1.97291666667,2.04351851852,54.7047859394,-1.15625,3.19976851852,5.56666666667,1.66875,-1.5945274445,-0.05,1.71359953704
manufacturer 1,7,2015-04-02 06:00:00,2015-04-02 12:00:00,m1_runtime_model,2015-03-26 12:00:00,2015-04-02 12:00:00,1008,1008,1,-4.75763888889,2.5,-7.3,3.37777777778,0.917476851852,-57.7648974819,-0.25462962963,1.17210648148,3.58333333333,0.253587962963,-1.60013383465,-1.7,0.386805555556
manufacturer 1,7,2015-04-02 12:00:00,2015-04-02 18:00:00,m1_runtime_model,2015-03-26 18:00:00,2015-04-02 18:00:00,1008,1008,1,3.81180555556,6.50416666667,-1.7,-0.125694444444,0.423958333333,-42.273843409,-0.0491898148148,0.473148148148,1.53333333333,-0.26556712963,-1.0217613498,-2.25,0.00561342592592
manufacturer 1,7,2017-11-19 12:00:00,2017-11-19 18:00:00,m1_runtime_model,2017-11-12 18:00:00,2017-11-19 18:00:00,1008,1008,1,0.7875,2.96111111111,-1.8,2.43263888889,0.0502314814815,15.1430675361,-1.484375,1.53460648148,1.81666666667,1.98425925926,-1.7550534801,-0.15,1.87662037037
manufacturer 1,7,2017-11-19 18:00:00,2017-11-20 00:00:00,m1_runtime_model,2017-11-13 00:00:00,2017-11-20 00:00:00,1008,1008,1,2.81875,-0.181944444444,-2.9,6.68263888889,0.167534722222,19.5815469052,-1.70949074074,1.87702546296,2.86666666667,2.51990740741,-1.65701724627,1.15,2.25798611111
manufacturer 1,7,2017-11-20 00:00:00,2017-11-20 06:00:00,m1_runtime_model,2017-11-13 06:00:00,2017-11-20 06:00:00,1008,1008,1,0.90625,-0.784722222222,-4.75,0.440277777778,1.75081018519,8.74617100502,-1.39409722222,3.14490740741,2.75,2.66197916667,-1.77071629082,0.8,2.49733796296
manufacturer 1,7,2017-11-20 06:00:00,2017-11-20 12:00:00,m1_runtime_model,2017-11-13 12:00:00,2017-11-20 12:00:00,1008,1008,1,-0.804166666667,0.143055555556,-6.55,-3.48958333333,2.10190972222,12.9986830194,-1.5162037037,3.61811342593,-1.48333333333,2.19311342593,-1.39491163653,-2.5,2.1353587963
manufacturer 1,7,2017-11-20 12:00:00,2017-11-20 18:00:00,m1_runtime_model,2017-11-13 18:00:00,2017-11-20 18:00:00,1008,1008,1,-0.0604166666667,0.377777777778,-7.25,-0.572222222222,1.72806712963,9.81940386348,-1.61689814815,3.34496527778,2.91666666667,1.71412037037,-1.37222287782,-1.95,1.60329861111
manufacturer 1,7,2017-11-20 18:00:00,2017-11-21 00:00:00,m1_runtime_model,2017-11-14 00:00:00,2017-11-21 00:00:00,1008,1008,1,-0.0673611111111,-1.03333333333,-6.8,2.87708333333,1.73877314815,25.2511913768,-1.47337962963,3.21215277778,-0.45,1.49375,-1.47940074829,-2.65,1.51412037037
manufacturer 1,7,2017-11-21 00:00:00,2017-11-21 06:00:00,m1_runtime_model,2017-11-14 06:00:00,2017-11-21 06:00:00,1008,1008,1,-0.511111111111,0.666666666667,-2.15,1.87152777778,2.44456018519,31.6744799145,-1.12326388889,3.56782407407,6.21666666667,1.49739583333,-1.26609281635,1.8,1.51215277778
manufacturer 1,7,2017-11-21 06:00:00,2017-11-21 12:00:00,m1_runtime_model,2017-11-14 12:00:00,2017-11-21 12:00:00,1008,1008,1,2.09652777778,3.89305555556,-1.65,-2.04236111111,2.16956018519,16.0603283351,-1.28125,3.45081018519,0.8,0.746585648148,-0.393351853686,1.4,0.711863425926
manufacturer 1,7,2017-11-21 12:00:00,2017-11-21 18:00:00,m1_runtime_model,2017-11-14 18:00:00,2017-11-21 18:00:00,1008,1008,1,5.4375,2.42222222222,-2.2,-3.58958333333,1.30543981481,11.6350576378,-1.07696759259,2.38240740741,4.28333333333,0.097337962963,0.0349444720058,1.85,0.279976851852
manufacturer 1,7,2017-11-21 18:00:00,2017-11-22 00:00:00,m1_runtime_model,2017-11-15 00:00:00,2017-11-22 00:00:00,1008,1008,1,3.61944444444,-1.49861111111,-2.25,0.443055555556,1.01736111111,-35.595892483,-1.29571759259,2.3130787037,10.45,-0.325462962963,-0.0205999460236,-2.5,-0.213368055556
manufacturer 1,7,2017-11-22 00:00:00,2017-11-22 06:00:00,m1_runtime_model,2017-11-15 06:00:00,2017-11-22 06:00:00,1008,1008,1,-0.797916666667,-1.02083333333,-3.9,3.10416666667,0.416145833333,-35.5509072134,-1.58275462963,1.99890046296,8.3,0.0230902777778,0.922749636732,-1.5,0.0108217592593
manufacturer 1,7,2017-11-22 06:00:00,2017-11-22 12:00:00,m1_runtime_model,2017-11-15 12:00:00,2017-11-22 12:00:00,1008,1008,1,-3.00972222222,-2.47916666667,-7.5,1.56041666667,1.48489583333,-28.1396652164,-0.981481481481,2.46637731481,2.91666666667,1.50086805556,0.286263805539,-0.95,1.52899305556
manufacturer 1,7,2017-11-22 12:00:00,2017-11-22 18:00:00,m1_runtime_model,2017-11-15 18:00:00,2017-11-22 18:00:00,1008,1008,1,-3.2875,-0.595833333333,-5.5,1.13611111111,2.60040509259,-17.7268538558,-1.01099537037,3.61140046296,4.21666666667,2.75381944444,-0.713440247361,-1.45,2.61319444444
manufacturer 1,7,2017-11-22 18:00:00,2017-11-23 00:00:00,m1_runtime_model,2017-11-16 00:00:00,2017-11-23 00:00:00,1008,1008,1,-1.87361111111,-0.0763888888889,-5.45,1.14375,2.83605324074,-0.604000938776,-0.658564814815,3.49461805556,5.16666666667,3.5634837963,-1.35649825533,1,3.41255787037
manufacturer 1,7,2017-11-23 00:00:00,2017-11-23 06:00:00,m1_runtime_model,2017-11-16 06:00:00,2017-11-23 06:00:00,1008,1008,1,-0.816666666667,-0.884722222222,-2.25,-5.11180555556,0.0828703703704,25.932235679,-1.31770833333,1.4005787037,2.36666666667,3.70491898148,-0.729900822402,9.75,3.60474537037
manufacturer 1,7,2017-11-23 06:00:00,2017-11-23 12:00:00,m1_runtime_model,2017-11-16 12:00:00,2017-11-23 12:00:00,1008,1008,1,-1.55416666667,-1.2625,-7.8,-6.27569444444,-0.494212962963,43.126877111,-1.8443287037,1.35011574074,8.21666666667,4.01944444444,-0.63523764866,1.7,3.85798611111
manufacturer 1,7,2017-11-23 12:00:00,2017-11-23 18:00:00,m1_runtime_model,2017-11-16 18:00:00,2017-11-23 18:00:00,1008,1008,1,-1.44583333333,0.518055555556,-4.8,4.81736111111,-0.567708333333,58.1710987569,-1.84490740741,1.27719907407,2.35,3.98686342593,-0.679779869993,-2.6,3.85532407407
manufacturer 1,7,2017-11-23 18:00:00,2017-11-24 00:00:00,m1_runtime_model,2017-11-17 00:00:00,2017-11-24 00:00:00,1008,1008,1,0.0520833333333,0.330555555556,-4.1,6.67361111111,-0.561689814815,53.201676035,-1.80034722222,1.23865740741,4.6,3.85734953704,-0.72461164512,0.3,3.76354166667
manufacturer 1,7,2017-11-24 00:00:00,2017-11-24 06:00:00,m1_runtime_model,2017-11-17 06:00:00,2017-11-24 06:00:00,1008,1008,1,0.270138888889,-0.638888888889,-2.95,1.71388888889,3.0130787037,-4.11385019722,-0.825231481481,3.83831018519,9.21666666667,3.75462962963,-0.898757227087,1.15,3.61811342593
