manufacturer,substation_id,window_start,window_end,configuration_type,label,fault_label,fault_event_id,anomaly_ensemble_score,anomaly_policy_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,anomaly_criticality,anomaly_event_label,anomaly_evidence_event_label,anomaly_evidence_source,risk_probability,risk_score,risk_level_calibrated,predicted_lead_time_bucket,leadtime_urgency_score,current_best_priority_score,current_best_priority_level,priority_score,priority_level,priority_source,policy_version,current_best_weight,m1_specialist_weight,decision_basis,priority_high_label,m1_specialist_priority_score,m1_specialist_priority_level,m1_hybrid_priority_score,m1_hybrid_priority_level,m1_evidence_pre_event_score,m1_evidence_leadtime_score,m1_evidence_priority_score,m1_evidence_priority_level,m1_evidence_trigger,m1_risk_pre_event_priority_score,m1_risk_pre_event_priority_level,m1_risk_pre_event_trigger,m1_priority_agreement,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons,shadow_priority_score,priority_policy_agreement,operational_label,primary_state,review_required,review_reasons,trust_level,first_crossing_time,stable_crossing_time,stable_crossing_lead_hours,why_reason,recommended_action
manufacturer 1,7,2017-11-24 18:00:00,2017-11-25 00:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.4746120276,1.00990049395,0.908910444559,30.2781587145,2,1,0,0,no_active_anomaly,0.995789062654,1,critical,1-3d,0.810005824234,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,53.899318486,medium,87.0918091761,urgent,51.0893522891,83.0005824234,83.0005824234,low,none,100,urgent,risk,current_only_high,0.579879927527,0.0753613234479,0.0205469712321,0.510893522891,fault,,unknown_review,0.1,False,,88.300174727,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.580; pre_event=0.511; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-21 18:00:00,2017-11-22 00:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.4713665701,0.974499310401,0.877049379361,30.300289362,1,0,0,0,no_active_anomaly,0.996236890219,1,critical,0-24h,0.879228487686,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,29.8538527289,low,80.3590787641,high,3.59454199703,89.9228487686,89.9228487686,low,none,100,urgent,risk,current_only_high,0.267279150173,0.107435229504,0.0945123435548,0.0359454199703,normal,,unknown_review,0.1,False,,85.8768546306,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.267; pre_event=0.036; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-23 18:00:00,2017-11-24 00:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.4388493911,0.970838093579,0.873754284221,30.2418582595,1,0,0,0,no_active_anomaly,0.996476767984,1,critical,1-3d,0.771950417201,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,44.5481679702,low,84.4734870317,urgent,36.1630099166,79.1950417201,79.1950417201,low,none,100,urgent,risk,current_only_high,0.503857067016,0.105278416063,0.0574118729538,0.361630099166,fault,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,82.658512516,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_specialist_gate_near_threshold|m1_priority_disagreement|m1_specialist_gate_near_threshold|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.504; pre_event=0.362; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-23 00:00:00,2017-11-23 06:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.3137967194,0.986062141018,0.887455926916,29.9937593089,1,0,0,0,no_active_anomaly,0.994833627514,1,critical,0-24h,0.917015014602,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,62.9418702061,medium,89.6237236577,urgent,61.6934904874,93.7015014602,93.7015014602,medium,none,100,urgent,risk,current_only_high,0.6237466327,0.124576308783,0.0532549884946,0.616934904874,fault,,unknown_review,0.1,False,,87.0104504381,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.624; pre_event=0.617; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-22 00:00:00,2017-11-22 06:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.2837907514,0.970574794569,0.873517315112,29.9495049308,1,0,0,0,no_active_anomaly,0.994858765462,1,critical,0-24h,0.91387704161,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,46.9113211172,medium,85.1351699128,urgent,32.7181997616,93.387704161,93.387704161,medium,none,100,urgent,risk,current_only_high,0.564099420508,0.191477701101,0.103506910707,0.327181997616,fault,,unknown_review,0.1,False,,86.9163112483,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.564; pre_event=0.327; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-25 00:00:00,2017-11-25 06:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.0041453759,1.01779424046,0.916014816417,29.3841856834,2,2,0,0,no_active_anomaly,0.996678366918,1,critical,1-3d,0.815956211961,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,39.9879541653,low,83.1966271663,urgent,25.4713960117,83.5956211961,83.5956211961,low,none,100,urgent,risk,current_only_high,0.402622663515,0.0672137418628,0.0174803045654,0.254713960117,normal,,unknown_review,0.1,False,,88.4786863588,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.403; pre_event=0.255; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-26 06:00:00,2017-11-26 12:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,15.9942185181,1.01100514895,0.909904634054,29.3708742266,2,7,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.996108225016,1,critical,0-24h,0.970317320871,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,84.1314659814,high,95.5568104748,urgent,97.3126297368,99.0317320871,99.0317320871,high,leadtime,100,urgent,risk,both_high,0.529709382478,0.195384865659,0.126809312531,0.973126297368,fault,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,95.3595196261,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,medium_high,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; m1_evidence_priority=high; evidence_trigger=leadtime; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=both_high; fault_gate=0.530; pre_event=0.973; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-24 06:00:00,2017-11-24 12:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,15.9218120604,0.958882244733,0.862994020259,29.275858247,1,0,0,0,no_active_anomaly,0.99517063028,1,critical,0-24h,0.876372573811,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,40.0233665157,low,83.2065426244,urgent,22.2403441843,89.6372573811,89.6372573811,low,none,100,urgent,risk,current_only_high,0.62588310033,0.135505413503,0.0500514527015,0.222403441843,fault,,unknown_review,0.1,False,,85.7911772143,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.626; pre_event=0.222; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-23 06:00:00,2017-11-23 12:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,15.9198759837,0.988267699051,0.889440929146,29.2487523528,1,0,0,0,no_active_anomaly,0.994824613322,1,critical,1-3d,0.776194241094,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,72.0391099282,medium,92.1709507799,urgent,85.9150594462,79.6194241094,85.9150594462,low,none,100,urgent,risk,current_only_high,0.62058277839,0.122076308783,0.0451896507316,0.859150594462,fault,,unknown_review,0.1,False,,82.7858272328,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.621; pre_event=0.859; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-21 06:00:00,2017-11-21 12:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,15.7324931344,0.965520270382,0.868968243344,28.9133548303,1,0,0,0,no_active_anomaly,0.996628015394,1,critical,0-24h,0.929125971754,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,80.8530608491,high,94.6388570377,urgent,93.5986939935,94.9125971754,94.9125971754,medium,none,100,urgent,risk,both_high,0.522994659664,0.205577416854,0.157787296715,0.935986939935,fault,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,87.3737791526,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=both_high; fault_gate=0.523; pre_event=0.936; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-22 06:00:00,2017-11-22 12:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,15.5786661116,0.956968096713,0.861271287042,28.6299407673,1,0,0,0,no_active_anomaly,0.996254485603,1,critical,1-3d,0.72649999185,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,41.7731553604,low,83.6964835009,urgent,33.5966465543,74.649999185,74.649999185,low,none,100,urgent,risk,current_only_high,0.387758479293,0.116205135581,0.0530998134704,0.335966465543,normal,,unknown_review,0.1,False,,81.2949997555,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.388; pre_event=0.336; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-25 06:00:00,2017-11-25 12:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,15.358010225,1.02149120544,0.919342084895,28.1621121605,2,3,0,0,no_active_anomaly,0.994875391873,1,critical,1-3d,0.808693327777,100,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,72.306135783,medium,92.2457180192,urgent,84.6278835449,82.8693327777,84.6278835449,low,none,100,urgent,risk,current_only_high,0.640464032832,0.126896283457,0.0334295463344,0.846278835449,fault,,unknown_review,0.1,False,,88.2607998333,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.640; pre_event=0.846; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,31,2020-01-12 06:00:00,2020-01-12 12:00:00,SH + DHW,pre_fault,"Heat exchanger: Leakage, external",45,98.9500667429,1.07177619616,0.964598576542,185.8428404,2,5,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.988752769605,0.988752769605,critical,1-3d,0.672226163323,100,urgent,99.971881924,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,58.2097916099,medium,88.2987416508,urgent,66.4418303822,69.2226163323,69.2226163323,low,none,99.971881924,urgent,risk,current_only_high,0.602252481962,0.291231317144,0.205671918277,0.664418303822,fault,,unknown_review,0.1,False,,85.798187228,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|m1_priority_disagreement|m1_priority_disagreement,medium_high,2020-01-11 00:00:00,2020-01-11 00:00:00,60,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.602; pre_event=0.664; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,29,2020-03-06 18:00:00,2020-03-07 00:00:00,SH + DHW with sub-circuits,pre_fault,Failure of the domestic hot water storage charging pump,15,14.565922056,1.20074627462,1.08067164715,26.5245403431,2,2,0,0,no_active_anomaly,0.862519818809,0.957284559357,critical,0-24h,0.972903467241,100,urgent,99.8932113984,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,31.1948581256,low,80.7345602752,high,0.923189287926,99.2903467241,99.2903467241,high,leadtime,99.8932113984,urgent,risk,current_only_high,0.26106172894,0.0328939178796,0.0242408364582,0.00923189287926,normal,,unknown_review,0.1,False,,90.8377547819,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2020-03-06 18:00:00,,,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; m1_evidence_priority=high; evidence_trigger=leadtime; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.261; pre_event=0.009; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,21,2019-01-20 18:00:00,2019-01-21 00:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,62,13.0504527476,1.11772295839,1.00595066255,23.7314262948,2,2,0,0,no_active_anomaly,0.952374789701,0.952374789701,critical,0-24h,0.842346048988,100,urgent,99.8809369743,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,51.2677414828,medium,86.3549676152,urgent,44.5406545694,86.2346048988,86.2346048988,low,none,99.8809369743,urgent,risk,current_only_high,0.6560060475,0.0967176677215,0.0470247141354,0.445406545694,fault,,unknown_review,0.1,False,,86.6509949032,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2019-01-18 12:00:00,2019-01-21 00:00:00,6,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.656; pre_event=0.445; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,31,2020-01-13 00:00:00,2020-01-13 06:00:00,SH + DHW,pre_fault,"Heat exchanger: Leakage, external",45,157.295770994,1.04391104517,0.939519940651,295.951314382,2,6,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.928015095387,0.946453503395,critical,0-24h,0.858957715183,100,urgent,99.8661337585,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,49.666476603,medium,85.9066134488,urgent,40.7231729955,87.8957715183,87.8957715183,low,none,99.8661337585,urgent,risk,current_only_high,0.525942285421,0.0818228570254,0.0754285120173,0.407231729955,fault,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,89.0736741422,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|m1_specialist_gate_near_threshold|m1_priority_disagreement|m1_specialist_gate_near_threshold|m1_priority_disagreement,medium_high,2020-01-11 00:00:00,2020-01-11 00:00:00,60,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.526; pre_event=0.407; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,21,2019-01-20 00:00:00,2019-01-20 06:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,62,2.67527588388,1.0847021295,0.976231916553,4.18197525114,2,3,0,0,no_active_anomaly,0.943731671921,0.943731671921,critical,0-24h,0.833425571305,100,urgent,99.8593291798,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,74.2155793758,medium,92.7803622252,urgent,86.750567703,85.3425571305,86.750567703,low,none,99.8593291798,urgent,risk,current_only_high,0.872445339582,0.0991111353649,0.0481358252465,0.86750567703,fault,,unknown_review,0.1,False,,85.9080090948,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2019-01-18 12:00:00,2019-01-21 00:00:00,6,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.872; pre_event=0.868; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,21,2019-01-21 00:00:00,2019-01-21 06:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,62,2.88279317322,1.07409155315,0.966682397834,4.58198574761,2,3,0,0,no_active_anomaly,0.939998698826,0.939998698826,critical,0-24h,0.89917698206,100,urgent,99.8499967471,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,73.4855275077,medium,92.5759477022,urgent,81.8367600835,91.917698206,91.917698206,medium,none,99.8499967471,urgent,risk,current_only_high,0.878638618069,0.0908737344216,0.0448749556813,0.818367600835,fault,,unknown_review,0.1,False,,87.6752378972,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2019-01-18 12:00:00,2019-01-21 00:00:00,6,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.879; pre_event=0.818; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,31,2020-01-12 18:00:00,2020-01-13 00:00:00,SH + DHW,pre_fault,"Heat exchanger: Leakage, external",45,97.6550425932,1.05342643766,0.948083793891,183.414043793,2,5,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.861096769227,0.939155094029,critical,0-24h,0.884653086798,100,urgent,99.8478877351,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,72.9108679773,medium,92.4150430336,urgent,81.5841370424,90.4653086798,90.4653086798,medium,none,99.8478877351,urgent,risk,current_only_high,0.500221891489,0.089586389789,0.0635793056681,0.815841370424,fault,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,89.4431227755,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|m1_specialist_gate_near_threshold|m1_priority_disagreement|m1_specialist_gate_near_threshold|m1_priority_disagreement,medium_high,2020-01-11 00:00:00,2020-01-11 00:00:00,60,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.500; pre_event=0.816; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,31,2020-01-13 06:00:00,2020-01-13 12:00:00,SH + DHW,pre_fault,"Heat exchanger: Leakage, external",45,163.945086635,1.03331511747,0.929983605726,308.505649698,2,7,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.923282201998,0.938334960856,critical,0-24h,0.875697041332,100,urgent,99.8458374021,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,36.8585781148,low,82.3204018721,high,16.5230306815,89.5697041332,89.5697041332,low,none,99.8458374021,urgent,risk,current_only_high,0.447696537216,0.317846234024,0.284657480452,0.165230306815,normal,,unknown_review,0.1,False,,89.129334087,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|m1_priority_disagreement|m1_priority_disagreement,medium_high,2020-01-11 00:00:00,2020-01-11 00:00:00,60,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.448; pre_event=0.165; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
